epoch,sod,sat,ki,alive_epochs,sigma_mm,accepted_phase_updates,rejected_phase_updates,phase_rows_present,phase_rows_missing,last_H_norm,participated_in_update,kalman_gain_norm,last_successful_update_epoch,epochs_since_last_accept,is_newborn,is_recently_reset
149,4470.0,G09,14,60,53.7096,66,0,1,0,2.847124,0,0.000000,149,0,0,0
150,4500.0,G03,6,28,53.1662,146,2,1,0,2.075799,0,0.000000,150,0,0,0
150,4500.0,G04,7,59,33.2552,148,1,1,0,2.178750,0,0.000000,150,0,0,0
150,4500.0,G08,8,75,39.4006,111,0,1,0,2.378882,0,0.000000,150,0,0,0
150,4500.0,G16,9,28,59.0399,146,2,1,0,2.272213,0,0.000000,150,0,0,0
150,4500.0,G27,11,28,69.9257,148,1,1,0,2.405790,0,0.000000,150,0,0,0
150,4500.0,G07,13,48,76.6564,66,0,1,0,3.589154,0,0.000000,150,0,0,0
150,4500.0,G09,14,61,53.0088,67,0,1,0,2.835684,0,0.000000,150,0,0,0
151,4530.0,G03,6,29,52.5888,147,2,1,0,2.076955,0,0.000000,151,0,0,0
151,4530.0,G04,7,60,33.0076,149,1,1,0,2.176570,0,0.000000,151,0,0,0
151,4530.0,G08,8,76,39.1616,112,0,1,0,2.374802,0,0.000000,151,0,0,0
151,4530.0,G16,9,29,58.2392,147,2,1,0,2.276347,0,0.000000,151,0,0,0
151,4530.0,G27,11,29,68.8041,149,1,1,0,2.404082,0,0.000000,151,0,0,0
151,4530.0,G07,13,49,75.5713,67,0,1,0,3.582442,0,0.000000,151,0,0,0
151,4530.0,G09,14,62,52.5644,68,0,1,0,2.824405,0,0.000000,151,0,0,0
152,4560.0,G03,6,30,50.8429,148,2,1,0,2.078130,0,0.000000,152,0,0,0
152,4560.0,G04,7,61,32.6096,150,1,1,0,2.174411,0,0.000000,152,0,0,0
152,4560.0,G08,8,77,38.8490,113,0,1,0,2.370769,0,0.000000,152,0,0,0
152,4560.0,G16,9,30,56.0561,148,2,1,0,2.280540,0,0.000000,152,0,0,0
152,4560.0,G27,11,30,66.0335,150,1,1,0,2.402404,0,0.000000,152,0,0,0
152,4560.0,G07,13,50,74.3591,68,0,1,0,3.575780,0,0.000000,152,0,0,0
152,4560.0,G09,14,63,51.9082,69,0,1,0,2.813285,0,0.000000,152,0,0,0
153,4590.0,G03,6,31,50.0616,149,2,1,0,2.079324,0,0.000000,153,0,0,0
153,4590.0,G04,7,62,32.3464,151,1,1,0,2.172271,0,0.000000,153,0,0,0
153,4590.0,G08,8,78,38.6056,114,0,1,0,2.366782,0,0.000000,153,0,0,0
153,4590.0,G16,9,31,55.0579,149,2,1,0,2.284794,0,0.000000,153,0,0,0
153,4590.0,G27,11,31,64.6804,151,1,1,0,2.400759,0,0.000000,153,0,0,0
153,4590.0,G07,13,51,73.3845,69,0,1,0,3.569166,0,0.000000,153,0,0,0
153,4590.0,G09,14,64,51.4357,70,0,1,0,2.802321,0,0.000000,153,0,0,0
154,4620.0,G03,6,32,48.5338,150,2,1,0,2.080536,0,0.000000,154,0,0,0
154,4620.0,G04,7,63,31.9752,152,1,1,0,2.170152,0,0.000000,154,0,0,0
154,4620.0,G08,8,79,38.3020,115,0,1,0,2.362841,0,0.000000,154,0,0,0
154,4620.0,G16,9,32,53.1357,150,2,1,0,2.289110,0,0.000000,154,0,0,0
154,4620.0,G27,11,32,62.2399,152,1,1,0,2.399144,0,0.000000,154,0,0,0
154,4620.0,G07,13,52,72.2779,70,0,1,0,3.562599,0,0.000000,154,0,0,0
154,4620.0,G09,14,65,50.8235,71,0,1,0,2.791511,0,0.000000,154,0,0,0
155,4650.0,G03,6,33,47.1648,151,2,1,0,2.081768,0,0.000000,155,0,0,0
155,4650.0,G04,7,64,31.6214,153,1,1,0,2.168053,0,0.000000,155,0,0,0
155,4650.0,G08,8,80,38.0050,116,0,1,0,2.358946,0,0.000000,155,0,0,0
155,4650.0,G16,9,33,51.4010,151,2,1,0,2.293488,0,0.000000,155,0,0,0
155,4650.0,G27,11,33,60.0387,153,1,1,0,2.397561,0,0.000000,155,0,0,0
155,4650.0,G07,13,53,71.2285,71,0,1,0,3.556080,0,0.000000,155,0,0,0
155,4650.0,G09,14,66,50.2374,72,0,1,0,2.780851,0,0.000000,155,0,0,0
156,4680.0,G03,6,34,46.0579,152,2,1,0,2.083019,0,0.000000,156,0,0,0
156,4680.0,G04,7,65,31.3159,154,1,1,0,2.165974,0,0.000000,156,0,0,0
156,4680.0,G08,8,81,37.7342,117,0,1,0,2.355095,0,0.000000,156,0,0,0
156,4680.0,G16,9,34,49.8441,152,2,1,0,2.297930,0,0.000000,156,0,0,0
156,4680.0,G27,11,34,58.0810,154,1,1,0,2.396009,0,0.000000,156,0,0,0
156,4680.0,G07,13,54,70.2332,72,0,1,0,3.549607,0,0.000000,156,0,0,0
156,4680.0,G09,14,67,49.6771,73,0,1,0,2.770339,0,0.000000,156,0,0,0
157,4710.0,G03,6,35,44.9191,153,2,1,0,2.084290,0,0.000000,157,0,0,0
157,4710.0,G04,7,66,30.9868,155,1,1,0,2.163914,0,0.000000,157,0,0,0
157,4710.0,G08,8,82,37.4469,118,0,1,0,2.351288,0,0.000000,157,0,0,0
157,4710.0,G16,9,35,48.4097,153,2,1,0,2.302436,0,0.000000,157,0,0,0
157,4710.0,G27,11,35,56.2588,155,1,1,0,2.394488,0,0.000000,157,0,0,0
157,4710.0,G07,13,55,69.2842,73,0,1,0,3.543179,0,0.000000,157,0,0,0
157,4710.0,G09,14,68,49.1347,74,0,1,0,2.759973,0,0.000000,157,0,0,0
158,4740.0,G03,6,36,43.9306,154,2,1,0,2.085580,0,0.000000,158,0,0,0
158,4740.0,G04,7,67,30.6701,156,1,1,0,2.161875,0,0.000000,158,0,0,0
158,4740.0,G08,8,83,37.1649,119,0,1,0,2.347526,0,0.000000,158,0,0,0
158,4740.0,G16,9,36,47.0994,154,2,1,0,2.307008,0,0.000000,158,0,0,0
158,4740.0,G27,11,36,54.5942,156,1,1,0,2.392998,0,0.000000,158,0,0,0
158,4740.0,G07,13,56,68.3799,74,0,1,0,3.536795,0,0.000000,158,0,0,0
158,4740.0,G09,14,69,48.6111,75,0,1,0,2.749751,0,0.000000,158,0,0,0
159,4770.0,G03,6,37,42.9775,155,2,1,0,2.086890,0,0.000000,159,0,0,0
159,4770.0,G04,7,68,30.3646,157,1,1,0,2.159854,0,0.000000,159,0,0,0
159,4770.0,G08,8,84,36.8876,120,0,1,0,2.343806,0,0.000000,159,0,0,0
159,4770.0,G16,9,37,45.8984,155,2,1,0,2.311646,0,0.000000,159,0,0,0
159,4770.0,G27,11,37,53.0673,157,1,1,0,2.391539,0,0.000000,159,0,0,0
159,4770.0,G07,13,57,67.5160,75,0,1,0,3.530455,0,0.000000,159,0,0,0
159,4770.0,G09,14,70,48.1044,76,0,1,0,2.739669,0,0.000000,159,0,0,0
160,4800.0,G03,6,38,42.1036,156,2,1,0,2.088220,0,0.000000,160,0,0,0
160,4800.0,G04,7,69,30.0695,158,1,1,0,2.157853,0,0.000000,160,0,0,0
160,4800.0,G08,8,85,36.6149,121,0,1,0,2.340130,0,0.000000,160,0,0,0
160,4800.0,G16,9,38,44.7943,156,2,1,0,2.316353,0,0.000000,160,0,0,0
160,4800.0,G27,11,38,51.6621,158,1,1,0,2.390110,0,0.000000,160,0,0,0
160,4800.0,G07,13,58,66.6897,76,0,1,0,3.524159,0,0.000000,160,0,0,0
160,4800.0,G09,14,71,47.6131,77,0,1,0,2.729727,0,0.000000,160,0,0,0
161,4830.0,G03,6,39,41.3778,157,2,1,0,2.089570,0,0.000000,161,0,0,0
161,4830.0,G04,7,70,29.7839,159,1,1,0,2.155872,0,0.000000,161,0,0,0
161,4830.0,G08,8,86,36.3469,122,0,1,0,2.336496,0,0.000000,161,0,0,0
161,4830.0,G16,9,39,43.7764,157,2,1,0,2.321128,0,0.000000,161,0,0,0
161,4830.0,G27,11,39,50.3656,159,1,1,0,2.388712,0,0.000000,161,0,0,0
161,4830.0,G07,13,59,65.8990,77,0,1,0,3.517904,0,0.000000,161,0,0,0
161,4830.0,G09,14,72,47.1361,78,0,1,0,2.719921,0,0.000000,161,0,0,0
162,4860.0,G03,6,40,40.6247,158,2,1,0,2.090940,0,0.000000,162,0,0,0
162,4860.0,G04,7,71,29.5071,160,1,1,0,2.153909,0,0.000000,162,0,0,0
162,4860.0,G08,8,87,36.0827,123,0,1,0,2.332904,0,0.000000,162,0,0,0
162,4860.0,G16,9,40,42.8355,158,2,1,0,2.325973,0,0.000000,162,0,0,0
162,4860.0,G27,11,40,49.1644,160,1,1,0,2.387344,0,0.000000,162,0,0,0
162,4860.0,G07,13,60,65.1393,78,0,1,0,3.511692,0,0.000000,162,0,0,0
162,4860.0,G09,14,73,46.6718,79,0,1,0,2.710249,0,0.000000,162,0,0,0
163,4890.0,G03,6,41,39.9280,159,2,1,0,2.092331,0,0.000000,163,0,0,0
163,4890.0,G04,7,72,29.2385,161,1,1,0,2.151966,0,0.000000,163,0,0,0
163,4890.0,G08,8,88,35.8224,124,0,1,0,2.329354,0,0.000000,163,0,0,0
163,4890.0,G16,9,41,41.9639,159,2,1,0,2.330889,0,0.000000,163,0,0,0
163,4890.0,G27,11,41,48.0492,161,1,1,0,2.386007,0,0.000000,163,0,0,0
163,4890.0,G07,13,61,64.4219,79,0,1,0,3.505520,0,0.000000,163,0,0,0
163,4890.0,G09,14,74,46.2195,80,0,1,0,2.700709,0,0.000000,163,0,0,0
164,4920.0,G03,6,42,39.3280,160,2,1,0,2.093742,0,0.000000,164,0,0,0
164,4920.0,G04,7,73,28.9992,162,1,1,0,2.150041,0,0.000000,164,0,0,0
164,4920.0,G08,8,89,35.5859,125,0,1,0,2.325845,0,0.000000,164,0,0,0
164,4920.0,G16,9,42,41.1642,160,2,1,0,2.335878,0,0.000000,164,0,0,0
164,4920.0,G27,11,42,47.0201,162,1,1,0,2.384700,0,0.000000,164,0,0,0
164,4920.0,G07,13,62,63.7425,80,0,1,0,3.499388,0,0.000000,164,0,0,0
164,4920.0,G09,14,75,45.7811,81,0,1,0,2.691299,0,0.000000,164,0,0,0
165,4950.0,G03,6,43,38.7199,161,2,1,0,2.095175,0,0.000000,165,0,0,0
165,4950.0,G04,7,74,28.7441,163,1,1,0,2.148135,0,0.000000,165,0,0,0
165,4950.0,G08,8,90,35.3318,126,0,1,0,2.322377,0,0.000000,165,0,0,0
165,4950.0,G16,9,43,40.4099,161,2,1,0,2.340940,0,0.000000,165,0,0,0
165,4950.0,G27,11,43,46.0502,163,1,1,0,2.383423,0,0.000000,165,0,0,0
165,4950.0,G07,13,63,63.0942,81,0,1,0,3.493295,0,0.000000,165,0,0,0
165,4950.0,G09,14,76,45.3497,82,0,1,0,2.682018,0,0.000000,165,0,0,0
166,4980.0,G03,6,44,38.1523,162,2,1,0,2.096628,0,0.000000,166,0,0,0
166,4980.0,G04,7,75,28.4959,164,1,1,0,2.146247,0,0.000000,166,0,0,0
166,4980.0,G08,8,91,35.0813,127,0,1,0,2.318949,0,0.000000,166,0,0,0
166,4980.0,G16,9,44,39.7068,162,2,1,0,2.346077,0,0.000000,166,0,0,0
166,4980.0,G27,11,44,45.1431,164,1,1,0,2.382177,0,0.000000,166,0,0,0
166,4980.0,G07,13,64,62.4746,82,0,1,0,3.487242,0,0.000000,166,0,0,0
166,4980.0,G09,14,77,44.9278,83,0,1,0,2.672862,0,0.000000,166,0,0,0
167,5010.0,G03,6,45,37.6212,163,2,1,0,2.098102,0,0.000000,167,0,0,0
167,5010.0,G04,7,76,28.2542,165,1,1,0,2.144378,0,0.000000,167,0,0,0
167,5010.0,G08,8,92,34.8341,128,0,1,0,2.315561,0,0.000000,167,0,0,0
167,5010.0,G16,9,45,39.0500,163,2,1,0,2.351290,0,0.000000,167,0,0,0
167,5010.0,G27,11,45,44.2929,165,1,1,0,2.380960,0,0.000000,167,0,0,0
167,5010.0,G07,13,65,61.8804,83,0,1,0,3.481226,0,0.000000,167,0,0,0
167,5010.0,G09,14,78,44.5146,84,0,1,0,2.663830,0,0.000000,167,0,0,0
168,5040.0,G03,6,46,37.3094,164,2,1,0,2.099598,0,0.000000,168,0,0,0
168,5040.0,G04,7,77,28.0659,166,1,1,0,2.142527,0,0.000000,168,0,0,0
168,5040.0,G08,8,93,34.6212,129,0,1,0,2.312212,0,0.000000,168,0,0,0
168,5040.0,G16,9,46,38.6426,164,2,1,0,2.356580,0,0.000000,168,0,0,0
168,5040.0,G27,11,46,43.7401,166,1,1,0,2.379774,0,0.000000,168,0,0,0
168,5040.0,G07,13,66,61.3233,84,0,1,0,3.475248,0,0.000000,168,0,0,0
168,5040.0,G09,14,79,44.1507,85,0,1,0,2.654920,0,0.000000,168,0,0,0
169,5070.0,G03,6,47,36.8200,165,2,1,0,2.101116,0,0.000000,169,0,0,0
169,5070.0,G04,7,78,27.8326,167,1,1,0,2.140695,0,0.000000,169,0,0,0
169,5070.0,G08,8,94,34.3784,130,0,1,0,2.308903,0,0.000000,169,0,0,0
169,5070.0,G16,9,47,38.0459,165,2,1,0,2.361948,0,0.000000,169,0,0,0
169,5070.0,G27,11,47,42.9606,167,1,1,0,2.378617,0,0.000000,169,0,0,0
169,5070.0,G07,13,67,60.7703,85,0,1,0,3.469307,0,0.000000,169,0,0,0
169,5070.0,G09,14,80,43.7501,86,0,1,0,2.646130,0,0.000000,169,0,0,0
170,5100.0,G03,6,48,36.3613,166,2,1,0,2.102655,0,0.000000,170,0,0,0
170,5100.0,G04,7,79,27.6054,168,1,1,0,2.138880,0,0.000000,170,0,0,0
170,5100.0,G08,8,95,34.1386,131,0,1,0,2.305633,0,0.000000,170,0,0,0
170,5100.0,G16,9,48,37.4873,166,2,1,0,2.367397,0,0.000000,170,0,0,0
170,5100.0,G27,11,48,42.2275,168,1,1,0,2.377490,0,0.000000,170,0,0,0
170,5100.0,G07,13,68,60.2358,86,0,1,0,3.463402,0,0.000000,170,0,0,0
170,5100.0,G09,14,81,43.3569,87,0,1,0,2.637458,0,0.000000,170,0,0,0
171,5130.0,G03,6,49,35.9294,167,2,1,0,2.104217,0,0.000000,171,0,0,0
171,5130.0,G04,7,80,27.3836,169,1,1,0,2.137083,0,0.000000,171,0,0,0
171,5130.0,G08,8,96,33.9017,132,0,1,0,2.302400,0,0.000000,171,0,0,0
171,5130.0,G16,9,49,36.9632,167,2,1,0,2.372927,0,0.000000,171,0,0,0
171,5130.0,G27,11,49,41.5366,169,1,1,0,2.376393,0,0.000000,171,0,0,0
171,5130.0,G07,13,69,59.7180,87,0,1,0,3.457532,0,0.000000,171,0,0,0
171,5130.0,G09,14,82,42.9706,88,0,1,0,2.628903,0,0.000000,171,0,0,0
172,5160.0,G03,6,50,35.5219,168,2,1,0,2.105800,0,0.000000,172,0,0,0
172,5160.0,G04,7,81,27.1668,170,1,1,0,2.135304,0,0.000000,172,0,0,0
172,5160.0,G08,8,97,33.6677,133,0,1,0,2.299206,0,0.000000,172,0,0,0
172,5160.0,G16,9,50,36.4705,168,2,1,0,2.378539,0,0.000000,172,0,0,0
172,5160.0,G27,11,50,40.8841,170,1,1,0,2.375326,0,0.000000,172,0,0,0
172,5160.0,G07,13,70,59.2153,88,0,1,0,3.451698,0,0.000000,172,0,0,0
172,5160.0,G09,14,83,42.5907,89,0,1,0,2.620462,0,0.000000,172,0,0,0
173,5190.0,G03,6,51,35.1366,169,2,1,0,2.107406,0,0.000000,173,0,0,0
173,5190.0,G04,7,82,26.9548,171,1,1,0,2.133543,0,0.000000,173,0,0,0
173,5190.0,G08,8,98,33.4364,134,0,1,0,2.296049,0,0.000000,173,0,0,0
173,5190.0,G16,9,51,36.0067,169,2,1,0,2.384236,0,0.000000,173,0,0,0
173,5190.0,G27,11,51,40.2668,171,1,1,0,2.374288,0,0.000000,173,0,0,0
173,5190.0,G07,13,71,58.7263,89,0,1,0,3.445898,0,0.000000,173,0,0,0
173,5190.0,G09,14,84,42.2170,90,0,1,0,2.612133,0,0.000000,173,0,0,0
174,5220.0,G03,6,52,34.7714,170,2,1,0,2.109035,0,0.000000,174,0,0,0
174,5220.0,G04,7,83,26.7474,172,1,1,0,2.131800,0,0.000000,174,0,0,0
174,5220.0,G08,8,99,33.2077,135,0,1,0,2.292930,0,0.000000,174,0,0,0
174,5220.0,G16,9,52,35.5694,170,2,1,0,2.390018,0,0.000000,174,0,0,0
174,5220.0,G27,11,52,39.6816,172,1,1,0,2.373280,0,0.000000,174,0,0,0
174,5220.0,G07,13,72,58.2497,90,0,1,0,3.440131,0,0.000000,174,0,0,0
174,5220.0,G09,14,85,41.8490,91,0,1,0,2.603916,0,0.000000,174,0,0,0
175,5250.0,G03,6,53,34.4248,171,2,1,0,2.110687,0,0.000000,175,0,0,0
175,5250.0,G04,7,84,26.5443,173,1,1,0,2.130073,0,0.000000,175,0,0,0
175,5250.0,G08,8,100,32.9816,136,0,1,0,2.289847,0,0.000000,175,0,0,0
175,5250.0,G16,9,53,35.1565,171,2,1,0,2.395887,0,0.000000,175,0,0,0
175,5250.0,G27,11,53,39.1260,173,1,1,0,2.372301,0,0.000000,175,0,0,0
175,5250.0,G07,13,73,57.7845,91,0,1,0,3.434398,0,0.000000,175,0,0,0
175,5250.0,G09,14,86,41.4864,92,0,1,0,2.595807,0,0.000000,175,0,0,0
176,5280.0,G03,6,54,34.0951,172,2,1,0,2.112362,0,0.000000,176,0,0,0
176,5280.0,G04,7,85,26.3453,174,1,1,0,2.128365,0,0.000000,176,0,0,0
176,5280.0,G08,8,101,32.7578,137,0,1,0,2.286800,0,0.000000,176,0,0,0
176,5280.0,G16,9,54,34.7661,172,2,1,0,2.401845,0,0.000000,176,0,0,0
176,5280.0,G27,11,54,38.5976,174,1,1,0,2.371352,0,0.000000,176,0,0,0
176,5280.0,G07,13,74,57.3296,92,0,1,0,3.428697,0,0.000000,176,0,0,0
176,5280.0,G09,14,87,41.1291,93,0,1,0,2.587806,0,0.000000,176,0,0,0
177,5310.0,G03,6,55,33.7811,173,2,1,0,2.114060,0,0.000000,177,0,0,0
177,5310.0,G04,7,86,26.1502,175,1,1,0,2.126673,0,0.000000,177,0,0,0
177,5310.0,G08,8,102,32.5363,138,0,1,0,2.283790,0,0.000000,177,0,0,0
177,5310.0,G16,9,55,34.3964,173,2,1,0,2.407893,0,0.000000,177,0,0,0
177,5310.0,G27,11,55,38.0942,175,1,1,0,2.370433,0,0.000000,177,0,0,0
177,5310.0,G07,13,75,56.8843,93,0,1,0,3.423028,0,0.000000,177,0,0,0
177,5310.0,G09,14,88,40.7766,94,0,1,0,2.579911,0,0.000000,177,0,0,0
178,5340.0,G03,6,56,33.4814,174,2,1,0,2.115782,0,0.000000,178,0,0,0
178,5340.0,G04,7,87,25.9588,176,1,1,0,2.124998,0,0.000000,178,0,0,0
178,5340.0,G08,8,103,32.3171,139,0,1,0,2.280816,0,0.000000,178,0,0,0
178,5340.0,G16,9,56,34.0458,174,2,1,0,2.414032,0,0.000000,178,0,0,0
178,5340.0,G27,11,56,37.6140,176,1,1,0,2.369543,0,0.000000,178,0,0,0
178,5340.0,G07,13,76,56.4477,94,0,1,0,3.417391,0,0.000000,178,0,0,0
178,5340.0,G09,14,89,40.4288,95,0,1,0,2.572121,0,0.000000,178,0,0,0
179,5370.0,G03,6,57,33.2840,175,2,1,0,2.117527,0,0.000000,179,0,0,0
179,5370.0,G04,7,88,25.8193,177,1,1,0,2.123341,0,0.000000,179,0,0,0
179,5370.0,G08,8,104,32.1558,140,0,1,0,2.277877,0,0.000000,179,0,0,0
179,5370.0,G16,9,57,33.8214,175,2,1,0,2.420265,0,0.000000,179,0,0,0
179,5370.0,G27,11,57,37.3465,177,1,1,0,2.368682,0,0.000000,179,0,0,0
179,5370.0,G07,13,77,56.0931,95,0,1,0,3.411785,0,0.000000,179,0,0,0
179,5370.0,G09,14,90,40.1762,96,0,1,0,2.564433,0,0.000000,179,0,0,0
180,5400.0,G03,6,58,33.0017,176,2,1,0,2.119297,0,0.000000,180,0,0,0
180,5400.0,G04,7,89,25.6317,178,1,1,0,2.121700,0,0.000000,180,0,0,0
180,5400.0,G08,8,105,31.9373,141,0,1,0,2.274972,0,0.000000,180,0,0,0
180,5400.0,G16,9,58,33.4962,176,2,1,0,2.426593,0,0.000000,180,0,0,0
180,5400.0,G27,11,58,36.8891,178,1,1,0,2.367850,0,0.000000,180,0,0,0
180,5400.0,G07,13,78,55.6664,96,0,1,0,3.406209,0,0.000000,180,0,0,0
180,5400.0,G09,14,91,39.8308,97,0,1,0,2.556846,0,0.000000,180,0,0,0
181,5430.0,G03,6,59,32.7320,177,2,1,0,2.121091,0,0.000000,181,0,0,0
181,5430.0,G04,7,90,25.4481,179,1,1,0,2.120076,0,0.000000,181,0,0,0
181,5430.0,G08,8,106,31.7214,142,0,1,0,2.272103,0,0.000000,181,0,0,0
181,5430.0,G16,9,59,33.1874,177,2,1,0,2.433017,0,0.000000,181,0,0,0
181,5430.0,G27,11,59,36.4524,179,1,1,0,2.367048,0,0.000000,181,0,0,0
181,5430.0,G07,13,79,55.2470,97,0,1,0,3.400662,0,0.000000,181,0,0,0
181,5430.0,G09,14,92,39.4902,98,0,1,0,2.549358,0,0.000000,181,0,0,0
182,5460.0,G03,6,60,32.5599,178,2,1,0,2.122909,0,0.000000,182,0,0,0
182,5460.0,G04,7,91,25.3218,180,1,1,0,2.118469,0,0.000000,182,0,0,0
182,5460.0,G08,8,107,31.5725,143,0,1,0,2.269268,0,0.000000,182,0,0,0
182,5460.0,G16,9,60,33.0013,178,2,1,0,2.439539,0,0.000000,182,0,0,0
182,5460.0,G27,11,60,36.2313,180,1,1,0,2.366275,0,0.000000,182,0,0,0
182,5460.0,G07,13,80,54.9405,98,0,1,0,3.395146,0,0.000000,182,0,0,0
182,5460.0,G09,14,93,39.2673,99,0,1,0,2.541969,0,0.000000,182,0,0,0
183,5490.0,G03,6,61,32.3072,179,2,1,0,2.124753,0,0.000000,183,0,0,0
183,5490.0,G04,7,92,25.1410,181,1,1,0,2.116878,0,0.000000,183,0,0,0
183,5490.0,G08,8,108,31.3569,144,0,1,0,2.266467,0,0.000000,183,0,0,0
183,5490.0,G16,9,61,32.7175,179,2,1,0,2.446162,0,0.000000,183,0,0,0
183,5490.0,G27,11,61,35.8208,181,1,1,0,2.365532,0,0.000000,183,0,0,0
183,5490.0,G07,13,81,54.5276,99,0,1,0,3.389658,0,0.000000,183,0,0,0
183,5490.0,G09,14,94,38.9279,100,0,1,0,2.534676,0,0.000000,183,0,0,0
184,5520.0,G03,6,62,32.0841,180,2,1,0,2.126621,0,0.000000,184,0,0,0
184,5520.0,G04,7,93,24.9647,182,1,1,0,2.115304,0,0.000000,184,0,0,0
184,5520.0,G08,8,109,31.1461,145,0,1,0,2.263700,0,0.000000,184,0,0,0
184,5520.0,G16,9,62,32.4512,180,2,1,0,2.452887,0,0.000000,184,0,0,0
184,5520.0,G27,11,62,35.4365,182,1,1,0,2.364817,0,0.000000,184,0,0,0
184,5520.0,G07,13,82,54.1261,100,0,1,0,3.384198,0,0.000000,184,0,0,0
184,5520.0,G09,14,95,38.5951,101,0,1,0,2.527478,0,0.000000,184,0,0,0
185,5550.0,G03,6,63,31.8546,181,2,1,0,2.128515,0,0.000000,185,0,0,0
185,5550.0,G04,7,94,24.7910,183,1,1,0,2.113746,0,0.000000,185,0,0,0
185,5550.0,G08,8,110,30.9358,146,0,1,0,2.260966,0,0.000000,185,0,0,0
185,5550.0,G16,9,63,32.2001,181,2,1,0,2.459715,0,0.000000,185,0,0,0
185,5550.0,G27,11,63,35.0727,183,1,1,0,2.364132,0,0.000000,185,0,0,0
185,5550.0,G07,13,83,53.7279,101,0,1,0,3.378766,0,0.000000,185,0,0,0
185,5550.0,G09,14,96,38.2667,102,0,1,0,2.520374,0,0.000000,185,0,0,0
186,5580.0,G03,6,64,31.6355,182,2,1,0,2.130434,0,0.000000,186,0,0,0
186,5580.0,G04,7,95,24.6204,184,1,1,0,2.112204,0,0.000000,186,0,0,0
186,5580.0,G08,8,111,30.7279,147,0,1,0,2.258265,0,0.000000,186,0,0,0
186,5580.0,G16,9,64,31.9626,182,2,1,0,2.466649,0,0.000000,186,0,0,0
186,5580.0,G27,11,64,34.7283,184,1,1,0,2.363476,0,0.000000,186,0,0,0
186,5580.0,G07,13,84,53.3365,102,0,1,0,3.373361,0,0.000000,186,0,0,0
186,5580.0,G09,14,97,37.9431,103,0,1,0,2.513362,0,0.000000,186,0,0,0
187,5610.0,G03,6,65,31.4258,183,2,1,0,2.132379,0,0.000000,187,0,0,0
187,5610.0,G04,7,96,24.4527,185,1,1,0,2.110679,0,0.000000,187,0,0,0
187,5610.0,G08,8,112,30.5223,148,0,1,0,2.255596,0,0.000000,187,0,0,0
187,5610.0,G16,9,65,31.7372,183,2,1,0,2.473691,0,0.000000,187,0,0,0
187,5610.0,G27,11,65,34.4011,185,1,1,0,2.362850,0,0.000000,187,0,0,0
187,5610.0,G07,13,85,52.9513,103,0,1,0,3.367984,0,0.000000,187,0,0,0
187,5610.0,G09,14,98,37.6241,104,0,1,0,2.506441,0,0.000000,187,0,0,0
188,5640.0,G03,6,66,31.2244,184,2,1,0,2.134350,0,0.000000,188,0,0,0
188,5640.0,G04,7,97,24.2877,186,1,1,0,2.109169,0,0.000000,188,0,0,0
188,5640.0,G08,8,113,30.3189,149,0,1,0,2.252961,0,0.000000,188,0,0,0
188,5640.0,G16,9,66,31.5227,184,2,1,0,2.480842,0,0.000000,188,0,0,0
188,5640.0,G27,11,66,34.0892,186,1,1,0,2.362252,0,0.000000,188,0,0,0
188,5640.0,G07,13,86,52.5720,104,0,1,0,3.362632,0,0.000000,188,0,0,0
188,5640.0,G09,14,99,37.3097,105,0,1,0,2.499610,0,0.000000,188,0,0,0
189,5670.0,G03,6,67,31.0308,185,2,1,0,2.136348,0,0.000000,189,0,0,0
189,5670.0,G04,7,98,24.1253,187,1,1,0,2.107675,0,0.000000,189,0,0,0
189,5670.0,G08,8,114,30.1177,150,0,1,0,2.250357,0,0.000000,189,0,0,0
189,5670.0,G16,9,67,31.3180,185,2,1,0,2.488105,0,0.000000,189,0,0,0
189,5670.0,G27,11,67,33.7913,187,1,1,0,2.361684,0,0.000000,189,0,0,0
189,5670.0,G07,13,87,52.1982,105,0,1,0,3.357307,0,0.000000,189,0,0,0
189,5670.0,G09,14,100,36.9995,106,0,1,0,2.492866,0,0.000000,189,0,0,0
190,5700.0,G03,6,68,30.8572,186,2,1,0,2.138373,0,0.000000,190,0,0,0
190,5700.0,G04,7,99,23.9664,188,1,1,0,2.106197,0,0.000000,190,0,0,0
190,5700.0,G08,8,115,29.9211,151,0,1,0,2.247785,0,0.000000,190,0,0,0
190,5700.0,G16,9,68,31.1221,186,2,1,0,2.495482,0,0.000000,190,0,0,0
190,5700.0,G27,11,68,33.5071,188,1,1,0,2.361145,0,0.000000,190,0,0,0
190,5700.0,G07,13,88,51.8349,106,0,1,0,3.352007,0,0.000000,190,0,0,0
190,5700.0,G09,14,101,36.6945,107,0,1,0,2.486210,0,0.000000,190,0,0,0
191,5730.0,G03,6,69,30.7292,187,2,1,0,2.140424,0,0.000000,191,0,0,0
191,5730.0,G16,9,69,30.9966,187,2,1,0,2.502974,0,0.000000,191,0,0,0
191,5730.0,G27,11,69,33.3579,189,1,1,0,2.360635,0,0.000000,191,0,0,0
191,5730.0,G07,13,89,51.6012,107,0,1,0,3.346732,0,0.000000,191,0,0,0
192,5760.0,G07,13,90,51.3808,108,0,1,0,3.341482,0,0.000000,192,0,0,0
