SOD,sat,d_wl,wl_residual_raw,wl_residual_corrected,wl_std,wl_fixable_before,wl_fixable_after
67920,E29,-0.400000,-0.693638,-0.293638,0.236051,0,0
67950,E13,-0.093227,-0.099494,-0.006314,0.276905,1,1
67950,E29,-0.400000,-0.693306,-0.293306,0.235678,0,0
67980,E13,-0.093273,-0.099441,-0.006214,0.276770,1,1
67980,E29,-0.400000,-0.692952,-0.292952,0.235317,0,0
68010,E13,-0.093319,-0.099480,-0.006207,0.276632,1,1
68010,E29,-0.400000,-0.692501,-0.292501,0.235003,0,0
68040,E13,-0.093365,-0.099471,-0.006152,0.276492,1,1
68040,E29,-0.400000,-0.692610,-0.292610,0.234581,0,0
68070,E13,-0.093411,-0.099577,-0.006213,0.276372,1,1
68070,E29,-0.400000,-0.692714,-0.292714,0.234160,0,0
68100,E13,-0.093457,-0.099639,-0.006227,0.276239,1,1
68100,E29,-0.400000,-0.692771,-0.292771,0.233738,0,0
68130,E13,-0.093504,-0.099673,-0.006216,0.276101,1,1
68130,E29,-0.400000,-0.692739,-0.292739,0.233316,0,0
68160,E13,-0.093549,-0.099661,-0.006157,0.275962,1,1
68160,E29,-0.400000,-0.693250,-0.293250,0.233051,0,0
68190,E13,-0.093594,-0.099573,-0.006023,0.275837,1,1
68190,E29,-0.400000,-0.693134,-0.293134,0.232641,0,0
68220,E13,-0.093639,-0.099619,-0.006025,0.275701,1,1
68220,E29,-0.400000,-0.693316,-0.293316,0.232245,0,0
68250,E13,-0.093685,-0.099729,-0.006090,0.275584,1,1
68250,E29,-0.400000,-0.693210,-0.293210,0.231839,0,0
68280,E13,-0.093729,-0.099672,-0.005988,0.275451,1,1
68280,E29,-0.400000,-0.693494,-0.293494,0.231476,0,0
68310,E13,-0.093773,-0.099639,-0.005910,0.275315,1,1
68310,E29,-0.400000,-0.694059,-0.294059,0.231262,0,0
68340,E13,-0.093817,-0.099639,-0.005866,0.275177,1,1
68340,E29,-0.400000,-0.694495,-0.294495,0.230970,0,0
68370,E13,-0.093861,-0.099665,-0.005847,0.275040,1,1
68370,E29,-0.400000,-0.694850,-0.294850,0.230642,0,0
68400,E13,-0.093905,-0.099692,-0.005831,0.274903,1,1
68400,E29,-0.400000,-0.695230,-0.295230,0.230328,0,0
68430,E13,-0.093950,-0.099984,-0.006079,0.274921,1,1
68430,E29,-0.400000,-0.695118,-0.295118,0.229934,0,0
68460,E13,-0.093997,-0.100182,-0.006232,0.274854,1,1
68460,E29,-0.400000,-0.695111,-0.295111,0.229535,0,0
68490,E13,-0.094044,-0.100274,-0.006277,0.274732,1,1
68490,E29,-0.400000,-0.694951,-0.294951,0.229154,0,0
68520,E13,-0.094091,-0.100451,-0.006408,0.274653,1,1
68520,E29,-0.400000,-0.695316,-0.295316,0.228842,0,0
68550,E13,-0.094140,-0.100535,-0.006444,0.274529,1,1
68550,E29,-0.400000,-0.695598,-0.295598,0.228499,0,0
68580,E13,-0.094187,-0.100528,-0.006388,0.274392,1,1
68580,E29,-0.400000,-0.695535,-0.295535,0.228110,0,0
68610,E13,-0.094234,-0.100392,-0.006205,0.274289,1,1
68610,E29,-0.400000,-0.695437,-0.295437,0.227727,0,0
68640,E13,-0.094279,-0.100246,-0.006012,0.274192,1,1
68640,E29,-0.400000,-0.695468,-0.295468,0.227340,0,0
68670,E13,-0.094324,-0.100336,-0.006057,0.274071,1,1
68670,E29,-0.400000,-0.695602,-0.295602,0.226966,0,0
68700,E13,-0.094370,-0.100375,-0.006051,0.273938,1,1
68700,E29,-0.400000,-0.695725,-0.295725,0.226592,0,0
68730,E13,-0.094415,-0.100470,-0.006100,0.273818,1,1
68730,E29,-0.400000,-0.696118,-0.296118,0.226312,0,0
68760,E13,-0.094460,-0.100373,-0.005958,0.273700,1,1
68760,E29,-0.400000,-0.696577,-0.296577,0.226070,0,0
68790,E13,-0.094504,-0.100323,-0.005863,0.273569,1,1
68790,E29,-0.400000,-0.696557,-0.296557,0.225692,0,0
68820,E13,-0.094548,-0.100401,-0.005897,0.273446,1,1
68820,E29,-0.400000,-0.695720,-0.295720,0.225780,0,0
68850,E13,-0.094595,-0.100742,-0.006194,0.273526,1,1
68850,E29,-0.400000,-0.695881,-0.295881,0.225422,0,0
68880,E13,-0.094643,-0.101006,-0.006411,0.273520,1,1
68880,E29,-0.400000,-0.696299,-0.296299,0.225165,0,0
68910,E13,-0.094692,-0.101219,-0.006576,0.273469,1,1
68910,E29,-0.400000,-0.696114,-0.296114,0.224816,0,0
68940,E13,-0.094741,-0.101147,-0.006454,0.273344,1,1
68940,E29,-0.400000,-0.696172,-0.296172,0.224448,0,0
68970,E13,-0.094789,-0.101150,-0.006409,0.273210,1,1
68970,E29,-0.400000,-0.695665,-0.295665,0.224254,0,0
69000,E13,-0.094838,-0.101320,-0.006531,0.273129,1,1
69000,E29,-0.400000,-0.695456,-0.295456,0.223917,0,0
69030,E13,-0.094887,-0.101436,-0.006598,0.273020,1,1
69030,E29,-0.400000,-0.694607,-0.294607,0.224045,0,0
69060,E13,-0.094936,-0.101386,-0.006498,0.272891,1,1
69060,E29,-0.400000,-0.694530,-0.294530,0.223685,0,0
69090,E13,-0.094985,-0.101402,-0.006466,0.272758,1,1
69090,E29,-0.400000,-0.695070,-0.295070,0.223524,0,0
69120,E13,-0.095035,-0.101585,-0.006600,0.272687,1,1
69120,E29,-0.400000,-0.695159,-0.295159,0.223169,0,0
69150,E13,-0.095084,-0.101669,-0.006634,0.272567,1,1
69150,E29,-0.400000,-0.695465,-0.295465,0.222875,0,0
69180,E13,-0.095134,-0.101727,-0.006643,0.272440,1,1
69180,E29,-0.400000,-0.695878,-0.295878,0.222637,0,0
69210,E13,-0.095185,-0.101886,-0.006752,0.272355,1,1
69210,E29,-0.400000,-0.695648,-0.295648,0.222318,0,0
69240,E13,-0.095237,-0.102046,-0.006861,0.272270,1,1
69240,E29,-0.400000,-0.695954,-0.295954,0.222030,0,0
69270,E13,-0.095289,-0.102157,-0.006920,0.272161,1,1
69270,E29,-0.400000,-0.696385,-0.296385,0.221809,0,0
69300,E13,-0.095341,-0.102137,-0.006848,0.272029,1,1
69300,E29,-0.400000,-0.697017,-0.297017,0.221742,0,0
69330,E13,-0.095390,-0.101900,-0.006559,0.272003,1,1
69330,E29,-0.400000,-0.697670,-0.297670,0.221696,0,0
69360,E13,-0.095438,-0.101764,-0.006374,0.271906,1,1
69360,E29,-0.400000,-0.697813,-0.297813,0.221361,0,0
69390,E13,-0.095486,-0.101809,-0.006371,0.271778,1,1
69390,E29,-0.400000,-0.697571,-0.297571,0.221056,0,0
69420,E13,-0.095535,-0.101930,-0.006443,0.271674,1,1
69420,E29,-0.400000,-0.697983,-0.297983,0.220833,0,0
69450,E13,-0.095584,-0.102074,-0.006539,0.271582,1,1
69450,E29,-0.400000,-0.697398,-0.297398,0.220736,0,0
69480,E13,-0.095635,-0.102342,-0.006758,0.271587,1,1
69480,E29,-0.400000,-0.697372,-0.297372,0.220394,0,0
69510,E13,-0.095686,-0.102439,-0.006803,0.271474,1,1
69510,E29,-0.400000,-0.697354,-0.297354,0.220052,0,0
69540,E13,-0.095737,-0.102335,-0.006649,0.271363,1,1
69540,E29,-0.400000,-0.697033,-0.297033,0.219788,0,0
69570,E13,-0.095785,-0.102137,-0.006401,0.271307,1,1
69570,E29,-0.400000,-0.697167,-0.297167,0.219463,0,0
69600,E13,-0.095834,-0.102212,-0.006427,0.271187,1,1
69600,E29,-0.400000,-0.697755,-0.297755,0.219383,0,0
69630,E13,-0.095883,-0.102322,-0.006488,0.271079,1,1
69630,E29,-0.400000,-0.698366,-0.298366,0.219324,0,0
69660,E13,-0.095932,-0.102390,-0.006507,0.270958,1,1
69660,E29,-0.400000,-0.698095,-0.298095,0.219044,0,0
69690,E13,-0.095981,-0.102401,-0.006469,0.270828,1,1
69690,E29,-0.400000,-0.697359,-0.297359,0.219118,0,0
69720,E13,-0.096029,-0.102301,-0.006321,0.270717,1,1
69720,E29,-0.400000,-0.697129,-0.297129,0.218825,0,0
69750,E13,-0.096074,-0.102007,-0.005979,0.270754,1,1
69750,E29,-0.400000,-0.697337,-0.297337,0.218527,0,0
69780,E13,-0.096119,-0.101999,-0.005925,0.270624,1,1
69780,E29,-0.400000,-0.697771,-0.297771,0.218340,0,0
69810,E13,-0.096164,-0.102130,-0.006011,0.270528,1,1
69810,E29,-0.400000,-0.697762,-0.297762,0.218012,0,0
69840,E13,-0.096211,-0.102303,-0.006139,0.270456,1,1
69840,E29,-0.400000,-0.698090,-0.298090,0.217768,0,0
69870,E13,-0.096258,-0.102498,-0.006288,0.270401,1,1
69870,E29,-0.400000,-0.698132,-0.298132,0.217444,0,0
69900,E13,-0.096306,-0.102541,-0.006283,0.270276,1,1
69900,E29,-0.400000,-0.698511,-0.298511,0.217231,0,0
69930,E13,-0.096354,-0.102657,-0.006351,0.270173,1,1
69930,E29,-0.400000,-0.698585,-0.298585,0.216913,0,0
69960,E13,-0.096403,-0.102828,-0.006474,0.270101,1,1
69960,E29,-0.400000,-0.698099,-0.298099,0.216775,0,0
69990,E13,-0.096452,-0.102893,-0.006490,0.269981,1,1
69990,E29,-0.400000,-0.698089,-0.298089,0.216455,0,0
70020,E13,-0.096501,-0.102931,-0.006479,0.269855,1,1
70020,E29,-0.400000,-0.698256,-0.298256,0.216159,0,0
70050,E13,-0.096550,-0.102971,-0.006470,0.269730,1,1
70050,E29,-0.400000,-0.698020,-0.298020,0.215885,0,0
70080,E13,-0.096599,-0.103024,-0.006474,0.269608,1,1
70080,E29,-0.400000,-0.697587,-0.297587,0.215718,0,0
70110,E13,-0.096649,-0.103059,-0.006460,0.269482,1,1
70110,E29,-0.400000,-0.697300,-0.297300,0.215469,0,0
70140,E13,-0.096699,-0.103327,-0.006679,0.269495,1,1
70140,E29,-0.400000,-0.697225,-0.297225,0.215160,0,0
70170,E13,-0.096750,-0.103394,-0.006694,0.269376,1,1
70170,E29,-0.400000,-0.697160,-0.297160,0.214851,0,0
70200,E13,-0.096800,-0.103373,-0.006623,0.269250,1,1
70200,E29,-0.400000,-0.697219,-0.297219,0.214543,0,0
70230,E13,-0.096850,-0.103351,-0.006551,0.269123,1,1
70230,E29,-0.400000,-0.697125,-0.297125,0.214241,0,0
70260,E13,-0.096900,-0.103325,-0.006475,0.268998,1,1
70260,E29,-0.400000,-0.697203,-0.297203,0.213938,0,0
70290,E13,-0.096951,-0.103654,-0.006754,0.269083,1,1
70290,E29,-0.400000,-0.696731,-0.296731,0.213812,0,0
70320,E13,-0.097004,-0.103908,-0.006957,0.269084,1,1
70320,E29,-0.400000,-0.696377,-0.296377,0.213609,0,0
70350,E13,-0.097057,-0.104068,-0.007064,0.269008,1,1
70350,E29,-0.400000,-0.696614,-0.296614,0.213351,0,0
70380,E13,-0.097112,-0.104208,-0.007151,0.268920,1,1
70380,E29,-0.400000,-0.696823,-0.296823,0.213084,0,0
70410,E13,-0.097165,-0.104111,-0.007000,0.268813,1,1
70410,E29,-0.400000,-0.696931,-0.296931,0.212791,0,0
70440,E13,-0.097217,-0.103977,-0.006812,0.268722,1,1
70440,E29,-0.400000,-0.697062,-0.297062,0.212505,0,0
70470,E13,-0.097268,-0.104000,-0.006784,0.268597,1,1
70470,E29,-0.400000,-0.697561,-0.297561,0.212413,0,0
70500,E13,-0.097322,-0.104319,-0.007051,0.268674,1,1
70500,E29,-0.400000,-0.697611,-0.297611,0.212117,0,0
70530,E13,-0.097377,-0.104490,-0.007168,0.268606,1,1
70530,E29,-0.400000,-0.697304,-0.297304,0.211898,0,0
70560,E13,-0.097432,-0.104621,-0.007244,0.268514,1,1
70560,E29,-0.400000,-0.696493,-0.296493,0.212156,0,0
70590,E13,-0.097486,-0.104609,-0.007177,0.268389,1,1
70590,E29,-0.400000,-0.696172,-0.296172,0.211947,0,0
70620,E13,-0.097540,-0.104519,-0.007032,0.268280,1,1
70620,E29,-0.400000,-0.695444,-0.295444,0.212102,0,0
70650,E13,-0.097594,-0.104691,-0.007151,0.268215,1,1
70650,E29,-0.400000,-0.695331,-0.295331,0.211819,0,0
70680,E13,-0.097650,-0.104889,-0.007295,0.268169,1,1
70680,E29,-0.400000,-0.695654,-0.295654,0.211615,0,0
70710,E13,-0.097704,-0.104745,-0.007095,0.268086,1,1
70710,E29,-0.400000,-0.695979,-0.295979,0.211413,0,0
70740,E13,-0.097757,-0.104700,-0.006996,0.267965,1,1
70740,E29,-0.400000,-0.695612,-0.295612,0.211238,0,0
70770,E13,-0.097809,-0.104567,-0.006809,0.267877,1,1
70770,E29,-0.400000,-0.695548,-0.295548,0.210952,0,0
70800,E13,-0.097861,-0.104626,-0.006817,0.267759,1,1
70800,E29,-0.400000,-0.695240,-0.295240,0.210746,0,0
70830,E13,-0.097913,-0.104611,-0.006750,0.267636,1,1
70830,E29,-0.400000,-0.695130,-0.295130,0.210469,0,0
70860,E13,-0.097962,-0.104439,-0.006526,0.267571,1,1
70860,E29,-0.400000,-0.694932,-0.294932,0.210217,0,0
70890,E13,-0.098012,-0.104489,-0.006526,0.267453,1,1
70890,E29,-0.400000,-0.695187,-0.295187,0.209989,0,0
70920,E13,-0.098063,-0.104672,-0.006660,0.267397,1,1
70920,E29,-0.400000,-0.695708,-0.295708,0.209944,0,0
70950,E13,-0.098116,-0.104924,-0.006861,0.267402,1,1
70950,E29,-0.400000,-0.696537,-0.296537,0.210266,0,0
70980,E13,-0.098169,-0.105117,-0.007002,0.267354,1,1
70980,E29,-0.400000,-0.696710,-0.296710,0.210010,0,0
71010,E13,-0.098223,-0.105240,-0.007071,0.267262,1,1
71010,E29,-0.400000,-0.696730,-0.296730,0.209728,0,0
71040,E13,-0.098279,-0.105506,-0.007283,0.267283,1,1
71040,E29,-0.400000,-0.696814,-0.296814,0.209454,0,0
71070,E13,-0.098335,-0.105713,-0.007434,0.267246,1,1
71070,E29,-0.400000,-0.696690,-0.296690,0.209188,0,0
71100,E13,-0.098391,-0.105660,-0.007325,0.267129,1,1
71100,E29,-0.400000,-0.697151,-0.297151,0.209101,0,0
71130,E13,-0.098446,-0.105569,-0.007178,0.267023,1,1
71130,E29,-0.400000,-0.697412,-0.297412,0.208885,0,0
71160,E13,-0.098502,-0.105723,-0.007277,0.266949,1,1
71160,E29,-0.400000,-0.697261,-0.297261,0.208629,0,0
71190,E13,-0.098559,-0.105993,-0.007491,0.266975,1,1
71190,E29,-0.400000,-0.696438,-0.296438,0.208967,0,0
71220,E13,-0.098615,-0.105894,-0.007335,0.266873,1,1
71220,E29,-0.400000,-0.696092,-0.296092,0.208801,0,0
71250,E13,-0.098671,-0.105939,-0.007324,0.266755,1,1
71250,E29,-0.400000,-0.695767,-0.295767,0.208623,0,0
71280,E13,-0.098727,-0.106005,-0.007334,0.266642,1,1
71280,E29,-0.400000,-0.695862,-0.295862,0.208358,0,0
71310,E13,-0.098781,-0.105837,-0.007110,0.266578,1,1
71310,E29,-0.400000,-0.695319,-0.295319,0.208356,0,0
71340,E13,-0.098835,-0.105770,-0.006989,0.266466,1,1
71340,E29,-0.400000,-0.694950,-0.294950,0.208210,0,0
71370,E13,-0.098888,-0.105833,-0.006998,0.266352,1,1
71370,E29,-0.400000,-0.694772,-0.294772,0.207968,0,0
71400,E13,-0.098944,-0.106104,-0.007215,0.266382,1,1
71400,E29,-0.400000,-0.694599,-0.294599,0.207727,0,0
71430,E13,-0.098999,-0.106196,-0.007252,0.266279,1,1
71430,E29,-0.400000,-0.693728,-0.293728,0.208162,0,0
71460,E13,-0.099055,-0.106322,-0.007323,0.266190,1,1
71460,E29,-0.400000,-0.693601,-0.293601,0.207909,0,0
71490,E13,-0.099110,-0.106154,-0.007099,0.266128,1,1
71490,E29,-0.400000,-0.694142,-0.294142,0.207915,0,0
71520,E13,-0.099164,-0.106183,-0.007074,0.266009,1,1
71520,E29,-0.400000,-0.694615,-0.294615,0.207857,0,0
71550,E13,-0.099218,-0.106244,-0.007080,0.265896,1,1
71550,E29,-0.400000,-0.694852,-0.294852,0.207644,0,0
71580,E13,-0.099273,-0.106346,-0.007128,0.265797,1,1
71580,E29,-0.400000,-0.694771,-0.294771,0.207385,0,0
71610,E13,-0.099328,-0.106478,-0.007205,0.265713,1,1
71610,E29,-0.400000,-0.694580,-0.294580,0.207156,0,0
71640,E13,-0.099385,-0.106801,-0.007473,0.265810,1,1
71640,E29,-0.400000,-0.694513,-0.294513,0.206897,0,0
71670,E13,-0.099444,-0.107046,-0.007661,0.265815,1,1
71670,E29,-0.400000,-0.694392,-0.294392,0.206649,0,0
71700,E13,-0.099505,-0.107386,-0.007942,0.265935,1,1
71700,E29,-0.400000,-0.694164,-0.294164,0.206438,0,0
71730,E13,-0.099565,-0.107444,-0.007940,0.265822,1,1
71730,E29,-0.400000,-0.693858,-0.293858,0.206268,0,0
71760,E13,-0.099625,-0.107387,-0.007822,0.265709,1,1
71760,E29,-0.400000,-0.694207,-0.294207,0.206126,0,0
71790,E13,-0.099683,-0.107209,-0.007583,0.265656,1,1
71790,E29,-0.400000,-0.694547,-0.294547,0.205979,0,0
71820,E13,-0.099740,-0.107051,-0.007367,0.265589,1,1
71820,E29,-0.400000,-0.694584,-0.294584,0.205723,0,0
71850,E13,-0.099797,-0.107121,-0.007381,0.265480,1,1
71850,E29,-0.400000,-0.694762,-0.294762,0.205497,0,0
71880,E13,-0.099853,-0.107217,-0.007421,0.265380,1,1
71880,E29,-0.400000,-0.694993,-0.294993,0.205293,0,0
71880,E33,-0.043962,-0.087620,-0.087620,0.298969,1,1
71910,E13,-0.099910,-0.107231,-0.007377,0.265261,1,1
71910,E29,-0.400000,-0.695364,-0.295364,0.205174,0,0
71910,E33,-0.059858,-0.091136,-0.047174,0.297065,1,1
71940,E13,-0.099966,-0.107236,-0.007326,0.265142,1,1
71940,E29,-0.400000,-0.695646,-0.295646,0.204998,0,0
71940,E33,-0.069141,-0.096639,-0.036781,0.296808,1,1
71970,E13,-0.100021,-0.107138,-0.007172,0.265044,1,1
71970,E29,-0.400000,-0.695790,-0.295790,0.204765,0,0
71970,E33,-0.074314,-0.094475,-0.025333,0.294408,1,1
72000,E13,-0.100076,-0.107119,-0.007098,0.264926,1,1
72000,E29,-0.400000,-0.696038,-0.296038,0.204574,0,0
72000,E33,-0.077737,-0.094188,-0.019874,0.291677,1,1
72030,E13,-0.100131,-0.107230,-0.007154,0.264834,1,1
72030,E29,-0.400000,-0.695820,-0.295820,0.204369,0,0
72030,E33,-0.079415,-0.089133,-0.011396,0.291390,1,1
72060,E13,-0.100186,-0.107333,-0.007202,0.264738,1,1
72060,E29,-0.400000,-0.695611,-0.295611,0.204162,0,0
72060,E33,-0.079826,-0.082645,-0.003230,0.292758,1,1
72090,E13,-0.100243,-0.107571,-0.007385,0.264740,1,1
72090,E29,-0.400000,-0.695727,-0.295727,0.203926,0,0
72090,E33,-0.080256,-0.083571,-0.003745,0.290261,1,1
72120,E13,-0.100301,-0.107750,-0.007507,0.264689,1,1
72120,E29,-0.400000,-0.696312,-0.296312,0.204021,0,0
72120,E33,-0.080523,-0.082816,-0.002561,0.287805,1,1
72150,E13,-0.100358,-0.107701,-0.007401,0.264576,1,1
72150,E29,-0.400000,-0.696403,-0.296403,0.203781,0,0
72150,E33,-0.080534,-0.080640,-0.000117,0.285836,1,1
72180,E13,-0.100414,-0.107646,-0.007288,0.264465,1,1
72180,E29,-0.400000,-0.696286,-0.296286,0.203547,0,0
72180,E33,-0.080452,-0.079609,0.000926,0.283555,1,1
72210,E13,-0.100470,-0.107742,-0.007328,0.264368,1,1
72210,E29,-0.400000,-0.696142,-0.296142,0.203322,0,0
72210,E33,-0.080110,-0.076287,0.004165,0.282395,1,1
72240,E13,-0.100527,-0.107902,-0.007431,0.264304,1,1
72240,E29,-0.400000,-0.695820,-0.295820,0.203181,0,0
72240,E33,-0.080073,-0.079632,0.000478,0.281324,1,1
72270,E13,-0.100583,-0.107761,-0.007233,0.264229,1,1
72270,E29,-0.400000,-0.695958,-0.295958,0.202955,0,0
72270,E33,-0.079803,-0.076305,0.003768,0.280309,1,1
72300,E13,-0.100640,-0.107898,-0.007315,0.264152,1,1
72300,E29,-0.400000,-0.696078,-0.296078,0.202726,0,0
72300,E33,-0.079568,-0.076331,0.003472,0.278111,1,1
72330,E13,-0.100697,-0.108069,-0.007430,0.264098,1,1
72330,E29,-0.400000,-0.695576,-0.295576,0.202741,0,0
72330,E33,-0.079181,-0.073542,0.006026,0.276864,1,1
72360,E13,-0.100756,-0.108338,-0.007641,0.264135,1,1
72360,E29,-0.400000,-0.695473,-0.295473,0.202509,0,0
72360,E33,-0.079112,-0.078032,0.001149,0.277133,1,1
72390,E13,-0.100816,-0.108622,-0.007867,0.264192,1,1
72390,E29,-0.400000,-0.695688,-0.295688,0.202315,0,0
72390,E33,-0.079091,-0.078742,0.000370,0.275118,1,1
72420,E13,-0.100876,-0.108560,-0.007744,0.264084,1,1
72420,E29,-0.400000,-0.695764,-0.295764,0.202080,0,0
72420,E33,-0.079170,-0.080536,-0.001445,0.273482,1,1
72450,E13,-0.100935,-0.108528,-0.007652,0.263969,1,1
72450,E29,-0.400000,-0.696030,-0.296030,0.201914,0,0
72450,E33,-0.079229,-0.080276,-0.001105,0.271501,1,1
72480,E13,-0.100994,-0.108578,-0.007643,0.263858,1,1
72480,E29,-0.400000,-0.696294,-0.296294,0.201747,0,0
72480,E33,-0.079454,-0.083688,-0.004459,0.271041,1,1
72510,E13,-0.101054,-0.108823,-0.007829,0.263871,1,1
72510,E29,-0.400000,-0.695724,-0.295724,0.201849,0,0
72510,E33,-0.079768,-0.085911,-0.006456,0.269767,1,1
72540,E13,-0.101117,-0.109196,-0.008142,0.264053,1,1
72540,E29,-0.400000,-0.695333,-0.295333,0.201770,0,0
72540,E33,-0.080019,-0.085090,-0.005321,0.267977,1,1
72570,E13,-0.101180,-0.109371,-0.008254,0.264003,1,1
72570,E29,-0.400000,-0.694926,-0.294926,0.201707,0,0
72570,E33,-0.080117,-0.082196,-0.002177,0.267265,1,1
72600,E13,-0.101243,-0.109374,-0.008194,0.263887,1,1
72600,E29,-0.400000,-0.694986,-0.294986,0.201474,0,0
72600,E33,-0.080053,-0.078650,0.001467,0.267176,1,1
72630,E13,-0.101302,-0.108964,-0.007721,0.264133,1,1
72630,E29,-0.400000,-0.694909,-0.294909,0.201244,0,0
72630,E33,-0.079883,-0.075986,0.004068,0.266377,1,1
72660,E13,-0.101357,-0.108396,-0.007094,0.264713,1,1
72660,E29,-0.400000,-0.694575,-0.294575,0.201127,0,0
72660,E33,-0.079619,-0.073351,0.006532,0.265601,1,1
72690,E13,-0.101409,-0.108186,-0.006829,0.264692,1,1
72690,E29,-0.400000,-0.694584,-0.294584,0.200893,0,0
72690,E33,-0.079218,-0.069256,0.010363,0.266274,1,1
72720,E13,-0.101460,-0.108075,-0.006666,0.264602,1,1
72720,E29,-0.400000,-0.694766,-0.294766,0.200694,0,0
72720,E33,-0.078796,-0.068009,0.011210,0.264788,1,1
72750,E13,-0.101511,-0.108162,-0.006702,0.264503,1,1
72750,E29,-0.400000,-0.694782,-0.294782,0.200462,0,0
72750,E33,-0.078294,-0.065042,0.013753,0.264408,1,1
72780,E13,-0.101563,-0.108282,-0.006771,0.264418,1,1
72780,E29,-0.400000,-0.694671,-0.294671,0.200243,0,0
72780,E33,-0.077804,-0.064567,0.013727,0.262784,1,1
72810,E13,-0.101616,-0.108476,-0.006913,0.264385,1,1
72810,E29,-0.400000,-0.694537,-0.294537,0.200031,0,0
72810,E33,-0.077397,-0.066132,0.011672,0.261532,1,1
72840,E13,-0.101669,-0.108545,-0.006930,0.264280,1,1
72840,E29,-0.400000,-0.693998,-0.293998,0.200114,0,0
72840,E33,-0.077134,-0.069570,0.007828,0.261767,1,1
72870,E13,-0.101722,-0.108609,-0.006940,0.264173,1,1
72870,E29,-0.400000,-0.694018,-0.294018,0.199884,0,0
72870,E33,-0.076971,-0.072171,0.004962,0.261250,1,1
72900,E13,-0.101775,-0.108589,-0.006867,0.264059,1,1
72900,E29,-0.400000,-0.693722,-0.293722,0.199751,0,0
72900,E33,-0.076916,-0.075231,0.001740,0.261182,1,1
72930,E13,-0.101828,-0.108773,-0.006998,0.264018,1,1
72930,E29,-0.400000,-0.693369,-0.293369,0.199658,0,0
72930,E33,-0.076959,-0.078321,-0.001404,0.261181,1,1
72960,E13,-0.101884,-0.109054,-0.007226,0.264075,1,1
72960,E29,-0.400000,-0.692894,-0.292894,0.199677,0,0
72960,E33,-0.077103,-0.081751,-0.004791,0.261576,1,1
72990,E13,-0.101940,-0.109250,-0.007367,0.264044,1,1
72990,E29,-0.400000,-0.692497,-0.292497,0.199622,0,0
72990,E33,-0.077272,-0.082854,-0.005751,0.260270,1,1
73020,E13,-0.101996,-0.109246,-0.007305,0.263929,1,1
73020,E29,-0.400000,-0.692176,-0.292176,0.199509,0,0
73020,E33,-0.077467,-0.084049,-0.006778,0.259027,1,1
73050,E13,-0.102054,-0.109475,-0.007479,0.263930,1,1
73050,E29,-0.400000,-0.692056,-0.292056,0.199298,0,0
73050,E33,-0.077714,-0.086208,-0.008741,0.258362,1,1
73080,E13,-0.102110,-0.109398,-0.007345,0.263829,1,1
73080,E29,-0.400000,-0.691772,-0.291772,0.199162,0,0
73080,E33,-0.077920,-0.085141,-0.007427,0.257120,1,1
73110,E13,-0.102165,-0.109233,-0.007123,0.263774,1,1
73110,E29,-0.400000,-0.691350,-0.291350,0.199135,0,0
73110,E33,-0.078137,-0.085860,-0.007939,0.255794,1,1
73140,E13,-0.102216,-0.108901,-0.006737,0.263901,1,1
73140,E29,-0.400000,-0.690757,-0.290757,0.199302,0,0
73140,E33,-0.078263,-0.082865,-0.004728,0.255998,1,1
73170,E13,-0.102265,-0.108577,-0.006360,0.264018,1,1
73170,E29,-0.400000,-0.690746,-0.290746,0.199078,0,0
73170,E33,-0.078340,-0.081171,-0.002908,0.255136,1,1
73200,E13,-0.102311,-0.108317,-0.006052,0.264051,1,1
73200,E29,-0.400000,-0.691410,-0.291410,0.199348,0,0
73200,E33,-0.078391,-0.080338,-0.001999,0.253903,1,1
73230,E13,-0.102357,-0.108264,-0.005953,0.263944,1,1
73230,E29,-0.400000,-0.691323,-0.291323,0.199134,0,0
73230,E33,-0.078424,-0.079683,-0.001292,0.252643,1,1
73260,E13,-0.102402,-0.108216,-0.005859,0.263835,1,1
73260,E29,-0.400000,-0.690780,-0.290780,0.199242,0,0
73260,E33,-0.078404,-0.077628,0.000796,0.252121,1,1
73290,E13,-0.102448,-0.108471,-0.006070,0.263865,1,1
73290,E29,-0.400000,-0.690309,-0.290309,0.199269,0,0
73290,E33,-0.078361,-0.076654,0.001750,0.250999,1,1
73320,E13,-0.102493,-0.108340,-0.005892,0.263790,1,1
73320,E29,-0.400000,-0.690014,-0.290014,0.199146,0,0
73320,E33,-0.078310,-0.076257,0.002104,0.249746,1,1
73350,E13,-0.102539,-0.108448,-0.005955,0.263702,1,1
73350,E29,-0.400000,-0.689663,-0.289663,0.199065,0,0
73380,E13,-0.102585,-0.108608,-0.006069,0.263645,1,1
73380,E29,-0.400000,-0.689375,-0.289375,0.198939,0,0
73410,E13,-0.102633,-0.108731,-0.006146,0.263565,1,1
73410,E29,-0.400000,-0.689166,-0.289166,0.198769,0,0
73440,E13,-0.102679,-0.108645,-0.006013,0.263468,1,1
73440,E29,-0.400000,-0.688641,-0.288641,0.198863,0,0
73470,E13,-0.102724,-0.108593,-0.005915,0.263361,1,1
73470,E29,-0.400000,-0.688548,-0.288548,0.198654,0,0
73500,E13,-0.102770,-0.108639,-0.005915,0.263253,1,1
73500,E29,-0.400000,-0.688945,-0.288945,0.198616,0,0
73530,E13,-0.102814,-0.108603,-0.005834,0.263144,1,1
