time,up_err,zwd,dzwd_dt,mw_mean,zwd_q_x2
15960.0,-239.256,0.119985,-0.0368,1.879,0
15990.0,-241.656,0.119926,-0.0552,1.796,0
16020.0,-243.245,0.119875,-0.0381,1.796,0
16050.0,-243.549,0.119850,-0.0318,1.797,0
16080.0,-244.822,0.119811,-0.0254,1.797,0
16110.0,-244.559,0.119799,-0.0263,1.797,0
16140.0,-244.950,0.119759,-0.0338,1.798,0
16170.0,-245.488,0.119732,-0.0108,1.798,0
16200.0,-245.573,0.119737,-0.0079,1.799,0
16230.0,-246.369,0.119716,-0.0066,1.800,0
16260.0,-245.701,0.119724,0.0010,1.801,0
16290.0,-245.984,0.119718,0.0024,1.924,0
16320.0,-245.696,0.119729,0.0033,1.923,0
16350.0,-245.847,0.119725,-0.0120,1.921,0
16380.0,-246.733,0.119705,-0.0384,1.919,0
16410.0,-251.155,0.119648,-0.0392,1.918,0
16440.0,-251.690,0.119626,-0.0070,1.917,0
16470.0,-250.836,0.119634,0.0025,1.915,0
16500.0,-250.892,0.119631,0.0178,1.914,0
16530.0,-250.362,0.119669,0.0182,1.914,0
16560.0,-250.697,0.119667,-0.0212,1.913,0
16590.0,-252.251,0.119627,-0.0136,1.912,0
16620.0,-251.574,0.119640,-0.0014,1.912,0
16650.0,-252.074,0.119624,-0.0162,1.912,0
16680.0,-252.432,0.119608,-0.0257,1.911,0
16710.0,-252.959,0.119573,-0.0389,1.911,0
16740.0,-253.308,0.119530,-0.0246,1.912,0
16770.0,-252.074,0.119524,0.0128,1.912,0
16800.0,-251.417,0.119556,0.0286,1.912,0
16830.0,-252.628,0.119581,0.0237,1.913,0
16860.0,-253.294,0.119603,-0.0101,1.806,0
16890.0,-254.036,0.119561,-0.0399,1.914,0
16920.0,-254.557,0.119523,-0.0269,1.915,0
16950.0,-254.515,0.119507,-0.0175,1.917,0
16980.0,-254.718,0.119488,-0.0285,1.918,0
17010.0,-255.480,0.119450,-0.0332,1.919,0
17040.0,-256.174,0.119422,-0.0132,1.921,0
17070.0,-256.490,0.119424,0.0086,1.923,0
17100.0,-256.589,0.119439,-0.0075,1.925,0
17130.0,-258.143,0.119409,-0.0157,1.793,0
17160.0,-259.049,0.119408,-0.0077,1.792,0
17190.0,-259.749,0.119393,-0.0137,1.792,0
17220.0,-260.600,0.119380,-0.0092,1.791,0
17250.0,-260.464,0.119375,-0.0130,1.790,0
17280.0,-260.368,0.119354,0.0032,1.790,0
17310.0,-260.147,0.119381,0.0079,1.789,0
17340.0,-260.052,0.119370,-0.0006,1.789,0
17370.0,-260.590,0.119380,-0.0026,1.788,0
17400.0,-261.324,0.119365,-0.0132,1.788,0
17430.0,-261.962,0.119354,0.0019,1.788,0
17460.0,-262.258,0.119369,0.0205,1.788,0
17490.0,-262.382,0.119395,0.0020,1.788,0
17520.0,-263.163,0.119373,-0.0287,1.788,0
17550.0,-263.904,0.119337,-0.0262,1.789,0
17580.0,-264.309,0.119320,-0.0052,1.789,0
17610.0,-264.602,0.119327,0.0012,1.790,0
17640.0,-264.690,0.119323,-0.0024,1.790,0
17670.0,-264.856,0.119322,-0.0305,1.791,0
17700.0,-266.091,0.119262,-0.0292,1.792,0
17730.0,-266.567,0.119264,0.0092,1.683,0
17760.0,-266.688,0.119280,0.0004,1.682,0
17790.0,-267.922,0.119264,0.0121,1.680,0
17820.0,-266.809,0.119304,0.0192,1.679,0
17850.0,-266.554,0.119303,-0.0102,1.677,0
17880.0,-267.040,0.119284,-0.0146,1.676,0
17910.0,-266.637,0.119274,-0.0114,1.674,0
17940.0,-266.563,0.119261,-0.0216,1.673,0
17970.0,-267.272,0.119230,-0.0558,1.672,0
18000.0,-270.654,0.119149,-0.0556,1.670,0
18030.0,-271.612,0.119119,-0.0063,1.669,0
18060.0,-271.291,0.119137,0.0178,1.668,0
18090.0,-271.309,0.119155,0.0015,1.667,0
18120.0,-271.745,0.119140,-0.0249,1.666,0
18150.0,-272.578,0.119105,-0.0158,1.665,0
18180.0,-272.675,0.119108,-0.0092,1.664,0
18210.0,-272.936,0.119087,-0.0229,1.663,0
18240.0,-273.613,0.119062,-0.0194,1.662,0
18270.0,-274.501,0.119048,0.0007,1.661,0
18300.0,-275.113,0.119064,0.0087,1.661,0
18330.0,-275.614,0.119065,0.0102,1.660,0
18360.0,-275.585,0.119084,0.0170,1.659,0
18390.0,-275.544,0.119099,0.0046,1.659,0
18420.0,-275.789,0.119093,-0.0212,1.658,0
18450.0,-276.484,0.119057,-0.0041,1.658,0
18480.0,-276.102,0.119085,0.0179,1.657,0
18510.0,-275.853,0.119093,0.0069,1.657,0
18540.0,-276.454,0.119099,0.0028,1.657,0
18570.0,-276.210,0.119098,-0.0011,1.656,0
18600.0,-275.629,0.119097,-0.0007,1.656,0
18630.0,-275.463,0.119097,-0.0006,1.656,0
18660.0,-275.671,0.119096,0.0051,1.656,0
18690.0,-275.515,0.119107,0.0278,1.656,0
18720.0,-274.601,0.119151,0.0296,1.655,0
18750.0,-274.456,0.119166,-0.0150,1.655,0
18780.0,-276.569,0.119121,-0.0202,1.656,0
18810.0,-277.246,0.119126,0.0201,1.656,0
18840.0,-276.964,0.119162,0.0384,1.656,0
18870.0,-276.630,0.119203,0.0296,1.656,0
18900.0,-276.271,0.119221,0.0158,1.656,0
18930.0,-276.026,0.119234,0.0218,1.656,0
18960.0,-274.998,0.119264,0.0353,1.657,0
18990.0,-274.249,0.119305,0.0238,1.657,0
19020.0,-274.662,0.119312,-0.0052,1.658,0
19050.0,-275.948,0.119294,-0.0209,1.658,0
19080.0,-277.028,0.119270,-0.0227,1.659,0
19110.0,-279.083,0.119249,0.0090,1.659,0
19140.0,-278.681,0.119288,0.0294,1.660,0
19170.0,-278.236,0.119308,0.0088,1.660,0
19200.0,-278.041,0.119306,-0.0216,1.661,0
19230.0,-278.507,0.119265,-0.0200,1.662,0
19260.0,-278.486,0.119266,0.0096,1.663,0
19290.0,-277.966,0.119284,-0.0079,1.664,0
19320.0,-278.700,0.119250,-0.0102,1.664,0
19350.0,-278.856,0.119263,0.0298,1.665,0
19380.0,-278.462,0.119310,0.0309,1.666,0
19410.0,-279.137,0.119325,-0.0059,1.668,0
19440.0,-279.502,0.119298,-0.0355,1.669,0
19470.0,-280.372,0.119254,-0.0140,1.670,0
19500.0,-280.610,0.119270,0.0258,1.671,0
19530.0,-280.691,0.119306,0.0296,1.672,0
19560.0,-280.474,0.119329,0.0335,1.674,0
19590.0,-279.565,0.119373,0.0478,1.675,0
19620.0,-278.093,0.119424,0.0164,1.677,0
19650.0,-279.075,0.119406,-0.0271,1.678,0
19680.0,-280.614,0.119370,-0.0304,1.680,0
19710.0,-281.970,0.119345,-0.0719,1.681,0
19740.0,-285.358,0.119227,-0.0923,1.683,0
19770.0,-287.011,0.119160,-0.0347,1.685,0
19800.0,-287.104,0.119157,0.0212,1.686,0
19830.0,-285.962,0.119202,0.0410,1.688,0
19860.0,-284.791,0.119239,0.0363,1.690,0
19890.0,-284.127,0.119275,0.0195,1.692,0
19920.0,-284.265,0.119278,-0.0174,1.866,0
19950.0,-284.732,0.119240,-0.0564,1.865,0
19980.0,-285.907,0.119166,-0.0299,1.864,0
20010.0,-285.884,0.119180,0.0297,1.863,0
20040.0,-285.425,0.119225,0.0274,1.862,0
20070.0,-284.943,0.119235,0.0155,1.861,0
20100.0,-284.593,0.119256,0.0296,1.860,0
20130.0,-284.406,0.119294,0.0222,1.860,0
20160.0,-284.339,0.119300,0.0011,1.859,0
20190.0,-284.603,0.119297,0.0076,1.859,0
20220.0,-284.554,0.119315,0.0101,1.859,0
20250.0,-284.456,0.119317,-0.0088,1.859,0
20280.0,-284.696,0.119298,-0.0350,1.859,0
20310.0,-285.762,0.119247,-0.0123,1.859,0
20340.0,-285.875,0.119273,0.0265,1.860,0
20370.0,-285.608,0.119300,0.0174,1.860,0
20400.0,-285.759,0.119308,0.0127,1.861,0
20430.0,-285.173,0.119325,0.0181,1.861,0
20460.0,-284.626,0.119344,0.0333,1.862,0
20490.0,-283.544,0.119392,0.0588,1.863,0
20520.0,-283.155,0.119462,0.0415,1.864,0
20550.0,-283.046,0.119475,0.0265,1.865,0
20580.0,-282.716,0.119515,0.0317,1.867,0
20610.0,-282.739,0.119538,0.0494,1.868,0
20640.0,-281.330,0.119614,0.0330,1.869,0
20670.0,-281.469,0.119604,0.0129,1.713,0
20700.0,-281.124,0.119639,0.0214,1.713,0
20730.0,-281.108,0.119647,0.0210,1.713,0
20760.0,-280.814,0.119681,0.0169,1.934,0
20790.0,-280.841,0.119681,0.0315,1.929,0
20820.0,-279.893,0.119744,0.0400,1.924,0
20850.0,-279.394,0.119761,-0.0105,1.920,0
20880.0,-279.710,0.119723,-0.0357,1.915,0
20910.0,-279.759,0.119689,-0.0278,1.911,0
20940.0,-279.849,0.119668,-0.0190,1.907,0
20970.0,-279.947,0.119651,-0.0168,1.904,0
21000.0,-280.148,0.119634,-0.0147,1.900,0
21030.0,-280.052,0.119622,-0.0008,1.897,0
21060.0,-279.834,0.119632,0.0048,1.893,0
21090.0,-279.792,0.119632,-0.0027,1.890,0
21120.0,-279.846,0.119627,0.0070,1.887,0
21150.0,-279.553,0.119646,0.0039,1.885,0
21180.0,-279.499,0.119635,-0.0103,1.882,0
21210.0,-279.496,0.119625,-0.0131,1.879,0
21240.0,-279.673,0.119609,0.0101,1.877,0
21270.0,-279.024,0.119645,0.0298,1.875,0
21300.0,-279.003,0.119668,0.0289,1.873,0
21330.0,-277.914,0.119703,-0.0075,1.871,0
21360.0,-279.187,0.119653,-0.0165,1.869,0
21390.0,-279.211,0.119670,0.0153,1.868,0
21420.0,-279.646,0.119684,0.0484,1.866,0
21450.0,-278.651,0.119767,0.0480,1.865,0
21480.0,-278.311,0.119780,0.0060,1.864,0
21510.0,-277.936,0.119779,0.0051,1.863,0
21540.0,-277.599,0.119790,0.0092,1.862,0
21570.0,-277.416,0.119797,-0.0041,1.861,0
21600.0,-277.466,0.119782,-0.0157,1.861,0
21630.0,-277.381,0.119766,-0.0030,1.860,0
21660.0,-277.178,0.119776,-0.0095,1.860,0
21690.0,-278.183,0.119747,-0.0292,1.860,0
21720.0,-278.476,0.119717,-0.0298,1.860,0
21750.0,-278.945,0.119687,0.0042,1.860,0
21780.0,-278.578,0.119726,0.0097,1.860,0
21810.0,-279.260,0.119707,0.0024,1.985,0
21840.0,-279.210,0.119730,0.0151,1.900,0
21870.0,-279.113,0.119737,0.0066,1.901,0
21900.0,-279.055,0.119744,0.0152,1.902,0
21930.0,-278.894,0.119767,0.0428,1.902,0
21960.0,-277.834,0.119829,0.0245,1.903,0
21990.0,-277.999,0.119816,0.0055,1.904,0
22020.0,-277.550,0.119840,0.0092,1.976,0
22050.0,-277.550,0.119835,-0.0233,1.975,0
22080.0,-277.956,0.119794,0.0258,1.975,0
22110.0,-276.310,0.119886,0.1004,1.975,0
22140.0,-274.852,0.119994,0.0661,1.974,0
22170.0,-274.538,0.120018,0.0294,1.974,0
22200.0,-273.916,0.120053,0.0268,1.975,0
22230.0,-273.232,0.120072,0.0226,1.975,0
22260.0,-272.214,0.120099,0.0264,1.975,0
22290.0,-271.551,0.120125,0.0251,1.976,0
22320.0,-271.109,0.120149,0.0085,1.977,0
22350.0,-271.385,0.120142,0.0045,1.978,0
22380.0,-270.913,0.120158,0.0214,1.979,0
22410.0,-270.420,0.120184,0.0260,1.981,0
22440.0,-269.872,0.120210,0.0178,1.982,0
22470.0,-270.117,0.120220,0.0237,1.984,0
22500.0,-269.649,0.120257,0.0010,1.986,0
22530.0,-270.687,0.120222,-0.0110,1.988,0
22560.0,-270.517,0.120235,-0.0152,1.990,0
22590.0,-270.677,0.120192,-0.0656,1.773,0
22620.0,-271.717,0.120104,-0.0295,1.770,0
22650.0,-271.153,0.120133,0.0549,1.768,0
22680.0,-270.425,0.120214,0.0754,1.766,0
22710.0,-269.636,0.120283,0.0256,1.764,0
22740.0,-270.004,0.120265,0.0211,1.761,0
22770.0,-269.376,0.120326,0.0320,1.759,0
22800.0,-269.051,0.120329,0.0174,1.757,0
22830.0,-268.517,0.120360,0.0566,1.756,0
22860.0,-266.947,0.120442,0.0659,1.754,0
22890.0,-266.516,0.120492,0.0227,1.752,0
22920.0,-266.902,0.120488,0.0111,1.750,0
22950.0,-266.069,0.120514,0.0037,1.749,0
22980.0,-266.300,0.120495,-0.0227,1.747,0
23010.0,-267.020,0.120469,0.0211,1.746,0
23040.0,-265.837,0.120537,0.0521,1.744,0
23070.0,-265.319,0.120573,0.0469,1.743,0
23100.0,-264.351,0.120631,0.0406,1.742,0
23130.0,-264.140,0.120654,0.0171,1.741,0
23160.0,-264.381,0.120665,0.0398,1.739,0
23190.0,-263.685,0.120734,0.0571,1.738,0
23220.0,-263.079,0.120779,0.0032,1.737,0
23250.0,-262.901,0.120740,-0.0190,1.736,0
23280.0,-262.644,0.120741,0.0534,1.736,0
23310.0,-261.529,0.120847,0.0807,1.735,0
23340.0,-261.470,0.120903,0.0292,1.734,0
23370.0,-261.483,0.120906,0.0026,1.733,0
23400.0,-261.241,0.120908,0.0198,1.733,0
23430.0,-260.637,0.120945,0.0474,1.732,0
23460.0,-260.017,0.121003,0.0486,1.732,0
23490.0,-259.520,0.121042,0.0283,1.731,0
23520.0,-259.365,0.121059,0.0217,1.731,0
23550.0,-259.079,0.121086,0.0164,1.731,0
23580.0,-258.792,0.121092,0.0033,1.731,0
23610.0,-259.054,0.121092,0.0242,1.730,0
23640.0,-257.836,0.121141,0.0545,1.730,0
23670.0,-256.502,0.121201,0.0537,1.730,0
23700.0,-255.370,0.121248,0.0343,1.661,0
23730.0,-254.810,0.121270,0.0182,1.660,0
23760.0,-254.383,0.121284,0.0186,1.658,0
23790.0,-253.463,0.121307,0.0456,1.657,0
23820.0,-252.103,0.121375,0.0416,1.656,0
23850.0,-252.173,0.121390,-0.0037,1.655,0
23880.0,-253.080,0.121368,-0.0053,1.654,0
23910.0,-253.021,0.121380,-0.0135,1.653,0
23940.0,-253.941,0.121341,-0.0225,1.652,0
23970.0,-254.428,0.121335,0.0119,1.651,0
24000.0,-253.874,0.121365,0.0089,1.650,0
24030.0,-253.811,0.121353,-0.0162,1.650,0
24060.0,-253.867,0.121333,-0.0083,1.649,0
24090.0,-253.496,0.121336,-0.0119,1.648,0
24120.0,-253.740,0.121309,-0.0276,1.648,0
24150.0,-254.091,0.121281,-0.0246,1.647,0
24180.0,-254.369,0.121260,-0.0148,1.646,0
24210.0,-254.419,0.121251,0.0026,1.646,0
24240.0,-254.109,0.121265,0.0159,1.646,0
24270.0,-253.636,0.121283,0.0244,1.645,0
24300.0,-253.225,0.121314,0.0170,1.645,0
24330.0,-253.165,0.121317,-0.0041,1.645,0
24360.0,-253.274,0.121305,0.0050,1.644,0
24390.0,-253.205,0.121327,0.0201,1.644,0
24420.0,-253.211,0.121346,0.0004,1.644,0
24450.0,-253.312,0.121328,-0.0233,1.644,0
24480.0,-253.196,0.121299,-0.0045,1.644,0
24510.0,-252.791,0.121319,0.0291,1.644,0
24540.0,-252.051,0.121357,0.0274,1.644,0
24570.0,-251.614,0.121374,0.0047,1.644,0
24600.0,-251.386,0.121367,-0.0097,1.644,0
24630.0,-251.131,0.121354,-0.0247,1.645,0
24660.0,-251.752,0.121317,0.0050,1.645,0
24690.0,-251.442,0.121364,0.0370,1.645,0
24720.0,-251.642,0.121391,0.0099,1.646,0
24750.0,-252.053,0.121384,0.0120,1.646,0
24780.0,-251.446,0.121415,0.0359,1.646,0
24810.0,-250.880,0.121456,0.0408,1.647,0
24840.0,-249.955,0.121497,0.0119,1.648,0
24870.0,-249.616,0.121480,-0.0015,1.648,0
24900.0,-249.138,0.121494,0.0166,1.649,0
24930.0,-248.385,0.121513,0.0136,1.650,0
24960.0,-248.195,0.121521,-0.0066,1.651,0
24990.0,-248.747,0.121500,-0.0192,1.651,0
25020.0,-249.469,0.121483,0.0041,1.652,0
25050.0,-248.711,0.121508,0.0260,1.653,0
25080.0,-247.901,0.121535,0.0346,1.654,0
25110.0,-247.445,0.121577,0.0158,1.656,0
25140.0,-247.727,0.121566,-0.0066,1.657,0
25170.0,-247.668,0.121564,0.0057,1.658,0
25200.0,-247.331,0.121578,0.0140,1.659,0
25230.0,-247.062,0.121592,0.0164,1.661,0
25260.0,-246.845,0.121610,0.0084,1.662,0
25290.0,-246.686,0.121609,0.0106,1.663,0
25320.0,-246.291,0.121632,0.0188,1.665,0
25350.0,-245.794,0.121646,0.0220,1.667,0
25380.0,-245.279,0.121676,0.0364,1.668,0
25410.0,-244.627,0.121719,0.0246,1.670,0
25440.0,-244.967,0.121725,-0.0056,1.672,0
25470.0,-245.263,0.121708,0.0064,1.674,0
25500.0,-244.776,0.121738,0.0435,1.676,0
25530.0,-243.581,0.121795,0.0150,1.678,0
25560.0,-243.729,0.121768,-0.0278,1.680,0
25590.0,-244.222,0.121739,-0.0074,1.682,0
25620.0,-243.822,0.121753,0.0046,1.684,0
25650.0,-243.689,0.121748,0.0055,1.687,0
25680.0,-243.418,0.121764,0.0410,1.689,0
25710.0,-242.400,0.121830,0.0428,1.691,0
25740.0,-242.020,0.121850,-0.0006,1.694,0
25770.0,-242.358,0.121829,-0.0123,1.697,0
25800.0,-242.403,0.121825,0.0013,1.699,0
25830.0,-241.956,0.121832,0.0039,1.702,0
25860.0,-241.702,0.121833,-0.0177,1.705,0
25890.0,-242.129,0.121796,-0.0228,1.708,0
25920.0,-242.202,0.121787,-0.0041,1.711,0
25950.0,-242.085,0.121788,-0.0145,1.714,0
25980.0,-242.437,0.121758,-0.0099,1.718,0
26010.0,-242.235,0.121768,0.0083,1.721,0
26040.0,-242.190,0.121775,-0.0068,1.725,0
26070.0,-242.508,0.121755,-0.0161,1.728,0
26100.0,-242.551,0.121743,-0.0112,1.732,0
26130.0,-242.395,0.121732,-0.0022,1.736,0
26160.0,-242.163,0.121738,0.0053,1.740,0
26190.0,-242.460,0.121743,0.0134,1.744,0
26220.0,-241.622,0.121765,0.0140,1.748,0
26250.0,-241.360,0.121771,0.0048,1.752,0
26280.0,-241.171,0.121775,-0.0113,1.756,0
26310.0,-241.570,0.121748,-0.0494,1.761,0
26340.0,-242.799,0.121676,-0.0284,1.766,0
26370.0,-242.426,0.121692,0.0025,1.770,0
26400.0,-242.515,0.121681,0.0009,1.543,0
26430.0,-242.218,0.121693,0.0091,1.544,0
26460.0,-241.744,0.121699,0.0067,1.545,0
26490.0,-241.424,0.121707,-0.0151,1.546,0
26520.0,-241.944,0.121669,-0.0711,1.547,0
26550.0,-243.515,0.121565,-0.0167,1.548,0
26580.0,-242.880,0.121636,0.0690,1.712,0
26610.0,-241.758,0.121703,0.0527,1.709,0
26640.0,-241.059,0.121741,0.0349,1.707,0
26670.0,-240.349,0.121772,-0.0285,1.704,0
26700.0,-241.363,0.121684,-0.0710,1.702,0
26730.0,-241.890,0.121630,-0.0419,1.700,0
26760.0,-241.651,0.121600,-0.0529,1.698,0
26790.0,-242.195,0.121525,-0.0283,1.696,0
26820.0,-241.582,0.121544,0.0382,1.695,0
26850.0,-241.252,0.121601,0.0672,1.693,0
26880.0,-240.262,0.121678,0.0612,1.691,0
26910.0,-239.515,0.121724,0.0267,1.690,0
26940.0,-239.331,0.121732,-0.0550,1.688,0
26970.0,-241.336,0.121614,-0.0828,1.687,0
27000.0,-242.394,0.121566,-0.0287,1.686,0
27030.0,-242.715,0.121556,-0.0004,1.685,0
27060.0,-242.459,0.121565,0.0242,1.684,0
27090.0,-241.841,0.121604,0.0129,1.683,0
27120.0,-241.827,0.121591,-0.0154,1.682,0
27150.0,-241.994,0.121574,-0.0106,1.681,0
27180.0,-241.733,0.121570,-0.0018,1.681,0
27210.0,-241.242,0.121570,0.0101,1.680,0
27240.0,-240.484,0.121590,-0.0277,1.680,0
27270.0,-241.392,0.121515,-0.0262,1.679,0
27300.0,-240.961,0.121537,0.0201,1.679,0
27330.0,-240.968,0.121555,0.0098,1.679,0
27360.0,-240.929,0.121557,0.0149,1.678,0
27390.0,-241.364,0.121585,0.0289,1.678,0
27420.0,-241.062,0.121615,0.0185,1.678,0
27450.0,-241.027,0.121622,0.0172,1.678,0
27480.0,-240.646,0.121649,0.0401,1.678,0
27510.0,-239.992,0.121702,0.0398,1.679,0
27540.0,-239.422,0.121729,0.0263,1.679,0
27570.0,-238.648,0.121754,0.0103,1.679,0
27600.0,-238.424,0.121749,-0.0058,1.680,0
27630.0,-238.300,0.121743,0.0193,1.680,0
27660.0,-237.725,0.121788,0.0377,1.681,0
27690.0,-237.347,0.121818,0.0276,1.682,0
27720.0,-237.080,0.121843,0.0322,1.682,0
27750.0,-236.711,0.121883,0.0115,1.683,0
27780.0,-236.482,0.121866,-0.0079,1.684,0
27810.0,-236.321,0.121867,-0.0008,1.685,0
27840.0,-236.086,0.121864,-0.0099,1.686,0
27870.0,-235.758,0.121847,0.0064,1.687,0
27900.0,-235.238,0.121877,0.0232,1.689,0
27930.0,-234.999,0.121894,0.0239,1.690,0
27960.0,-234.784,0.121925,0.0241,1.691,0
27990.0,-234.718,0.121942,0.0267,1.693,0
28020.0,-234.598,0.121978,0.0155,1.694,0
28050.0,-235.269,0.121973,0.0408,1.696,0
28080.0,-234.234,0.122060,0.0522,1.889,0
28110.0,-233.953,0.122077,0.0210,1.889,0
28140.0,-233.571,0.122102,0.0138,1.889,0
28170.0,-232.949,0.122105,-0.0008,1.890,0
28200.0,-233.167,0.122100,-0.0069,1.890,0
28230.0,-233.426,0.122091,0.0281,1.891,0
28260.0,-232.738,0.122156,0.0403,1.892,0
28290.0,-232.091,0.122172,0.0101,1.813,0
28320.0,-231.716,0.122177,0.0179,1.812,0
28350.0,-231.522,0.122207,0.0620,1.811,0
28380.0,-230.648,0.122301,0.0534,1.809,0
28410.0,-230.649,0.122314,0.0054,1.808,0
28440.0,-230.770,0.122311,-0.0017,1.807,0
28470.0,-230.596,0.122311,-0.0029,1.806,0
28500.0,-230.531,0.122306,0.0043,1.805,0
28530.0,-230.312,0.122319,0.0144,1.804,0
28560.0,-230.120,0.122334,0.0097,1.803,0
28590.0,-229.977,0.122339,-0.0224,1.802,0
28620.0,-230.234,0.122290,-0.0344,1.801,0
28650.0,-230.542,0.122270,0.0091,1.800,0
28680.0,-230.418,0.122308,0.0385,1.799,0
28710.0,-230.139,0.122347,0.0467,1.798,0
28740.0,-229.701,0.122401,0.0315,1.798,0
28770.0,-229.586,0.122410,0.0061,1.797,0
28800.0,-229.266,0.122414,-0.0115,1.796,0
28830.0,-229.036,0.122387,-0.0085,1.796,0
28860.0,-228.797,0.122397,0.0235,1.795,0
28890.0,-228.387,0.122434,0.0084,1.795,0
28920.0,-228.104,0.122413,-0.0082,1.794,0
28950.0,-227.727,0.122417,-0.0023,1.794,0
28980.0,-227.625,0.122409,-0.0196,1.793,0
29010.0,-227.996,0.122378,-0.0192,1.793,0
29040.0,-228.239,0.122370,0.0044,1.793,0
29070.0,-228.023,0.122387,0.0264,1.753,0
29100.0,-227.960,0.122423,0.0313,1.753,0
29130.0,-227.877,0.122450,0.0210,1.753,0
29160.0,-227.645,0.122465,0.0252,1.753,0
29190.0,-227.824,0.122500,0.0279,1.753,0
29220.0,-227.426,0.122521,0.0226,1.753,0
29250.0,-226.627,0.122545,0.0082,1.753,0
29280.0,-226.825,0.122537,-0.0333,1.753,0
29310.0,-226.220,0.122479,-0.0337,1.753,0
29340.0,-225.753,0.122470,-0.0074,1.753,0
29370.0,-225.389,0.122464,-0.0235,1.754,0
29400.0,-225.124,0.122423,-0.0123,1.754,0
29430.0,-225.118,0.122439,0.0168,1.754,0
29460.0,-225.217,0.122456,0.0137,1.755,0
29490.0,-225.335,0.122467,0.0096,1.924,0
29520.0,-225.613,0.122476,0.0077,1.875,0
29550.0,-225.429,0.122482,0.0118,1.918,0
29580.0,-225.074,0.122499,0.0257,1.915,0
29610.0,-224.544,0.122534,0.0291,1.912,0
29640.0,-224.160,0.122558,0.0285,1.910,0
29670.0,-223.694,0.122590,0.0049,1.907,0
29700.0,-223.998,0.122567,-0.0354,1.905,0
29730.0,-224.102,0.122520,-0.0514,1.903,0
29760.0,-224.148,0.122465,-0.0394,1.900,0
29790.0,-224.501,0.122441,-0.0124,1.898,0
29820.0,-224.916,0.122440,-0.0012,1.896,0
29850.0,-224.735,0.122439,0.0095,1.895,0
29880.0,-223.996,0.122459,-0.0054,1.893,0
29910.0,-224.128,0.122428,-0.0196,1.891,0
29940.0,-224.039,0.122420,0.0022,1.890,0
29970.0,-223.789,0.122432,0.0094,1.889,0
30000.0,-223.855,0.122438,0.0145,1.887,0
30030.0,-223.558,0.122461,0.0145,1.886,0
30060.0,-223.621,0.122467,-0.0143,1.885,0
30090.0,-223.840,0.122432,-0.0024,1.884,0
30120.0,-223.518,0.122463,0.0426,1.883,0
30150.0,-222.922,0.122517,0.0475,1.882,0
30180.0,-222.660,0.122558,0.0362,1.811,0
30210.0,-222.435,0.122590,0.0036,1.881,0
30240.0,-223.276,0.122565,0.0117,1.880,0
30270.0,-222.643,0.122613,0.0683,1.880,0
30300.0,-221.431,0.122701,0.0792,1.879,0
30330.0,-220.378,0.122772,0.0456,1.803,0
30360.0,-219.840,0.122793,0.0051,1.801,0
30390.0,-219.852,0.122782,-0.0123,1.800,0
30420.0,-219.863,0.122768,0.0018,1.799,0
30450.0,-219.636,0.122785,0.0115,1.797,0
30480.0,-219.140,0.122791,0.0061,1.796,0
30510.0,-219.390,0.122798,0.0209,1.795,0
30540.0,-218.949,0.122833,0.0269,1.794,0
30570.0,-218.615,0.122851,0.0150,1.793,0
30600.0,-218.132,0.122863,0.0339,1.793,0
30630.0,-217.586,0.122919,0.0337,1.792,0
30660.0,-217.330,0.122930,-0.0220,1.791,0
30690.0,-217.397,0.122875,-0.0528,1.791,0
30720.0,-217.497,0.122825,-0.0278,1.995,0
30750.0,-217.392,0.122820,-0.0148,1.991,0
30780.0,-217.365,0.122795,0.0005,1.987,0
30810.0,-217.185,0.122821,0.0191,1.984,0
30840.0,-217.101,0.122833,0.0251,1.980,0
30870.0,-216.879,0.122871,0.0211,1.977,0
30900.0,-216.667,0.122875,-0.0313,1.974,0
30930.0,-216.962,0.122808,-0.0466,1.971,0
30960.0,-216.799,0.122782,-0.0010,1.968,0
30990.0,-216.532,0.122806,-0.0314,1.965,0
31020.0,-217.862,0.122719,-0.0504,1.962,0
31050.0,-217.816,0.122705,0.0080,1.959,0
31080.0,-217.320,0.122735,0.0533,1.957,0
31110.0,-216.525,0.122812,0.0740,1.954,0
31140.0,-216.113,0.122883,0.0683,1.952,0
31170.0,-215.578,0.122949,0.0561,1.950,0
31200.0,-214.738,0.122995,0.0360,1.948,0
31230.0,-214.069,0.123021,0.0275,1.946,0
31260.0,-213.588,0.123050,0.0390,1.944,0
31290.0,-212.810,0.123099,0.0129,1.942,0
31320.0,-212.385,0.123076,-0.0066,1.940,0
31350.0,-211.741,0.123086,0.0076,1.938,0
31380.0,-211.008,0.123091,0.0394,1.937,0
31410.0,-210.304,0.123164,0.0465,1.935,0
31440.0,-210.284,0.123184,-0.0151,1.934,0
31470.0,-210.735,0.123134,-0.0342,1.933,0
31500.0,-210.616,0.123116,-0.0085,1.932,0
31530.0,-210.212,0.123117,0.0029,1.930,0
31560.0,-210.018,0.123122,0.0051,1.929,0
31590.0,-209.977,0.123127,0.0153,1.929,0
31620.0,-209.665,0.123152,0.0230,1.928,0
31650.0,-209.480,0.123173,0.0263,1.806,0
31680.0,-209.260,0.123205,0.0459,1.808,0
31710.0,-208.874,0.123265,0.0349,1.809,0
31740.0,-208.896,0.123274,-0.0178,1.811,0
31770.0,-208.868,0.123229,-0.0338,1.925,0
31800.0,-208.330,0.123207,-0.0307,1.925,0
