SOD,sat,sigma_P2_before,sigma_P2_after,sigma_L2_before,sigma_L2_after,elevation_deg,residual_P2_mm,residual_L2_mm
80130.0,G16,494.9627,742.4441,16.4988,19.7985,37.31,-335.74,9.59
80130.0,G26,350.0908,525.1362,11.6697,14.0036,58.97,-25.55,-12.39
80130.0,G28,535.2682,802.9023,17.8423,21.4107,34.09,-57.79,38.93
80130.0,G31,342.2310,513.3465,11.4077,13.6892,61.24,-344.02,4.70
80130.0,G32,880.9128,1321.3692,29.3638,35.2365,19.91,-1680.53,-382.56
80160.0,G01,532.3533,798.5300,17.7451,21.2941,34.30,284.86,174.94
80160.0,G02,475.0772,712.6159,15.8359,19.0031,39.16,854.46,290.96
80160.0,G03,971.2778,1456.9167,32.3759,38.8511,17.99,-327.18,293.77
80160.0,G10,604.6265,906.9398,20.1542,24.1851,29.75,288.30,192.30
80160.0,G16,492.6696,739.0044,16.4223,19.7068,37.51,-286.43,329.30
80160.0,G26,349.7031,524.5547,11.6568,13.9881,59.08,405.94,305.50
80160.0,G28,538.0153,807.0229,17.9338,21.5206,33.89,845.45,277.83
80160.0,G31,342.9348,514.4022,11.4312,13.7174,61.02,-197.88,302.65
80160.0,G32,882.9996,1324.4994,29.4333,35.3200,19.86,1201.98,-140.69
80190.0,G01,531.6354,797.4531,17.7212,21.2654,34.35,-197.15,-200.85
80190.0,G02,475.9602,713.9404,15.8653,19.0384,39.07,-146.48,-76.16
80190.0,G03,961.1458,1441.7186,32.0382,38.4458,18.19,-1902.31,-89.51
80190.0,G10,607.7279,911.5919,20.2576,24.3091,29.58,-505.82,-215.00
80190.0,G16,490.4001,735.6002,16.3467,19.6160,37.72,-773.05,-49.30
80190.0,G26,349.3239,523.9859,11.6441,13.9730,59.18,-10.84,-74.05
80190.0,G28,540.7909,811.1863,18.0264,21.6316,33.69,1074.01,-102.23
80190.0,G31,343.6462,515.4692,11.4549,13.7458,60.81,-466.44,-85.51
80190.0,G32,885.0947,1327.6421,29.5032,35.4038,19.81,292.56,-448.17
80220.0,G01,530.9352,796.4028,17.6978,21.2374,34.41,352.31,-361.68
80220.0,G02,476.8554,715.2831,15.8952,19.0742,38.99,-669.01,-226.80
80220.0,G03,951.2157,1426.8236,31.7072,38.0486,18.38,-2155.62,-261.47
80220.0,G10,610.8756,916.3133,20.3625,24.4350,29.41,-944.45,-393.43
80220.0,G16,488.1539,732.2309,16.2718,19.5262,37.92,-784.69,-206.93
80220.0,G26,348.9532,523.4297,11.6318,13.9581,59.28,-447.40,-224.43
80220.0,G28,543.5953,815.3930,18.1198,21.7438,33.50,1676.70,-218.76
80220.0,G31,344.3652,516.5478,11.4788,13.7746,60.59,-600.74,-239.79
80220.0,G32,887.1984,1330.7975,29.5733,35.4879,19.76,-4.23,-537.66
80250.0,G01,530.2526,795.3789,17.6751,21.2101,34.46,842.38,319.55
80250.0,G02,477.7628,716.6441,15.9254,19.1105,38.90,-240.06,416.86
80250.0,G03,941.4819,1412.2229,31.3827,37.6593,18.58,-567.18,346.38
80250.0,G10,614.0703,921.1055,20.4690,24.5628,29.24,446.21,246.45
80250.0,G16,485.9308,728.8962,16.1977,19.4372,38.12,88.10,460.20
80250.0,G26,348.5909,522.8863,11.6197,13.9436,59.38,63.77,431.52
80250.0,G28,546.4290,819.6435,18.2143,21.8572,33.30,2084.38,543.14
80250.0,G31,345.0919,517.6379,11.5031,13.8037,60.38,-187.05,406.50
80250.0,G32,889.3106,1333.9660,29.6437,35.5724,19.71,1135.41,171.95
80280.0,G01,529.5874,794.3811,17.6529,21.1835,34.51,-1142.71,-34.58
80280.0,G02,478.6824,718.0236,15.9561,19.1473,38.81,-713.18,56.98
80280.0,G03,931.9388,1397.9082,31.0646,37.2776,18.78,-95.58,-21.22
80280.0,G10,617.3130,925.9696,20.5771,24.6925,29.08,1012.27,-125.48
80280.0,G16,483.7305,725.5958,16.1244,19.3492,38.33,-431.88,119.78
80280.0,G26,348.2370,522.3555,11.6079,13.9295,59.48,-328.14,53.08
80280.0,G28,549.2923,823.9385,18.3097,21.9717,33.10,1298.77,272.58
80280.0,G31,345.8264,518.7395,11.5275,13.8331,60.17,-22.26,22.29
80280.0,G32,891.4317,1337.1476,29.7144,35.6573,19.67,940.79,-144.58
80310.0,G01,528.9395,793.4093,17.6313,21.1576,34.55,-722.30,11.82
80310.0,G02,479.6143,719.4215,15.9871,19.1846,38.72,141.30,-16.94
80310.0,G03,922.5811,1383.8717,30.7527,36.9032,18.98,607.38,-10.18
80310.0,G10,620.6047,930.9070,20.6868,24.8242,28.91,-133.47,-91.36
80310.0,G16,481.5528,722.3291,16.0518,19.2621,38.53,-146.27,92.50
80310.0,G26,347.8915,521.8373,11.5964,13.9157,59.58,-443.54,-11.50
80310.0,G28,552.1856,828.2784,18.4062,22.0874,32.91,774.28,270.58
80310.0,G31,346.5686,519.8528,11.5523,13.8627,59.95,58.07,-12.67
80310.0,G32,893.5618,1340.3427,29.7854,35.7425,19.62,1006.51,-85.91
80340.0,G01,528.3089,792.4633,17.6103,21.1324,34.60,120.70,-159.44
80340.0,G02,480.5586,720.8379,16.0186,19.2223,38.63,322.44,-174.93
80340.0,G03,913.4037,1370.1056,30.4468,36.5361,19.17,833.93,-155.28
80340.0,G10,623.9461,935.9191,20.7982,24.9578,28.74,-794.95,-264.27
80340.0,G16,479.3973,719.0960,15.9799,19.1759,38.74,-870.55,-83.70
80340.0,G26,347.5545,521.3317,11.5851,13.9022,59.67,-394.18,-157.45
80340.0,G28,555.1093,832.6639,18.5036,22.2044,32.71,318.04,100.51
80340.0,G31,347.3185,520.9778,11.5773,13.8927,59.74,-154.66,-165.06
80340.0,G32,895.7010,1343.5515,29.8567,35.8280,19.57,7.20,-205.88
80370.0,G01,527.6953,791.5429,17.5898,21.1078,34.65,462.47,90.19
80370.0,G02,481.5153,722.2730,16.0505,19.2606,38.54,214.87,72.02
80370.0,G03,904.4016,1356.6024,30.1467,36.1761,19.37,743.15,110.04
80370.0,G10,627.3383,941.0074,20.9113,25.0935,28.57,34.86,-74.70
80370.0,G16,477.2639,715.8959,15.9088,19.0906,38.95,-503.41,165.77
80370.0,G26,347.2258,520.8387,11.5742,13.8890,59.77,-12.09,88.37
80370.0,G28,558.0638,837.0957,18.6021,22.3226,32.52,776.15,178.91
80370.0,G31,348.0763,522.1145,11.6025,13.9231,59.53,-317.53,78.55
80370.0,G32,897.8495,1346.7742,29.9283,35.9140,19.52,303.67,60.59
80400.0,G01,527.0986,790.6479,17.5700,21.0839,34.69,-7.56,104.58
80400.0,G02,482.4845,723.7268,16.0828,19.2994,38.45,403.30,90.90
80400.0,G03,895.5700,1343.3551,29.8523,35.8228,19.57,243.83,146.84
80400.0,G10,630.7822,946.1733,21.0261,25.2313,28.40,-236.58,-23.33
80400.0,G16,475.1524,712.7286,15.8384,19.0061,39.15,249.48,148.05
80400.0,G26,346.9055,520.3582,11.5635,13.8762,59.86,158.32,87.01
80400.0,G28,561.0494,841.5742,18.7016,22.4420,32.32,549.61,169.12
80400.0,G31,348.8420,523.2629,11.6281,13.9537,59.32,-437.26,61.66
80400.0,G32,900.0075,1350.0112,30.0002,36.0003,19.47,658.26,51.69
80430.0,G01,526.5188,789.7782,17.5506,21.0608,34.73,-434.16,-40.59
80430.0,G02,483.4663,725.1994,16.1155,19.3387,38.35,20.88,-16.55
80430.0,G03,886.9044,1330.3567,29.5635,35.4762,19.77,-759.14,-7.56
80430.0,G10,634.2788,951.4182,21.1426,25.3712,28.23,-1878.61,-93.70
80430.0,G16,473.0624,709.5936,15.7687,18.9225,39.36,920.56,50.77
80430.0,G26,346.5935,519.8902,11.5531,13.8637,59.95,-194.72,-28.56
80430.0,G28,564.0667,846.1001,18.8022,22.5627,32.13,-90.49,42.43
80430.0,G31,349.6155,524.4232,11.6538,13.9846,59.10,-320.62,-75.94
80430.0,G32,902.1751,1353.2626,30.0725,36.0870,19.42,607.45,-79.46
80460.0,G01,525.9558,788.9337,17.5319,21.0382,34.78,-642.68,183.88
80460.0,G02,484.4606,726.6909,16.1487,19.3784,38.26,362.89,210.87
80460.0,G03,878.4004,1317.6006,29.2800,35.1360,19.97,-1778.47,220.86
80460.0,G10,637.8292,956.7438,21.2610,25.5132,28.06,-1039.50,110.75
80460.0,G16,470.9938,706.4907,15.6998,18.8398,39.56,430.57,315.46
80460.0,G26,346.2899,519.4348,11.5430,13.8516,60.03,-234.58,219.76
80460.0,G28,567.1160,850.6740,18.9039,22.6846,31.94,531.70,225.47
80460.0,G31,350.3969,525.5954,11.6799,14.0159,58.89,35.64,159.77
80460.0,G32,904.3525,1356.5287,30.1451,36.1741,19.37,-271.63,135.94
80490.0,G01,525.4093,788.1140,17.5136,21.0164,34.82,-194.88,151.94
80490.0,G02,485.4676,728.2014,16.1823,19.4187,38.17,438.72,224.94
80490.0,G03,870.0536,1305.0804,29.0018,34.8021,20.17,-1252.68,204.70
80490.0,G10,641.4344,962.1516,21.3811,25.6574,27.89,-649.31,86.90
80490.0,G16,468.9463,703.4194,15.6315,18.7579,39.77,-553.13,338.06
80490.0,G26,345.9946,518.9918,11.5332,13.8398,60.12,42.71,225.79
80490.0,G28,570.1977,855.2966,19.0066,22.8079,31.74,331.03,239.68
80490.0,G31,351.1863,526.7794,11.7062,14.0475,58.68,111.75,212.09
80490.0,G32,906.5399,1359.8099,30.2180,36.2616,19.33,-1084.33,79.77
80520.0,G01,524.8794,787.3192,17.4960,20.9952,34.86,614.28,80.86
80520.0,G02,486.4873,729.7310,16.2162,19.4595,38.07,71.46,223.74
80520.0,G03,861.8600,1292.7900,28.7287,34.4744,20.37,-974.50,133.30
80520.0,G10,645.0954,967.6431,21.5032,25.8038,27.71,-538.03,53.14
80520.0,G16,466.9197,700.3795,15.5640,18.6768,39.98,-182.14,304.25
80520.0,G26,345.7076,518.5613,11.5236,13.8283,60.20,284.81,207.00
80520.0,G28,573.3124,859.9686,19.1104,22.9325,31.55,214.82,237.46
80520.0,G31,351.9837,527.9755,11.7328,14.0793,58.46,196.62,219.47
80520.0,G32,908.7375,1363.1063,30.2913,36.3495,19.28,-1103.67,-50.48
80550.0,G01,524.3660,786.5489,17.4789,20.9746,34.90,-402.32,-266.54
80550.0,G02,487.5198,731.2797,16.2507,19.5008,37.98,-412.80,-201.70
80550.0,G03,853.8155,1280.7233,28.4605,34.1526,20.57,-653.74,-307.14
80550.0,G10,648.8135,973.2202,21.6271,25.9525,27.54,-662.26,-412.25
80550.0,G16,464.9137,697.3706,15.4971,18.5965,40.19,-88.58,-110.16
80550.0,G26,345.4289,518.1433,11.5143,13.8172,60.28,-465.82,-208.43
80550.0,G28,576.4603,864.6905,19.2153,23.0584,31.36,29.59,-161.98
80550.0,G31,352.7890,529.1836,11.7596,14.1116,58.25,-441.08,-169.22
80550.0,G32,910.9455,1366.4183,30.3649,36.4378,19.23,-611.88,-467.18
80580.0,G01,523.8688,785.8032,17.4623,20.9548,34.94,-402.04,237.17
80580.0,G02,488.5651,732.8477,16.2855,19.5426,37.88,719.37,290.52
80580.0,G03,845.9164,1268.8746,28.1972,33.8367,20.77,537.49,157.99
80580.0,G10,652.5896,978.8845,21.7530,26.1036,27.37,834.02,54.37
80580.0,G16,462.9282,694.3924,15.4309,18.5171,40.39,638.54,417.89
80580.0,G26,345.1584,517.7377,11.5053,13.8063,60.36,26.57,301.47
80580.0,G28,579.6421,869.4631,19.3214,23.1857,31.17,85.67,365.83
80580.0,G31,353.6025,530.4037,11.7867,14.1441,58.04,40.68,329.30
80580.0,G32,913.1640,1369.7460,30.4388,36.5266,19.18,1499.29,40.54
80610.0,G01,523.3878,785.0818,17.4463,20.9355,34.97,-283.37,-161.44
80610.0,G02,489.6234,734.4350,16.3208,19.5849,37.79,-416.19,7.51
80610.0,G03,838.1589,1257.2384,27.9386,33.5264,20.97,669.05,-179.80
80610.0,G10,656.4251,984.6377,21.8808,26.2570,27.20,614.66,-201.60
80610.0,G16,460.9630,691.4445,15.3654,18.4385,40.60,-125.49,104.18
80610.0,G26,344.8963,517.3445,11.4965,13.7959,60.44,-469.82,-67.94
80610.0,G28,582.8581,874.2871,19.4286,23.3143,30.98,-780.40,48.25
80610.0,G31,354.4240,531.6360,11.8141,14.1770,57.83,-514.14,-48.24
80610.0,G32,915.3933,1373.0899,30.5131,36.6157,19.13,337.87,-194.79
80640.0,G01,522.9230,784.3845,17.4308,20.9169,35.01,-236.11,-122.14
80640.0,G02,490.6946,736.0418,16.3565,19.6278,37.69,-604.19,-41.16
80640.0,G03,830.5395,1245.8092,27.6846,33.2216,21.17,497.97,-69.52
80640.0,G10,660.3211,990.4816,22.0107,26.4128,27.02,276.11,-123.26
80640.0,G16,459.0178,688.5267,15.3006,18.3607,40.81,-258.25,56.50
80640.0,G26,344.6424,516.9637,11.4881,13.7857,60.51,-260.58,-96.50
80640.0,G28,586.1088,879.1632,19.5370,23.4444,30.79,-530.36,-41.99
80640.0,G31,355.2537,532.8805,11.8418,14.2101,57.61,-241.81,-57.63
80640.0,G32,917.6335,1376.4502,30.5878,36.7053,19.08,-907.33,-154.87
80670.0,G01,522.4742,783.7113,17.4158,20.8990,35.04,-147.93,-92.48
80670.0,G02,491.7788,737.6682,16.3926,19.6712,37.59,39.78,-28.21
80670.0,G03,823.0546,1234.5820,27.4352,32.9222,21.38,173.64,49.00
80670.0,G10,664.2788,996.4182,22.1426,26.5712,26.85,-48.90,-27.43
80670.0,G16,457.0924,685.6385,15.2364,18.2837,41.02,-428.03,88.62
80670.0,G26,344.3968,516.5952,11.4799,13.7759,60.59,16.06,-84.72
80670.0,G28,589.3947,884.0921,19.6465,23.5758,30.60,191.57,-31.70
80670.0,G31,356.0915,534.1373,11.8697,14.2437,57.40,-328.84,-20.53
80670.0,G32,919.8848,1379.8272,30.6628,36.7954,19.03,-776.39,-189.96
80700.0,G01,522.0414,783.0620,17.4014,20.8817,35.08,-791.83,68.67
80700.0,G02,492.8761,739.3142,16.4292,19.7150,37.49,393.94,102.05
80700.0,G03,815.7010,1223.5515,27.1900,32.6280,21.58,-120.25,132.43
80700.0,G10,668.2996,1002.4493,22.2767,26.7320,26.67,169.47,98.57
80700.0,G16,455.1865,682.7798,15.1729,18.2075,41.23,-497.34,190.52
80700.0,G26,344.1595,516.2392,11.4720,13.7664,60.66,-158.39,71.12
80700.0,G28,592.7163,889.0745,19.7572,23.7087,30.41,68.48,95.68
80700.0,G31,356.9376,535.4063,11.8979,14.2775,57.19,-303.11,105.76
80700.0,G32,922.1475,1383.2212,30.7382,36.8859,18.99,-1268.17,-62.26
80730.0,G01,521.6243,782.4365,17.3875,20.8650,35.11,-661.97,17.55
80730.0,G02,493.9866,740.9799,16.4662,19.7595,37.39,492.15,122.85
80730.0,G03,808.4754,1212.7131,26.9492,32.3390,21.78,-700.55,142.86
80730.0,G10,672.3846,1008.5770,22.4128,26.8954,26.50,-59.41,89.50
80730.0,G16,453.3001,679.9502,15.1100,18.1320,41.44,-252.55,204.62
80730.0,G26,343.9303,515.8955,11.4643,13.7572,60.72,-639.39,55.16
80730.0,G28,596.0741,894.1112,19.8691,23.8430,30.22,601.19,92.46
80730.0,G31,357.7918,536.6877,11.9264,14.3117,56.98,-427.67,105.04
80730.0,G32,924.4217,1386.6326,30.8141,36.9769,18.94,630.24,-85.69
80760.0,G01,521.2231,781.8346,17.3741,20.8489,35.14,244.44,265.30
80760.0,G02,495.1103,742.6655,16.5037,19.8044,37.30,567.81,376.34
80760.0,G03,801.3747,1202.0620,26.7125,32.0550,21.98,-284.01,384.87
80760.0,G10,676.5354,1014.8031,22.5512,27.0614,26.32,348.40,328.89
80760.0,G16,451.4330,677.1494,15.0478,18.0573,41.65,410.37,468.80
80760.0,G26,343.7094,515.5642,11.4570,13.7484,60.79,-58.30,246.37
80760.0,G28,599.4686,899.2028,19.9823,23.9787,30.03,857.44,354.86
80760.0,G31,358.6544,537.9816,11.9551,14.3462,56.77,-6216.90,6493.91
80760.0,G32,926.7077,1390.0615,30.8903,37.0683,18.89,2692.86,200.27
80790.0,G01,520.8375,781.2562,17.3612,20.8335,35.17,-980.74,-78.32
80790.0,G02,496.2473,744.3710,16.5416,19.8499,37.20,135.64,41.63
80790.0,G03,794.3958,1191.5937,26.4799,31.7758,22.19,-343.08,16.59
80790.0,G10,680.7532,1021.1298,22.6918,27.2301,26.15,-459.20,-13.01
80790.0,G16,449.5848,674.3771,14.9862,17.9834,41.86,11.23,160.65
80790.0,G26,343.4968,515.2452,11.4499,13.7399,60.85,-59.75,-97.94
80790.0,G28,602.9002,904.3503,20.0967,24.1160,29.84,-12.70,28.56
80790.0,G31,359.5253,539.2879,11.9842,14.3810,56.56,-6193.84,6160.14
80790.0,G32,929.0056,1393.5084,30.9669,37.1602,18.84,1142.34,-87.58
80820.0,G01,520.4675,780.7013,17.3489,20.8187,35.20,-875.19,170.29
80820.0,G02,497.3977,746.0966,16.5799,19.8959,37.10,237.53,339.36
80820.0,G03,787.5358,1181.3037,26.2512,31.5014,22.39,-130.13,294.63
80820.0,G10,685.0395,1027.5592,22.8346,27.4016,25.97,392.55,276.66
80820.0,G16,447.7554,671.6331,14.9252,17.9102,42.07,654.07,441.20
80820.0,G26,343.2923,514.9385,11.4431,13.7317,60.91,479.92,212.89
80820.0,G28,606.3696,909.5544,20.2123,24.2548,29.65,-677.58,279.44
80820.0,G31,360.4045,540.6068,12.0135,14.4162,56.35,-5795.14,6445.15
80820.0,G32,931.3157,1396.9736,31.0439,37.2526,18.79,954.55,236.40
80850.0,G01,520.1130,780.1695,17.3371,20.8045,35.23,-432.09,-545.63
80850.0,G02,498.5616,747.8424,16.6187,19.9425,36.99,-303.63,-315.69
80850.0,G03,780.7919,1171.1878,26.0264,31.2317,22.60,-913.50,-311.94
80850.0,G04,1726.1784,2589.2677,287.6964,345.2357,10.01,-4720.11,2325.24
80850.0,G10,689.3958,1034.0936,22.9799,27.5758,25.80,362.88,-363.86
80850.0,G16,445.9446,668.9170,14.8648,17.8378,42.28,56.01,-146.86
80850.0,G26,343.0961,514.6441,11.4365,13.7238,60.97,-200.44,-417.04
80850.0,G28,609.8773,914.8159,20.3292,24.3951,29.47,-1248.24,-387.57
80850.0,G31,361.2922,541.9382,12.0431,14.4517,56.14,-972.79,-94.20
80850.0,G32,933.6382,1400.4573,31.1213,37.3455,18.74,-319.15,-430.01
80880.0,G01,519.7740,779.6609,17.3258,20.7910,35.25,951.00,-5.90
80880.0,G02,499.7389,749.6084,16.6580,19.9896,36.89,189.57,196.85
80880.0,G03,774.1613,1161.2420,25.8054,30.9665,22.80,-119.80,218.57
80880.0,G04,1715.1588,2572.7382,285.8598,343.0318,10.07,-443.86,150.19
80880.0,G10,693.8235,1040.7352,23.1274,27.7529,25.62,92.73,176.97
80880.0,G16,444.1523,666.2285,14.8051,17.7661,42.49,479.02,422.70
80880.0,G26,342.9081,514.3621,11.4303,13.7163,61.03,182.12,97.27
80880.0,G28,613.4237,920.1356,20.4475,24.5369,29.28,-121.16,91.07
80880.0,G31,362.1882,543.2824,12.0729,14.4875,55.92,-111.67,243.41
80880.0,G32,935.9733,1403.9600,31.1991,37.4389,18.69,-435.92,36.89
80910.0,G01,519.4503,779.1754,17.3150,20.7780,35.28,1133.34,174.15
80910.0,G02,500.9299,751.3948,16.6977,20.0372,36.79,92.52,221.94
80910.0,G03,767.6414,1151.4622,25.5880,30.7057,23.00,-84.37,278.35
80910.0,G04,1704.2494,2556.3740,284.0416,340.8499,10.14,166.83,256.10
80910.0,G10,698.3242,1047.4863,23.2775,27.9330,25.44,78.48,253.69
80910.0,G16,442.3783,663.5674,14.7459,17.6951,42.70,182.82,501.95
80910.0,G26,342.7282,514.0924,11.4243,13.7091,61.08,-33.66,171.22
80910.0,G28,617.0096,925.5144,20.5670,24.6804,29.09,827.01,128.58
80910.0,G31,363.0928,544.6392,12.1031,14.5237,55.71,-5754.81,6385.26
80910.0,G32,938.3213,1407.4820,31.2774,37.5329,18.65,608.05,74.60
80940.0,G01,519.1418,778.7127,17.3047,20.7657,35.30,-152.69,-270.88
80940.0,G02,502.1345,753.2018,16.7378,20.0854,36.69,-448.46,-290.17
80940.0,G03,761.2297,1141.8445,25.3743,30.4492,23.21,-64.38,-220.92
80940.0,G04,1693.4482,2540.1723,56.4483,67.7379,10.20,892.88,-288.32
80940.0,G10,702.8996,1054.3494,23.4300,28.1160,25.26,472.48,-262.00
80940.0,G16,440.6223,660.9335,14.6874,17.6249,42.91,-615.74,2.37
80940.0,G26,342.5566,513.8349,11.4186,13.7023,61.14,-373.42,-344.62
80940.0,G28,620.6354,930.9530,20.6878,24.8254,28.91,421.38,-310.89
80940.0,G31,364.0059,546.0088,12.1335,14.5602,55.50,-240.81,-123.22
80940.0,G32,940.6823,1411.0235,31.3561,37.6273,18.60,218.99,-452.96
80970.0,G01,518.8486,778.2729,17.2950,20.7539,35.32,-1135.38,323.39
80970.0,G02,503.3529,755.0293,16.7784,20.1341,36.58,528.82,263.82
80970.0,G03,754.9235,1132.3852,25.1641,30.1969,23.42,1164.80,332.44
80970.0,G04,1682.7536,2524.1304,56.0918,67.3101,10.27,2133.29,260.16
80970.0,G10,707.5513,1061.3269,23.5850,28.3021,25.09,473.91,333.61
80970.0,G16,438.8842,658.3263,14.6295,17.5554,43.12,283.78,315.75
80970.0,G26,342.3932,513.5898,11.4131,13.6957,61.19,370.48,192.66
80970.0,G28,624.3016,936.4525,20.8101,24.9721,28.72,593.85,263.09
80970.0,G31,364.9276,547.3913,12.1643,14.5971,55.29,-242.13,485.55
80970.0,G32,943.0567,1414.5851,31.4352,37.7223,18.55,1535.45,150.12
81000.0,G01,518.5705,777.8558,17.2857,20.7428,35.35,-355.64,271.09
81000.0,G02,504.5850,756.8776,16.8195,20.1834,36.48,723.75,328.12
81000.0,G03,748.7205,1123.0807,24.9573,29.9488,23.62,1563.52,429.45
81000.0,G04,1672.1638,2508.2457,55.7388,66.8866,10.34,1604.32,338.06
81000.0,G10,712.2809,1068.4213,23.7427,28.4912,24.91,835.66,305.30
81000.0,G16,437.1638,655.7457,14.5721,17.4866,43.33,265.52,366.16
81000.0,G26,342.2379,513.3569,11.4079,13.6895,61.23,73.06,230.45
81000.0,G28,628.0090,942.0136,20.9336,25.1204,28.54,636.67,277.44
81000.0,G31,365.8578,548.7867,12.1953,14.6343,55.08,-24.48,423.52
81000.0,G32,945.4446,1418.1669,31.5148,37.8178,18.50,-1086.22,257.88
81030.0,G01,518.3075,777.4612,17.2769,20.7323,35.37,689.75,-218.16
81030.0,G02,505.8311,758.7467,16.8610,20.2332,36.38,-214.59,-110.01
81030.0,G03,742.6183,1113.9275,24.7539,29.7047,23.83,787.61,41.88
81030.0,G04,1661.6771,2492.5156,55.3892,66.4671,10.40,-167.88,-63.02
81030.0,G10,717.0903,1075.6354,23.9030,28.6836,24.73,-55.81,-139.63
81030.0,G16,435.4610,653.1915,14.5154,17.4184,43.55,-741.86,-84.37
81030.0,G26,342.0909,513.1363,11.4030,13.6836,61.28,-261.08,-260.84
81030.0,G28,631.7582,947.6372,21.0586,25.2703,28.35,-23.42,-206.72
81030.0,G31,366.7967,550.1951,12.2266,14.6719,54.87,-6582.66,6001.30
81030.0,G32,947.8463,1421.7695,31.5949,37.9139,18.45,-1854.30,-259.41
81060.0,G01,518.0594,777.0892,17.2686,20.7224,35.39,339.34,317.29
81060.0,G02,507.0911,760.6367,16.9030,20.2836,36.27,-220.89,358.57
81060.0,G03,736.6147,1104.9221,24.5538,29.4646,24.03,395.61,344.86
81060.0,G04,1651.2918,2476.9377,55.0431,66.0517,10.47,-491.13,482.82
81060.0,G10,721.9812,1082.9718,24.0660,28.8792,24.55,-417.81,309.40
81060.0,G16,433.7755,650.6633,14.4592,17.3510,43.76,81.83,365.92
81060.0,G26,341.9520,512.9280,11.3984,13.6781,61.32,410.82,211.88
81060.0,G28,635.5496,953.3244,21.1850,25.4220,28.17,44.78,297.77
81060.0,G31,367.7444,551.6165,12.2581,14.7098,54.66,-6257.94,6468.92
81060.0,G32,950.2621,1425.3931,31.6754,38.0105,18.40,191.65,139.20
81090.0,G01,517.8263,776.7395,17.2609,20.7131,35.40,-740.70,-96.65
81090.0,G02,508.3652,762.5479,16.9455,20.3346,36.17,-445.38,-38.70
81090.0,G03,730.7075,1096.0612,24.3569,29.2283,24.24,-902.03,-98.61
81090.0,G10,726.9555,1090.4333,24.2319,29.0782,24.37,-1022.22,-149.29
81090.0,G16,432.1073,648.1609,14.4036,17.2843,43.97,35.97,-32.69
81090.0,G26,341.8213,512.7320,11.3940,13.6729,61.36,16.31,-152.37
81090.0,G28,639.3840,959.0760,21.3128,25.5754,27.98,-311.20,-153.96
81090.0,G31,368.7007,553.0511,12.2900,14.7480,54.46,-6501.13,6069.63
81090.0,G32,952.6921,1429.0381,31.7564,38.1077,18.35,545.77,-283.60
81120.0,G01,517.6081,776.4121,17.2536,20.7043,35.42,230.46,459.89
81120.0,G02,509.6535,764.4802,16.9884,20.3861,36.06,253.74,507.08
81120.0,G03,724.8945,1087.3417,24.1631,28.9958,24.45,-346.53,395.61
81120.0,G10,732.0151,1098.0227,24.4005,29.2806,24.19,-828.27,316.30
81120.0,G16,430.4560,645.6841,14.3485,17.2182,44.18,692.75,556.40
81120.0,G26,341.6988,512.5482,11.3900,13.6680,61.40,549.12,428.40
81120.0,G28,643.2620,964.8930,21.4421,25.7305,27.80,1319.68,384.91
81120.0,G31,369.6659,554.4988,12.3222,14.7866,54.25,-6030.49,6625.52
81120.0,G32,955.1367,1432.7050,31.8379,38.2055,18.31,1157.17,362.15
81150.0,G01,517.4046,776.1070,17.2468,20.6962,35.44,294.29,-14.93
81150.0,G02,510.9559,766.4339,17.0319,20.4382,35.95,-840.27,43.14
81150.0,G03,719.1736,1078.7604,23.9725,28.7669,24.65,-7543.34,7099.59
81150.0,G10,737.1621,1105.7432,24.5721,29.4865,24.01,-459.63,-235.70
81150.0,G16,428.8217,643.2325,14.2941,17.1529,44.39,-72.91,114.09
81150.0,G26,341.5845,512.3767,11.3861,13.6634,61.43,-34.13,-33.37
81150.0,G28,647.1842,970.7763,21.5728,25.8874,27.62,995.65,-59.67
81150.0,G31,370.6399,555.9598,12.3547,14.8256,54.04,-6713.89,6138.64
81150.0,G32,957.5960,1436.3941,31.9199,38.3038,18.26,1051.74,-143.01
81180.0,G01,517.2160,775.8239,17.2405,20.6886,35.45,-330.49,-316.27
81180.0,G02,512.2727,768.4090,17.0758,20.4909,35.85,-761.16,-340.49
81180.0,G03,713.5428,1070.3143,23.7848,28.5417,24.86,136.82,-243.21
81180.0,G10,742.3984,1113.5976,24.7466,29.6959,23.83,299.87,-514.76
81180.0,G16,427.2040,640.8061,14.2401,17.0882,44.61,-281.90,-120.19
81180.0,G26,341.4784,512.2176,11.3826,13.6591,61.47,-393.43,-313.00
81180.0,G28,651.1514,976.7270,21.7050,26.0461,27.43,247.18,-265.89
81180.0,G31,371.6227,557.4341,12.3874,14.8649,53.83,-6556.41,5892.87
81180.0,G32,960.0705,1440.1057,32.0023,38.4028,18.21,-697.41,-393.43
81210.0,G01,517.0419,775.5629,17.2347,20.6817,35.47,-498.83,458.88
81210.0,G02,513.6038,770.4057,17.1201,20.5442,35.74,147.30,420.18
81210.0,G03,708.0003,1062.0004,23.6000,28.3200,25.07,1287.98,626.93
81210.0,G10,747.7262,1121.5893,24.9242,29.9090,23.65,1346.95,266.96
81210.0,G16,425.6030,638.4044,14.1868,17.0241,44.82,356.61,671.29
81210.0,G26,341.3804,512.0706,11.3793,13.6552,61.50,12.62,447.66
81210.0,G28,655.1641,982.7461,21.8388,26.2066,27.25,471.90,492.14
81210.0,G31,372.6145,558.9218,12.4205,14.9046,53.62,-5765.81,6659.74
