SOD,pass,Computed_X,Computed_Y,Computed_Z,REF_X,REF_Y,REF_Z,DiffX_mm,DiffY_mm,DiffZ_mm,dE_mm,dN_mm,dU_mm,3D_mm,N,WL_fixed,NL_fixed,NL_genuine,ZHD_m,ZWD_m,ZTD_m,CodeRMS_mm,PhsRMS_mm
61800.0,BWD,1337935.3751,6070317.2323,1427877.5918,1337935.5599,6070317.2377,1427877.5071,-184.809,-5.430,+84.714,+179.308,+92.693,-24.835,203.372,4,7,2,0,2.0909,0.0439,2.1347,317.60,9.090
61830.0,BWD,1337935.3747,6070317.2320,1427877.5913,1337935.5599,6070317.2377,1427877.5071,-185.209,-5.692,+84.179,+179.643,+92.248,-25.288,203.521,4,7,2,0,2.0909,0.0445,2.1353,754.87,10.309
61860.0,BWD,1337935.3745,6070317.2318,1427877.5902,1337935.5599,6070317.2377,1427877.5071,-185.443,-5.901,+83.106,+179.826,+91.261,-25.778,203.299,4,7,2,0,2.0909,0.0448,2.1356,1124.09,11.781
61890.0,BWD,1337935.3743,6070317.2319,1427877.5889,1337935.5599,6070317.2377,1427877.5071,-185.650,-5.769,+81.847,+180.056,+90.016,-25.980,202.973,4,7,2,0,2.0909,0.0454,2.1363,478.36,14.500
61920.0,BWD,1337935.3738,6070317.2320,1427877.5878,1337935.5599,6070317.2377,1427877.5071,-186.068,-5.730,+80.728,+180.473,+88.936,-26.283,202.906,4,7,2,0,2.0909,0.0464,2.1373,137.08,10.216
61950.0,BWD,1337935.3734,6070317.2320,1427877.5876,1337935.5599,6070317.2377,1427877.5071,-186.549,-5.708,+80.506,+180.948,+88.739,-26.413,203.259,4,7,2,0,2.0909,0.0474,2.1383,655.36,8.484
61980.0,BWD,1337935.3730,6070317.2320,1427877.5871,1337935.5599,6070317.2377,1427877.5071,-186.853,-5.721,+80.048,+181.242,+88.310,-26.592,203.357,4,7,2,0,2.0909,0.0481,2.1389,400.26,6.562
62010.0,BWD,1337935.3725,6070317.2313,1427877.5872,1337935.5599,6070317.2377,1427877.5071,-187.371,-6.436,+80.135,+181.594,+88.577,-27.361,203.889,4,7,2,0,2.0909,0.0482,2.1391,486.83,12.020
62040.0,BWD,1337935.3721,6070317.2317,1427877.5868,1337935.5599,6070317.2377,1427877.5071,-187.765,-6.040,+79.742,+182.064,+88.127,-27.155,204.086,4,7,2,0,2.0909,0.0494,2.1403,623.23,8.731
62070.0,BWD,1337935.3719,6070317.2320,1427877.5866,1337935.5599,6070317.2377,1427877.5071,-188.048,-5.693,+79.529,+182.415,+87.857,-26.933,204.253,4,7,2,0,2.0909,0.0504,2.1412,555.45,7.072
62100.0,BWD,1337935.3717,6070317.2322,1427877.5862,1337935.5599,6070317.2377,1427877.5071,-188.195,-5.517,+79.102,+182.596,+87.408,-26.893,204.218,4,7,2,0,2.0909,0.0509,2.1417,273.19,5.285
62130.0,BWD,1337935.3716,6070317.2324,1427877.5861,1337935.5599,6070317.2377,1427877.5071,-188.327,-5.262,+78.984,+182.780,+87.244,-26.704,204.287,4,7,2,0,2.0909,0.0514,2.1423,403.19,2.583
62160.0,BWD,1337935.3718,6070317.2327,1427877.5856,1337935.5599,6070317.2377,1427877.5071,-188.128,-4.967,+78.521,+182.650,+86.719,-26.486,203.918,4,7,2,0,2.0909,0.0515,2.1423,693.35,3.049
62190.0,BWD,1337935.3720,6070317.2330,1427877.5851,1337935.5599,6070317.2377,1427877.5071,-187.933,-4.696,+78.040,+182.517,+86.180,-26.295,203.546,4,7,2,0,2.0909,0.0515,2.1424,98.47,1.985
62220.0,BWD,1337935.3720,6070317.2333,1427877.5850,1337935.5599,6070317.2377,1427877.5071,-187.874,-4.449,+77.900,+182.513,+85.987,-26.080,203.433,4,7,2,0,2.0909,0.0517,2.1426,248.13,0.812
62250.0,BWD,1337935.3720,6070317.2332,1427877.5849,1337935.5599,6070317.2377,1427877.5071,-187.878,-4.470,+77.815,+182.512,+85.909,-26.120,203.404,4,7,2,0,2.0909,0.0518,2.1426,57.47,2.048
62280.0,BWD,1337935.3720,6070317.2330,1427877.5850,1337935.5599,6070317.2377,1427877.5071,-187.893,-4.685,+77.877,+182.480,+86.017,-26.313,203.446,4,7,2,0,2.0909,0.0515,2.1424,487.09,3.426
62310.0,BWD,1337935.3722,6070317.2330,1427877.5849,1337935.5599,6070317.2377,1427877.5071,-187.722,-4.686,+77.776,+182.313,+85.911,-26.301,203.250,4,6,2,0,2.0909,0.0513,2.1422,379.36,5.767
62340.0,BWD,1337935.3721,6070317.2322,1427877.5846,1337935.5599,6070317.2377,1427877.5071,-187.795,-5.474,+77.459,+182.215,+85.779,-27.138,203.216,4,6,2,0,2.0909,0.0506,2.1415,513.47,2.746
62370.0,BWD,1337935.3723,6070317.2321,1427877.5843,1337935.5599,6070317.2377,1427877.5071,-187.633,-5.566,+77.180,+182.037,+85.519,-27.254,202.963,4,6,2,0,2.0909,0.0504,2.1412,702.35,3.209
62400.0,BWD,1337935.3720,6070317.2315,1427877.5844,1337935.5599,6070317.2377,1427877.5071,-187.887,-6.232,+77.287,+182.142,+85.783,-27.917,203.257,4,6,2,0,2.0909,0.0500,2.1409,555.72,6.785
62430.0,BWD,1337935.3721,6070317.2311,1427877.5843,1337935.5599,6070317.2377,1427877.5071,-187.811,-6.644,+77.188,+181.979,+85.773,-28.315,203.163,4,6,2,0,2.0909,0.0495,2.1404,375.99,4.936
62460.0,BWD,1337935.3722,6070317.2306,1427877.5837,1337935.5599,6070317.2377,1427877.5071,-187.745,-7.120,+76.615,+181.812,+85.316,-28.883,202.901,4,6,2,0,2.0909,0.0490,2.1399,559.71,3.560
62490.0,BWD,1337935.3722,6070317.2303,1427877.5833,1337935.5599,6070317.2377,1427877.5071,-187.734,-7.410,+76.230,+181.739,+85.005,-29.243,202.756,4,6,2,0,2.0909,0.0488,2.1396,526.35,7.134
62520.0,BWD,1337935.3726,6070317.2300,1427877.5823,1337935.5599,6070317.2377,1427877.5071,-187.326,-7.673,+75.167,+181.284,+84.007,-29.647,201.990,4,6,2,0,2.0909,0.0482,2.1390,491.54,5.016
62550.0,BWD,1337935.3721,6070317.2290,1427877.5821,1337935.5599,6070317.2377,1427877.5071,-187.774,-8.707,+75.020,+181.498,+84.113,-30.758,202.393,4,6,2,0,2.0909,0.0477,2.1386,273.03,5.164
62580.0,BWD,1337935.3724,6070317.2288,1427877.5814,1337935.5599,6070317.2377,1427877.5071,-187.488,-8.856,+74.350,+181.187,+83.479,-30.991,201.886,4,6,2,0,2.0909,0.0474,2.1382,437.41,0.929
62610.0,BWD,1337935.3723,6070317.2287,1427877.5815,1337935.5599,6070317.2377,1427877.5071,-187.556,-8.994,+74.356,+181.224,+83.519,-31.136,201.957,4,6,2,0,2.0909,0.0473,2.1381,341.30,2.881
62640.0,BWD,1337935.3720,6070317.2285,1427877.5820,1337935.5599,6070317.2377,1427877.5071,-187.937,-9.226,+74.858,+181.547,+84.077,-31.323,202.508,4,6,2,0,2.0909,0.0474,2.1383,410.99,2.043
62670.0,BWD,1337935.3718,6070317.2281,1427877.5818,1337935.5599,6070317.2377,1427877.5071,-188.102,-9.619,+74.719,+181.623,+84.036,-31.763,202.627,4,6,2,0,2.0909,0.0473,2.1381,546.61,1.643
62700.0,BWD,1337935.3718,6070317.2281,1427877.5818,1337935.5599,6070317.2377,1427877.5071,-188.054,-9.608,+74.673,+181.578,+83.987,-31.753,202.566,4,6,2,0,2.0909,0.0472,2.1381,460.07,0.797
62730.0,BWD,1337935.3717,6070317.2279,1427877.5818,1337935.5599,6070317.2377,1427877.5071,-188.161,-9.782,+74.701,+181.645,+84.057,-31.935,202.683,4,6,2,0,2.0909,0.0472,2.1381,276.83,1.088
62760.0,BWD,1337935.3718,6070317.2281,1427877.5819,1337935.5599,6070317.2377,1427877.5071,-188.053,-9.580,+74.803,+181.584,+84.108,-31.696,202.611,4,6,2,0,2.0909,0.0473,2.1381,400.98,2.605
62790.0,BWD,1337935.3715,6070317.2277,1427877.5818,1337935.5599,6070317.2377,1427877.5071,-188.395,-10.037,+74.720,+181.819,+84.144,-32.222,202.920,4,6,2,0,2.0909,0.0472,2.1381,452.83,4.823
62820.0,BWD,1337935.3708,6070317.2272,1427877.5822,1337935.5599,6070317.2377,1427877.5071,-189.083,-10.532,+75.067,+182.384,+84.624,-32.759,203.712,4,6,2,0,2.0909,0.0474,2.1382,825.61,2.543
62850.0,BWD,1337935.3706,6070317.2269,1427877.5820,1337935.5599,6070317.2377,1427877.5071,-189.270,-10.821,+74.907,+182.505,+84.540,-33.109,203.841,4,6,2,0,2.0909,0.0473,2.1382,621.08,2.565
62880.0,BWD,1337935.3706,6070317.2267,1427877.5818,1337935.5599,6070317.2377,1427877.5071,-189.340,-10.963,+74.712,+182.542,+84.385,-33.303,203.842,4,6,2,0,2.0909,0.0473,2.1382,522.31,5.269
62910.0,BWD,1337935.3706,6070317.2264,1427877.5811,1337935.5599,6070317.2377,1427877.5071,-189.278,-11.315,+73.967,+182.406,+83.734,-33.793,203.532,5,6,2,0,2.0909,0.0471,2.1379,719.78,6.276
62940.0,BWD,1337935.3705,6070317.2262,1427877.5808,1337935.5599,6070317.2377,1427877.5071,-189.435,-11.532,+73.710,+182.513,+83.539,-34.090,203.597,5,6,2,0,2.0909,0.0469,2.1377,400.98,4.935
62970.0,BWD,1337935.3700,6070317.2255,1427877.5805,1337935.5599,6070317.2377,1427877.5071,-189.904,-12.171,+73.419,+182.834,+83.419,-34.862,203.966,5,6,2,0,2.0909,0.0467,2.1375,1077.99,1.649
63000.0,BWD,1337935.3698,6070317.2252,1427877.5804,1337935.5599,6070317.2377,1427877.5071,-190.132,-12.487,+73.255,+182.988,+83.339,-35.247,204.138,5,6,2,0,2.0909,0.0466,2.1374,1062.31,3.884
63030.0,BWD,1337935.3698,6070317.2248,1427877.5796,1337935.5599,6070317.2377,1427877.5071,-190.119,-12.938,+72.506,+182.878,+82.709,-35.843,203.887,5,6,2,0,2.0909,0.0463,2.1371,545.76,3.580
63060.0,BWD,1337935.3698,6070317.2244,1427877.5791,1337935.5599,6070317.2377,1427877.5071,-190.129,-13.261,+72.012,+182.818,+82.298,-36.263,203.741,5,6,2,0,2.0909,0.0461,2.1369,857.40,3.893
63090.0,BWD,1337935.3691,6070317.2236,1427877.5787,1337935.5599,6070317.2377,1427877.5071,-190.781,-14.136,+71.578,+183.266,+82.100,-37.330,204.256,5,6,2,0,2.0909,0.0459,2.1367,792.58,2.041
63120.0,BWD,1337935.3686,6070317.2231,1427877.5787,1337935.5599,6070317.2377,1427877.5071,-191.303,-14.604,+71.595,+183.676,+82.245,-37.881,204.783,5,6,2,0,2.0909,0.0459,2.1367,606.92,3.837
63150.0,BWD,1337935.3676,6070317.2224,1427877.5790,1337935.5599,6070317.2377,1427877.5071,-192.287,-15.288,+71.928,+184.489,+82.768,-38.663,205.868,5,7,3,0,2.0909,0.0460,2.1368,638.16,4.296
63180.0,BWD,1337935.3676,6070317.2220,1427877.5795,1337935.5599,6070317.2377,1427877.5071,-192.261,-15.727,+72.376,+184.370,+83.299,-38.975,206.034,5,7,3,0,2.0909,0.0456,2.1364,644.48,3.653
63210.0,BWD,1337935.3675,6070317.2215,1427877.5798,1337935.5599,6070317.2377,1427877.5071,-192.361,-16.194,+72.742,+184.367,+83.764,-39.357,206.292,5,7,3,0,2.0909,0.0452,2.1361,850.93,1.049
63240.0,BWD,1337935.3674,6070317.2215,1427877.5800,1337935.5599,6070317.2377,1427877.5071,-192.488,-16.191,+72.941,+184.492,+83.963,-39.336,206.481,5,7,3,0,2.0909,0.0453,2.1361,1055.71,2.473
63270.0,BWD,1337935.3671,6070317.2210,1427877.5800,1337935.5599,6070317.2377,1427877.5071,-192.789,-16.750,+72.867,+184.665,+84.029,-39.948,206.780,5,7,3,0,2.0909,0.0450,2.1358,1120.55,3.354
63300.0,BWD,1337935.3669,6070317.2205,1427877.5803,1337935.5599,6070317.2377,1427877.5071,-192.988,-17.248,+73.187,+184.752,+84.459,-40.391,207.118,5,7,3,0,2.0909,0.0447,2.1355,380.82,6.059
63330.0,BWD,1337935.3676,6070317.2200,1427877.5802,1337935.5599,6070317.2377,1427877.5071,-192.296,-17.706,+73.125,+183.978,+84.466,-40.696,206.491,5,7,3,0,2.0909,0.0439,2.1348,803.15,8.540
63360.0,BWD,1337935.3675,6070317.2190,1427877.5812,1337935.5599,6070317.2377,1427877.5071,-192.431,-18.748,+74.055,+183.885,+85.608,-41.506,207.039,5,7,3,0,2.0909,0.0432,2.1340,421.38,3.586
63390.0,BWD,1337935.3671,6070317.2186,1427877.5818,1337935.5599,6070317.2377,1427877.5071,-192.756,-19.101,+74.682,+184.127,+86.312,-41.769,207.598,5,7,3,0,2.0909,0.0431,2.1339,784.27,2.420
63420.0,BWD,1337935.3668,6070317.2181,1427877.5819,1337935.5599,6070317.2377,1427877.5071,-193.057,-19.594,+74.822,+184.314,+86.572,-42.269,207.974,5,7,3,0,2.0909,0.0428,2.1337,663.26,3.900
63450.0,BWD,1337935.3658,6070317.2173,1427877.5817,1337935.5599,6070317.2377,1427877.5071,-194.106,-20.393,+74.582,+185.167,+86.564,-43.304,208.939,5,7,3,0,2.0909,0.0428,2.1337,510.84,3.104
63480.0,BWD,1337935.3651,6070317.2165,1427877.5815,1337935.5599,6070317.2377,1427877.5071,-194.809,-21.153,+74.406,+185.690,+86.595,-44.214,209.605,5,7,3,0,2.0909,0.0427,2.1335,393.93,4.514
63510.0,BWD,1337935.3641,6070317.2155,1427877.5811,1337935.5599,6070317.2377,1427877.5071,-195.849,-22.248,+74.040,+186.470,+86.529,-45.557,210.556,5,7,3,0,2.0909,0.0424,2.1333,530.49,2.984
63540.0,BWD,1337935.3635,6070317.2147,1427877.5810,1337935.5599,6070317.2377,1427877.5071,-196.433,-22.992,+73.888,+186.880,+86.573,-46.421,211.125,5,7,3,0,2.0909,0.0422,2.1331,487.39,3.970
63570.0,BWD,1337935.3624,6070317.2138,1427877.5808,1337935.5599,6070317.2377,1427877.5071,-197.480,-23.868,+73.659,+187.714,+86.593,-47.526,212.117,5,7,3,0,2.0909,0.0421,2.1330,571.45,3.689
63600.0,BWD,1337935.3614,6070317.2130,1427877.5805,1337935.5599,6070317.2377,1427877.5071,-198.455,-24.679,+73.432,+188.491,+86.598,-48.553,213.039,5,7,3,0,2.0909,0.0420,2.1329,482.51,5.066
63630.0,BWD,1337935.3607,6070317.2118,1427877.5798,1337935.5599,6070317.2377,1427877.5071,-199.176,-25.920,+72.717,+188.929,+86.209,-50.046,213.614,5,7,3,0,2.0909,0.0416,2.1325,679.52,3.813
63660.0,BWD,1337935.3601,6070317.2112,1427877.5791,1337935.5599,6070317.2377,1427877.5071,-199.814,-26.495,+71.993,+189.428,+85.662,-50.890,214.034,5,7,3,0,2.0909,0.0416,2.1324,771.38,4.370
63690.0,BWD,1337935.3595,6070317.2108,1427877.5782,1337935.5599,6070317.2377,1427877.5071,-200.377,-26.927,+71.105,+189.885,+84.919,-51.619,214.318,5,7,3,0,2.0909,0.0416,2.1325,210.01,4.252
63720.0,BWD,1337935.3589,6070317.2101,1427877.5773,1337935.5599,6070317.2377,1427877.5071,-200.998,-27.620,+70.247,+190.342,+84.265,-52.602,214.704,5,7,3,0,2.0909,0.0415,2.1323,334.21,3.714
63750.0,BWD,1337935.3582,6070317.2101,1427877.5772,1337935.5599,6070317.2377,1427877.5071,-201.722,-27.603,+70.111,+191.053,+84.164,-52.768,215.335,5,7,3,0,2.0909,0.0418,2.1326,415.91,5.630
63780.0,BWD,1337935.3571,6070317.2102,1427877.5770,1337935.5599,6070317.2377,1427877.5071,-202.762,-27.471,+69.870,+192.097,+83.951,-52.915,216.215,5,7,3,0,2.0909,0.0422,2.1330,857.30,3.111
63810.0,BWD,1337935.3570,6070317.2105,1427877.5765,1337935.5599,6070317.2377,1427877.5071,-202.868,-27.243,+69.428,+192.250,+83.475,-52.820,216.144,5,7,3,0,2.0909,0.0424,2.1333,526.33,7.989
63840.0,BWD,1337935.3566,6070317.2104,1427877.5749,1337935.5599,6070317.2377,1427877.5071,-203.296,-27.304,+67.789,+192.654,+81.912,-53.337,216.032,5,7,3,0,2.0909,0.0426,2.1335,402.69,5.817
63870.0,BWD,1337935.3562,6070317.2103,1427877.5738,1337935.5599,6070317.2377,1427877.5071,-203.730,-27.359,+66.655,+193.066,+80.841,-53.736,216.095,5,7,3,0,2.0909,0.0428,2.1336,307.12,10.542
63900.0,BWD,1337935.3559,6070317.2112,1427877.5721,1337935.5599,6070317.2377,1427877.5071,-204.026,-26.543,+65.030,+193.531,+79.093,-53.388,215.778,5,7,3,0,2.0909,0.0433,2.1342,802.83,9.798
63930.0,BWD,1337935.3555,6070317.2120,1427877.5707,1337935.5599,6070317.2377,1427877.5071,-204.435,-25.730,+63.610,+194.106,+77.550,-53.020,215.644,5,7,3,0,2.0909,0.0438,2.1347,691.31,10.339
63960.0,BWD,1337935.3549,6070317.2132,1427877.5697,1337935.5599,6070317.2377,1427877.5071,-204.987,-24.522,+62.560,+194.904,+76.288,-52.223,215.719,5,7,3,0,2.0909,0.0445,2.1353,663.12,9.009
63990.0,BWD,1337935.3547,6070317.2144,1427877.5688,1337935.5599,6070317.2377,1427877.5071,-205.204,-23.257,+61.695,+195.388,+75.178,-51.260,215.536,5,7,3,0,2.0909,0.0451,2.1360,532.50,7.332
64020.0,BWD,1337935.3539,6070317.2154,1427877.5688,1337935.5599,6070317.2377,1427877.5071,-206.039,-22.297,+61.656,+196.411,+74.969,-50.531,216.219,5,7,3,0,2.0909,0.0457,2.1365,575.88,6.705
64050.0,BWD,1337935.3529,6070317.2160,1427877.5684,1337935.5599,6070317.2377,1427877.5071,-206.956,-21.737,+61.260,+197.427,+74.504,-50.279,216.924,5,7,3,0,2.0909,0.0460,2.1369,596.59,6.998
64080.0,BWD,1337935.3520,6070317.2164,1427877.5677,1337935.5599,6070317.2377,1427877.5071,-207.909,-21.320,+60.600,+198.447,+73.815,-50.231,217.608,5,7,3,0,2.0909,0.0463,2.1371,586.82,7.130
64110.0,BWD,1337935.3515,6070317.2170,1427877.5668,1337935.5599,6070317.2377,1427877.5071,-208.407,-20.703,+59.713,+199.066,+72.840,-49.948,217.779,5,7,3,0,2.0909,0.0466,2.1374,386.27,4.123
64140.0,BWD,1337935.3511,6070317.2170,1427877.5662,1337935.5599,6070317.2377,1427877.5071,-208.828,-20.659,+59.089,+199.487,+72.243,-50.135,218.008,5,7,3,0,2.0909,0.0466,2.1375,177.92,10.395
64170.0,BWD,1337935.3504,6070317.2176,1427877.5646,1337935.5599,6070317.2377,1427877.5071,-209.526,-20.055,+57.454,+200.298,+70.551,-50.075,218.184,5,7,3,0,2.0909,0.0468,2.1377,550.87,3.757
64200.0,BWD,1337935.3503,6070317.2170,1427877.5637,1337935.5599,6070317.2377,1427877.5071,-209.629,-20.662,+56.579,+200.268,+69.837,-50.871,218.111,5,7,3,0,2.0909,0.0467,2.1376,530.02,5.713
64230.0,BWD,1337935.3502,6070317.2168,1427877.5624,1337935.5599,6070317.2377,1427877.5071,-209.658,-20.853,+55.286,+200.256,+68.621,-51.350,217.825,5,8,4,0,2.0909,0.0467,2.1376,564.60,4.123
64260.0,BWD,1337935.3498,6070317.2164,1427877.5621,1337935.5599,6070317.2377,1427877.5071,-210.120,-21.304,+55.018,+200.610,+68.481,-51.937,218.246,5,8,4,0,2.0909,0.0465,2.1374,527.47,9.346
64290.0,BWD,1337935.3506,6070317.2176,1427877.5618,1337935.5599,6070317.2377,1427877.5071,-209.320,-20.112,+54.665,+200.085,+67.836,-50.715,217.274,5,8,4,0,2.0909,0.0461,2.1370,606.01,7.063
64320.0,BWD,1337935.3505,6070317.2179,1427877.5616,1337935.5599,6070317.2377,1427877.5071,-209.394,-19.813,+54.542,+200.221,+67.653,-50.473,217.286,5,8,4,0,2.0909,0.0458,2.1366,425.38,9.213
64350.0,BWD,1337935.3510,6070317.2181,1427877.5620,1337935.5599,6070317.2377,1427877.5071,-208.926,-19.584,+54.905,+199.814,+67.935,-50.076,216.906,5,8,4,0,2.0909,0.0451,2.1359,605.16,8.482
64380.0,BWD,1337935.3518,6070317.2195,1427877.5618,1337935.5599,6070317.2377,1427877.5071,-208.102,-18.162,+54.668,+199.315,+67.351,-48.603,215.928,5,8,4,0,2.0909,0.0452,2.1361,473.99,4.130
64410.0,BWD,1337935.3525,6070317.2196,1427877.5622,1337935.5599,6070317.2377,1427877.5071,-207.399,-18.061,+55.111,+198.650,+67.726,-48.260,215.355,5,8,4,0,2.0909,0.0452,2.1361,215.43,3.552
64440.0,BWD,1337935.3531,6070317.2196,1427877.5619,1337935.5599,6070317.2377,1427877.5071,-206.829,-18.105,+54.766,+198.084,+67.372,-48.259,214.721,5,8,4,0,2.0909,0.0455,2.1363,982.55,4.213
64470.0,BWD,1337935.3530,6070317.2196,1427877.5624,1337935.5599,6070317.2377,1427877.5071,-206.860,-18.064,+55.329,+198.124,+67.913,-48.101,214.893,5,8,4,2,2.0909,0.0458,2.1367,456.93,3.331
64500.0,BWD,1337935.3523,6070317.2193,1427877.5625,1337935.5599,6070317.2377,1427877.5071,-207.642,-18.443,+55.366,+198.805,+68.070,-48.617,215.686,5,7,2,0,2.0909,0.0455,2.1364,545.92,7.538
64530.0,BWD,1337935.3506,6070317.2187,1427877.5631,1337935.5599,6070317.2377,1427877.5071,-209.265,-19.008,+55.951,+200.269,+68.843,-49.362,217.448,5,7,2,0,2.0909,0.0459,2.1368,963.95,6.225
64560.0,BWD,1337935.3493,6070317.2181,1427877.5636,1337935.5599,6070317.2377,1427877.5071,-210.614,-19.586,+56.466,+201.462,+69.538,-50.080,218.930,5,7,2,0,2.0909,0.0462,2.1371,767.97,5.572
64590.0,BWD,1337935.3481,6070317.2180,1427877.5637,1337935.5599,6070317.2377,1427877.5071,-211.837,-19.727,+56.579,+202.625,+69.738,-50.445,220.148,5,7,2,0,2.0909,0.0466,2.1375,546.08,6.297
64620.0,BWD,1337935.3469,6070317.2175,1427877.5631,1337935.5599,6070317.2377,1427877.5071,-212.996,-20.153,+56.030,+203.666,+69.353,-51.217,221.163,5,7,2,0,2.0909,0.0471,2.1380,288.75,8.411
64650.0,BWD,1337935.3454,6070317.2173,1427877.5628,1337935.5599,6070317.2377,1427877.5071,-214.474,-20.439,+55.677,+205.048,+69.144,-51.878,222.524,5,7,2,0,2.0909,0.0479,2.1388,717.50,8.965
64680.0,BWD,1337935.3440,6070317.2169,1427877.5621,1337935.5599,6070317.2377,1427877.5071,-215.889,-20.794,+55.041,+206.353,+68.670,-52.656,223.763,5,7,2,0,2.0909,0.0487,2.1396,382.86,7.893
64710.0,BWD,1337935.3434,6070317.2180,1427877.5621,1337935.5599,6070317.2377,1427877.5071,-216.459,-19.672,+54.989,+207.151,+68.401,-51.719,224.199,5,7,2,0,2.0909,0.0497,2.1405,609.55,3.408
64740.0,BWD,1337935.3425,6070317.2177,1427877.5623,1337935.5599,6070317.2377,1427877.5071,-217.386,-20.042,+55.178,+207.976,+68.712,-52.224,225.173,5,7,2,0,2.0909,0.0496,2.1405,351.45,3.023
64770.0,BWD,1337935.3420,6070317.2172,1427877.5624,1337935.5599,6070317.2377,1427877.5071,-217.935,-20.480,+55.284,+208.419,+68.938,-52.732,225.769,5,7,2,0,2.0909,0.0497,2.1406,429.18,6.921
64800.0,BWD,1337935.3405,6070317.2162,1427877.5623,1337935.5599,6070317.2377,1427877.5071,-219.352,-21.502,+55.171,+209.582,+69.121,-54.027,227.203,5,7,2,0,2.0909,0.0500,2.1408,570.80,3.079
64830.0,BWD,1337935.3398,6070317.2155,1427877.5623,1337935.5599,6070317.2377,1427877.5071,-220.111,-22.193,+55.180,+210.175,+69.319,-54.842,228.005,5,7,2,0,2.0909,0.0499,2.1407,561.68,3.903
64860.0,BWD,1337935.3390,6070317.2144,1427877.5620,1337935.5599,6070317.2377,1427877.5071,-220.868,-23.289,+54.901,+210.678,+69.325,-56.106,228.778,5,7,2,0,2.0909,0.0497,2.1405,710.24,4.518
64890.0,BWD,1337935.3384,6070317.2133,1427877.5621,1337935.5599,6070317.2377,1427877.5071,-221.533,-24.383,+54.999,+211.092,+69.693,-57.264,229.557,5,7,2,0,2.0909,0.0492,2.1400,354.08,5.654
64920.0,BWD,1337935.3369,6070317.2123,1427877.5612,1337935.5599,6070317.2377,1427877.5071,-223.014,-25.366,+54.056,+212.327,+69.063,-58.722,230.870,5,7,2,0,2.0909,0.0488,2.1396,464.41,5.249
64950.0,BWD,1337935.3357,6070317.2108,1427877.5607,1337935.5599,6070317.2377,1427877.5071,-224.171,-26.895,+53.618,+213.128,+69.029,-60.518,232.058,5,7,2,0,2.0909,0.0483,2.1392,383.11,8.910
64980.0,BWD,1337935.3339,6070317.2081,1427877.5594,1337935.5599,6070317.2377,1427877.5071,-226.033,-29.563,+52.264,+214.372,+68.387,-63.752,233.872,5,7,2,0,2.0909,0.0478,2.1386,406.26,5.420
65010.0,BWD,1337935.3327,6070317.2073,1427877.5588,1337935.5599,6070317.2377,1427877.5071,-227.211,-30.391,+51.696,+215.344,+68.073,-64.916,234.992,5,7,2,0,2.0909,0.0472,2.1381,280.87,8.144
65040.0,BWD,1337935.3317,6070317.2049,1427877.5581,1337935.5599,6070317.2377,1427877.5071,-228.163,-32.808,+50.988,+215.754,+67.961,-67.574,236.082,5,7,2,0,2.0909,0.0462,2.1371,429.25,7.169
65070.0,BWD,1337935.3306,6070317.2031,1427877.5573,1337935.5599,6070317.2377,1427877.5071,-229.280,-34.629,+50.228,+216.452,+67.675,-69.712,237.258,5,7,2,0,2.0909,0.0452,2.1361,849.11,6.259
65100.0,BWD,1337935.3297,6070317.2012,1427877.5568,1337935.5599,6070317.2377,1427877.5071,-230.176,-36.519,+49.744,+216.921,+67.663,-71.808,238.305,5,7,2,0,2.0909,0.0445,2.1353,325.60,6.573
65130.0,BWD,1337935.3289,6070317.1991,1427877.5560,1337935.5599,6070317.2377,1427877.5071,-230.976,-38.552,+48.949,+217.265,+67.374,-74.088,239.233,5,7,2,0,2.0909,0.0437,2.1345,527.13,8.388
65160.0,BWD,1337935.3285,6070317.1973,1427877.5552,1337935.5599,6070317.2377,1427877.5071,-231.393,-40.435,+48.104,+217.266,+66.986,-76.157,239.774,5,7,2,0,2.0909,0.0425,2.1334,208.18,6.580
65190.0,BWD,1337935.3270,6070317.1954,1427877.5541,1337935.5599,6070317.2377,1427877.5071,-232.944,-42.334,+47.047,+218.372,+66.448,-78.528,241.388,5,7,2,0,2.0909,0.0422,2.1330,290.48,5.066
65220.0,BWD,1337935.3258,6070317.1939,1427877.5532,1337935.5599,6070317.2377,1427877.5071,-234.082,-43.800,+46.054,+219.168,+65.859,-80.386,242.557,5,7,2,0,2.0909,0.0417,2.1326,490.41,7.335
65250.0,BWD,1337935.3242,6070317.1919,1427877.5519,1337935.5599,6070317.2377,1427877.5071,-235.686,-45.772,+44.776,+220.310,+65.125,-82.886,244.229,5,7,2,0,2.0909,0.0415,2.1324,543.44,4.270
65280.0,BWD,1337935.3232,6070317.1907,1427877.5510,1337935.5599,6070317.2377,1427877.5071,-236.682,-47.026,+43.876,+221.012,+64.573,-84.490,245.265,5,7,2,0,2.0909,0.0413,2.1322,271.15,5.958
65310.0,BWD,1337935.3217,6070317.1897,1427877.5502,1337935.5599,6070317.2377,1427877.5071,-238.249,-48.027,+43.066,+222.328,+64.080,-85.954,246.828,5,7,2,0,2.0909,0.0414,2.1322,309.24,6.650
65340.0,BWD,1337935.3202,6070317.1893,1427877.5489,1337935.5599,6070317.2377,1427877.5071,-239.688,-48.411,+41.841,+223.649,+63.041,-86.898,248.082,5,7,2,0,2.0909,0.0417,2.1325,399.58,7.906
