epoch,sod,total_phi_active,total_amb_states,total_valid_sats,sat,sys,elevation_deg,ki,n_mw_hist,mw_mean_cyc,mw_std_cyc,amb_sigma_m,amb_sigma_cyc,phi_active,wl_already_fixed,rejected_reason
2760,82800.0,0,31,9,G29,G,nan,31,2,-213.6102,0.1898,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2760,82800.0,0,31,9,G30,G,nan,18,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2760,82800.0,0,31,9,G31,G,nan,13,454,14.7644,0.2022,300.0,348.0608,False,False,NOT_PHI_ACTIVE
2760,82800.0,0,31,9,G32,G,nan,35,2,3.5825,0.2153,300.0,348.0608,False,False,NOT_PHI_ACTIVE
2820,84600.0,0,31,8,G01,G,nan,6,311,12.4509,0.3893,300.0,348.0608,False,False,NOT_PHI_ACTIVE
2820,84600.0,0,31,8,G02,G,nan,14,490,16.6832,0.3573,300.0,348.0608,False,False,NOT_PHI_ACTIVE
2820,84600.0,0,31,8,G03,G,nan,7,174,-3.9805,0.3581,300.0,348.0608,False,False,NOT_PHI_ACTIVE
2820,84600.0,0,31,8,G04,G,nan,8,75,6.094,0.4435,300.0,348.0608,False,False,NOT_PHI_ACTIVE
2820,84600.0,0,31,8,G05,G,nan,28,1,-65.1156,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2820,84600.0,0,31,8,G06,G,nan,23,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2820,84600.0,0,31,8,G07,G,nan,15,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2820,84600.0,0,31,8,G08,G,nan,9,13,-25.2297,0.7092,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2820,84600.0,0,31,8,G09,G,nan,16,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2820,84600.0,0,31,8,G10,G,nan,34,7,113.6962,0.7708,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2820,84600.0,0,31,8,G11,G,nan,24,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2820,84600.0,0,31,8,G12,G,nan,27,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2820,84600.0,0,31,8,G13,G,nan,22,3,-33.0073,0.2129,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2820,84600.0,0,31,8,G14,G,nan,17,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2820,84600.0,0,31,8,G15,G,nan,30,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2820,84600.0,0,31,8,G16,G,nan,10,221,15.6421,0.2556,300.0,348.0608,False,False,NOT_PHI_ACTIVE
2820,84600.0,0,31,8,G17,G,nan,20,100,-59.2554,0.5415,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2820,84600.0,0,31,8,G18,G,nan,32,1,-52.5124,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2820,84600.0,0,31,8,G19,G,nan,21,16,-61.1061,0.7318,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2820,84600.0,0,31,8,G21,G,nan,26,568,-97.4013,0.3252,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2820,84600.0,0,31,8,G22,G,nan,19,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2820,84600.0,0,31,8,G23,G,nan,33,3,-208.6971,0.1112,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2820,84600.0,0,31,8,G24,G,nan,25,9,-28.6689,0.6623,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2820,84600.0,0,31,8,G25,G,nan,29,16,-6.7843,0.685,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2820,84600.0,0,31,8,G26,G,nan,11,366,-1.7784,0.273,300.0,348.0608,False,False,NOT_PHI_ACTIVE
2820,84600.0,0,31,8,G27,G,nan,12,15,-16.9962,0.7266,300.0,348.0608,False,False,NOT_PHI_ACTIVE
2820,84600.0,0,31,8,G28,G,nan,36,652,-53.1385,0.3889,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2820,84600.0,0,31,8,G29,G,nan,31,2,-213.6102,0.1898,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2820,84600.0,0,31,8,G30,G,nan,18,0,nan,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
2820,84600.0,0,31,8,G31,G,nan,13,514,14.7506,0.2196,300.0,348.0608,False,False,NOT_PHI_ACTIVE
2820,84600.0,0,31,8,G32,G,nan,35,1,-11.7006,nan,300.0,348.0608,False,False,NOT_VISIBLE_THIS_EPOCH
