pass_label,epoch_sod,satellite,system,elevation_deg,azimuth_deg,raw_phase_L1_m,raw_phase_L2_m,raw_code_P1_m,raw_code_P2_m,LIF_raw_m,PIF_raw_m,sat_pco_x_mm,sat_pco_y_mm,sat_pco_z_mm,sat_apc_range_mm,sat_pcv_mm,rec_pco_x_mm,rec_pco_y_mm,rec_pco_z_mm,rec_apc_range_mm,rec_pcv_mm,osb_code_L1_mm,osb_code_L2_mm,osb_phase_L1_mm,osb_phase_L2_mm,osb_IF_code_mm,osb_IF_phase_mm,tropo_hydro_m,tropo_wet_m,sagnac_mm,relativity_mm,phase_windup_cycles,phase_windup_mm,solid_earth_tide_mm,ocean_loading_mm,geom_range_m,corrected_phase_m,corrected_code_m,predicted_phase_m,predicted_code_m,phase_residual_mm,code_residual_mm,float_ambiguity_state_m,float_ambiguity_cycles,wl_fixed,nl_fixed
GPS-only,1860.0,G27,G,28.732,130.881,119784720.767000,93338734.354000,22794269.178000,22794269.244000,22794277.895274,22794269.075982,394.000,0.000,1436.320,-1333.4484,23.5000,-0.851,-2.922,45.739,-20.5386,-9.5130,2595.2134,4274.1711,213.1884,345.3099,0.0018,8.9645,4.331177,0.285174,-22838.2253,9389.4318,-0.179246,-25.4307,-0.0012,4.1166,22783643.514037,22794277.911740,22794269.075980,22794277.856828,22794266.831964,54.9119,2244.0158,11.024864,77.707572,0,0
GPS-only,1890.0,G01,G,19.675,-141.980,124279261.251000,96840972.582000,23649556.531000,23649555.322000,23649560.930589,23649558.399785,-68.444,20.595,1965.013,-1908.6150,42.4000,-0.851,-2.922,45.739,-17.7262,-3.3562,-1583.3838,-2607.7447,61.0407,92.9866,-0.0008,11.6611,6.149464,0.399908,20826.8126,641.6530,-0.388419,-55.1075,-0.0007,-2.7717,23750095.294245,23649560.974036,23649558.399786,23649560.976215,23649557.700385,-2.1792,699.4011,3.275830,23.089339,0,0
GPS-only,1890.0,G02,G,11.343,-169.926,127786126.737000,99573585.691000,24316887.083000,24316886.841000,24316898.772494,24316887.457066,1.300,-1.100,681.860,-662.5762,40.6000,-0.851,-2.922,45.739,-10.3186,5.9634,-3337.1098,-5496.0352,-224.0619,-342.5189,0.0012,-40.9596,10.319095,0.678299,6308.0162,10208.6596,-0.326824,-46.3685,-0.0004,-1.9588,24326793.773033,24316898.859823,24316887.457065,24316892.715093,24316891.695109,6144.7300,-4238.0445,1.019983,7.189242,0,0
GPS-only,1890.0,G03,G,69.264,-82.725,106867335.035000,83273249.431000,20336175.049000,20336176.079000,20336177.175711,20336173.456900,394.000,0.000,1482.260,-1510.1803,23.5000,-0.851,-2.922,45.739,-43.7646,-6.2015,2404.5454,3960.1684,-159.0549,-251.0402,-0.0244,-16.8706,2.235263,0.144598,10891.1787,-4381.8918,0.513544,72.8597,-0.0022,2.7095,20509173.063271,20336177.119721,20336173.456925,20336177.028277,20336173.397747,91.4440,59.1783,3.630531,25.589408,0,0
GPS-only,1890.0,G04,G,34.635,-15.525,117783948.211000,91779700.136000,22413534.294000,22413534.054000,22413540.014443,22413534.664975,-60.991,20.386,1940.252,-1903.0384,42.4000,-0.851,-2.922,45.739,-25.9649,-11.8305,-253.8043,-418.0006,351.0000,549.8943,-0.0015,43.5636,3.668989,0.237671,7467.6047,2550.9200,0.363734,51.6052,-0.0014,3.2387,22426332.554708,22413539.919274,22413534.664976,22413539.838857,22413534.831053,80.4164,-166.0770,5.007804,35.296972,0,0
GPS-only,1890.0,G07,G,13.753,-90.376,129459080.558000,100877204.885000,24635244.472000,24635243.903000,24635244.197559,24635245.351519,-0.400,5.000,757.000,-735.7110,40.6000,-0.851,-2.922,45.739,-13.7174,2.9756,-1400.6004,-2306.7231,87.4704,141.4721,0.0187,3.9986,8.617342,0.563621,36115.5672,-12025.6890,-0.486900,-69.0795,-0.0005,-3.5091,24591593.094456,24635244.262640,24635245.351500,24635246.640125,24635245.388675,-2377.4854,-37.1746,1.251450,8.820710,0,0
GPS-only,1890.0,G08,G,24.157,165.102,121320517.499000,94535478.539000,23086524.527000,23086527.763000,23086522.950734,23086519.525025,394.000,0.000,1427.680,-1354.0894,23.5000,-0.851,-2.922,45.739,-18.7832,-6.8841,3345.1442,5509.2560,-344.8812,-559.5896,0.0165,-13.0006,5.077194,0.329543,-8240.9518,7734.4597,-0.271885,-38.5741,-0.0010,1.1046,23234932.793966,23086523.002308,23086519.525008,23086522.971546,23086522.713629,30.7623,-3188.6206,0.257917,1.817901,0,0
GPS-only,1890.0,G09,G,12.220,-37.572,127058190.808000,99006394.762000,24178368.674000,24178370.565000,24178365.139572,24178365.751029,394.000,0.000,1460.090,-1442.0533,23.5000,-0.851,-2.922,45.739,-10.7634,4.8759,2122.1109,3495.0105,116.8771,170.4200,-0.0181,34.1143,9.626919,0.631456,21994.1933,1630.9419,0.403546,57.2536,-0.0005,-0.2008,24409252.775811,24178365.048204,24178365.751047,24178364.786659,24178366.655181,261.5447,-904.1342,-1.868522,-13.170077,0,0
GPS-only,1890.0,G16,G,62.235,49.197,106747346.292000,83179756.618000,20313336.633000,20313334.900000,20313342.224118,20313339.311746,12.600,-6.900,1389.150,-1378.6576,6.4000,-0.851,-2.922,45.739,-39.1838,-9.6125,-1247.1366,-2053.9681,-289.0449,-446.5828,0.0051,-45.5341,2.362060,0.152815,-10862.4361,3577.7364,-0.719250,-102.0445,-0.0022,6.3499,20374201.288884,20313342.371696,20313339.311741,20313342.276491,20313338.433026,95.2053,878.7150,3.843465,27.090250,0,0
GPS-only,1890.0,G26,G,27.247,36.762,120163902.111000,93634229.602000,22866420.804000,22866423.860000,22866422.658604,22866416.080256,394.000,0.000,1433.580,-1365.6337,23.5000,-0.851,-2.922,45.739,-18.7795,-8.7248,3901.1093,6424.9121,357.4276,573.1642,-0.0028,23.9574,4.545172,0.294770,-18317.8558,-3492.2340,0.201378,28.5708,-0.0012,6.1114,22769519.422997,22866422.606076,22866416.080259,22866422.549243,22866418.028088,56.8330,-1947.8291,4.521156,31.866880,0,0
GPS-only,1890.0,G27,G,28.839,130.644,119727862.225000,93294429.008000,22783448.935000,22783449.575000,22783458.070182,22783447.945734,394.000,0.000,1436.320,-1333.3879,23.5000,-0.851,-2.922,45.739,-20.6058,-9.5699,2595.2134,4274.1711,213.1884,345.3099,0.0018,8.9645,4.316608,0.279855,-22885.4963,9377.1462,-0.178152,-25.2755,-0.0012,4.1272,22772823.510809,22783458.086493,22783447.945732,22783457.994122,22783446.946353,92.3717,999.3793,11.047769,77.869014,0,0
GPS-only,1920.0,G01,G,19.580,-142.187,124326652.073000,96877900.505000,23658574.768000,23658573.581000,23658579.100483,23658576.602779,-68.444,20.595,1965.013,-1908.5661,42.4000,-0.851,-2.922,45.739,-17.6500,-3.2588,-1583.3838,-2607.7447,61.0407,92.9866,-0.0008,11.6611,6.177547,0.404685,20750.6708,645.1464,-0.387755,-55.0132,-0.0007,-2.7759,23759113.240419,23658579.143835,23658576.602780,23658579.112051,23658575.847857,31.7838,754.9232,3.264195,23.007327,0,0
GPS-only,1920.0,G02,G,11.272,-170.119,127815401.962000,99596397.635000,24322458.754000,24322457.368000,24322469.632246,24322460.896379,1.300,-1.100,681.860,-662.5638,40.6000,-0.851,-2.922,45.739,-10.2543,6.0515,-3337.1098,-5496.0352,-224.0619,-342.5189,0.0012,-40.9596,10.379479,0.687373,6191.6902,10183.7616,-0.326037,-46.2570,-0.0004,-1.9537,24332364.477212,24322469.719462,24322460.896377,24322463.565619,24322462.545636,6153.8435,-1649.2582,1.019983,7.189242,0,0
GPS-only,1920.0,G03,G,69.304,-83.478,106864681.821000,83271181.984000,20335670.396000,20335671.337000,20335672.288712,20335668.941470,394.000,0.000,1482.260,-1510.0776,23.5000,-0.851,-2.922,45.739,-43.7796,-6.1815,2404.5454,3960.1684,-159.0549,-251.0402,-0.0244,-16.8706,2.234677,0.145614,10888.1862,-4380.6945,0.514481,72.9927,-0.0022,2.6875,20508667.957591,20335672.232590,20335668.941495,20335672.146078,20335668.519600,86.5122,421.8948,3.626478,25.560843,0,0
GPS-only,1920.0,G04,G,34.785,-15.343,117719509.900000,91729488.474000,22401272.374000,22401272.188000,22401277.808210,22401272.661505,-60.991,20.386,1940.252,-1903.1681,42.4000,-0.851,-2.922,45.739,-26.0555,-11.8837,-253.8043,-418.0006,351.0000,549.8943,-0.0015,43.5636,3.655255,0.238503,7364.9209,2551.6221,0.363044,51.5074,-0.0014,3.2528,22414070.242960,22401277.713139,22401272.661507,22401277.635376,22401272.615751,77.7639,45.7559,5.019625,35.380287,0,0
GPS-only,1920.0,G07,G,13.816,-90.161,129436150.732000,100859337.550000,24630880.950000,24630879.486000,24630880.773393,24630883.212945,-0.400,5.000,757.000,-735.7360,40.6000,-0.851,-2.922,45.739,-13.7628,2.8969,-1400.6004,-2306.7231,87.4704,141.4721,0.0187,3.9986,8.580100,0.565219,36099.9761,-11994.9833,-0.487328,-69.1402,-0.0005,-3.4939,24587229.517452,24630880.838534,24630883.212927,24630883.185400,24630881.933951,-2346.8662,1278.9763,1.251450,8.820710,0,0
GPS-only,1920.0,G09,G,12.363,-37.437,126979073.285000,98944744.729000,24163313.345000,24163314.499000,24163309.581229,24163311.561230,394.000,0.000,1460.090,-1442.4664,23.5000,-0.851,-2.922,45.739,-10.8682,4.6981,2122.1109,3495.0105,116.8771,170.4200,-0.0181,34.1143,9.522482,0.628963,21901.2148,1623.4068,0.402998,57.1759,-0.0005,-0.1773,24394197.140626,24163309.489939,24163311.561248,24163309.182233,24163311.050755,307.7061,510.4936,-1.868522,-13.170077,0,0
GPS-only,1920.0,G16,G,62.035,48.834,106787167.012000,83210785.760000,20320914.214000,20320912.898000,20320919.851581,20320916.248178,12.600,-6.900,1389.150,-1378.5319,6.4000,-0.851,-2.922,45.739,-39.1043,-9.7042,-1247.1366,-2053.9681,-289.0449,-446.5828,0.0051,-45.5341,2.366414,0.154213,-10878.5013,3534.7037,-0.722274,-102.4736,-0.0022,6.3369,20381778.827496,20320919.999589,20320916.248173,20320919.934405,20320916.070656,65.1838,177.5163,3.863749,27.233222,0,0
GPS-only,1920.0,G26,G,27.042,36.727,120261892.694000,93710585.900000,22885067.362000,22885070.627000,22885069.646710,22885062.315199,394.000,0.000,1433.580,-1365.6610,23.5000,-0.851,-2.922,45.739,-18.6309,-8.6159,3901.1093,6424.9121,357.4276,573.1642,-0.0028,23.9574,4.576630,0.298987,-18351.4549,-3521.7712,0.200808,28.4898,-0.0012,6.0928,22788166.160963,22885069.594263,22885062.315202,22885069.561966,22885065.010594,32.2967,-2695.3928,4.551372,32.079855,0,0
GPS-only,1920.0,G27,G,28.946,130.406,119671154.218000,93250240.965000,22772657.266000,22772658.551000,22772666.889817,22772655.279740,394.000,0.000,1436.320,-1333.3278,23.5000,-0.851,-2.922,45.739,-20.6729,-9.6267,2595.2134,4274.1711,213.1884,345.3099,0.0018,8.9645,4.302171,0.280947,-22932.3490,9364.6794,-0.177055,-25.1199,-0.0012,4.1377,22762032.108777,22772666.905972,22772655.279738,22772666.822031,22772655.753390,83.9409,-473.6524,11.068641,78.016129,0,0
GPS-only,1950.0,G01,G,19.485,-142.394,124373985.773000,96914783.909000,23667581.728000,23667581.889000,23667586.403574,23667581.479138,-68.444,20.595,1965.013,-1908.5174,42.4000,-0.851,-2.922,45.739,-17.5738,-3.1616,-1583.3838,-2607.7447,61.0407,92.9866,-0.0008,11.6611,6.205843,0.407087,20674.1119,648.6270,-0.387088,-54.9186,-0.0007,-2.7799,23768120.419062,23667586.446831,23667581.479139,23667586.461708,23667583.192067,-14.8764,-1712.9286,3.269640,23.045710,0,0
GPS-only,1950.0,G03,G,69.340,-84.233,106862623.463000,83269578.066000,20335278.676000,20335279.511000,20335280.597218,20335277.385317,394.000,0.000,1482.260,-1509.9716,23.5000,-0.851,-2.922,45.739,-43.7936,-6.1632,2404.5454,3960.1684,-159.0549,-251.0402,-0.0244,-16.8706,2.234145,0.145767,10885.2097,-4379.4129,0.515426,73.1267,-0.0022,2.6655,20508276.117216,20335280.540962,20335277.385342,20335280.501511,20335276.877295,39.4508,508.0463,3.624216,25.544899,0,0
GPS-only,1950.0,G04,G,34.936,-15.162,117655047.582000,91679258.094000,22389005.496000,22389005.415000,22389011.037844,22389005.621204,-60.991,20.386,1940.252,-1903.2988,42.4000,-0.851,-2.922,45.739,-26.1461,-11.9371,-253.8043,-418.0006,351.0000,549.8943,-0.0015,43.5636,3.641610,0.237916,7262.4373,2552.2758,0.362353,51.4093,-0.0014,3.2667,22401803.428187,22389010.942871,22389005.621205,22389010.892882,22389005.863747,49.9886,-242.5420,5.029135,35.447317,0,0
GPS-only,1950.0,G07,G,13.879,-89.945,129413360.001000,100841578.576000,24626543.094000,24626542.026000,24626543.827454,24626544.744837,-0.400,5.000,757.000,-735.7610,40.6000,-0.851,-2.922,45.739,-13.8079,2.8185,-1400.6004,-2306.7231,87.4704,141.4721,0.0187,3.9986,8.543345,0.563470,36083.9175,-11964.0549,-0.487758,-69.2013,-0.0005,-3.4786,24582892.515239,24626543.892657,24626544.744819,24626546.269700,24626545.018250,-2377.0427,-273.4311,1.251450,8.820710,0,0
GPS-only,1950.0,G09,G,12.507,-37.302,126899814.995000,98882985.030000,24148230.278000,24148232.075000,24148227.227296,24148227.500327,394.000,0.000,1460.090,-1442.8758,23.5000,-0.851,-2.922,45.739,-10.9732,4.5197,2122.1109,3495.0105,116.8771,170.4200,-0.0181,34.1143,9.419979,0.622811,21808.2653,1615.8401,0.402451,57.0982,-0.0005,-0.1539,24379114.803017,24148227.136084,24148227.500345,24148226.849121,24148228.717643,286.9628,-1217.2978,-1.868522,-13.170077,0,0
GPS-only,1950.0,G16,G,61.834,48.477,106827576.990000,83242274.055000,20328603.998000,20328603.006000,20328609.614541,20328605.531362,12.600,-6.900,1389.150,-1378.4048,6.4000,-0.851,-2.922,45.739,-39.0239,-9.7964,-1247.1366,-2053.9681,-289.0449,-446.5828,0.0051,-45.5341,2.370838,0.154702,-10894.7063,3491.5999,-0.725189,-102.8871,-0.0022,6.3238,20389468.530347,20328609.762962,20328605.531357,20328609.721019,20328605.859036,41.9439,-327.6793,3.861982,27.220770,0,0
GPS-only,1950.0,G26,G,26.837,36.693,120360091.123000,93787104.153000,22903754.710000,22903756.483000,22903756.187697,22903751.969425,394.000,0.000,1433.580,-1365.6904,23.5000,-0.851,-2.922,45.739,-18.4821,-8.5071,3901.1093,6424.9121,357.4276,573.1642,-0.0028,23.9574,4.608557,0.301476,-18385.2685,-3551.2394,0.200240,28.4094,-0.0012,6.0741,22806852.493553,22903756.135330,22903751.969427,22903756.115558,22903751.559129,19.7719,410.2986,4.556430,32.115506,0,0
GPS-only,1950.0,G27,G,29.053,130.167,119614599.084000,93206172.010000,22761895.995000,22761897.077000,22761904.812981,22761894.322523,394.000,0.000,1436.320,-1333.2682,23.5000,-0.851,-2.922,45.739,-20.7399,-9.6835,2595.2134,4274.1711,213.1884,345.3099,0.0018,8.9645,4.287865,0.280369,-22978.7836,9352.0319,-0.175955,-24.9638,-0.0012,4.1481,22751269.853747,22761904.828980,22761894.322521,22761904.748687,22761893.677882,80.2931,644.6390,11.070806,78.031388,0,0
GPS-only,1980.0,G01,G,19.391,-142.600,124421257.628000,96951619.125000,23676577.012000,23676577.251000,23676581.936854,23676576.642571,-68.444,20.595,1965.013,-1908.4689,42.4000,-0.851,-2.922,45.739,-17.4977,-3.0646,-1583.3838,-2607.7447,61.0407,92.9866,-0.0008,11.6611,6.234350,0.404029,20597.1367,652.0947,-0.386420,-54.8238,-0.0007,-2.7838,23777116.327878,23676581.980017,23676576.642572,23676582.154674,23676578.867965,-174.6570,-2225.3931,3.286709,23.166014,0,0
GPS-only,1980.0,G03,G,69.373,-84.992,106861157.465000,83268435.732000,20334999.524000,20335000.561000,20335001.626280,20334997.921080,394.000,0.000,1482.260,-1509.8622,23.5000,-0.851,-2.922,45.739,-43.8065,-6.1469,2404.5454,3960.1684,-159.0549,-251.0402,-0.0244,-16.8706,2.233669,0.143972,10882.2464,-4378.0470,0.516377,73.2617,-0.0022,2.6433,20507997.501661,20335001.569889,20334997.921105,20335001.667446,20334998.060386,-97.5565,-139.2814,3.607060,25.423975,0,0
GPS-only,1980.0,G04,G,35.087,-14.980,117590560.680000,91629008.567000,22376734.504000,22376734.120000,22376739.585762,22376735.097559,-60.991,20.386,1940.252,-1903.4303,42.4000,-0.851,-2.922,45.739,-26.2370,-11.9792,-253.8043,-418.0006,351.0000,549.8943,-0.0015,43.5636,3.628054,0.234158,7160.1556,2552.8812,0.361659,51.3109,-0.0014,3.2805,22389532.451191,22376739.490888,22376735.097561,22376739.574362,22376734.549315,-83.4737,548.2463,5.025047,35.418505,0,0
GPS-only,1980.0,G07,G,13.942,-89.730,129390704.559000,100823924.991000,24622232.037000,24622230.411000,24622232.637859,24622234.550353,-0.400,5.000,757.000,-735.7862,40.6000,-0.851,-2.922,45.739,-13.8528,2.7405,-1400.6004,-2306.7231,87.4704,141.4721,0.0187,3.9986,8.507067,0.554233,36067.3908,-11932.9045,-0.488190,-69.2627,-0.0005,-3.4633,24578581.764349,24622232.703123,24622234.550335,24622235.190158,24622233.938708,-2487.0353,611.6267,1.251450,8.820710,0,0
GPS-only,1980.0,G09,G,12.651,-37.168,126820414.700000,98821114.663000,24133120.370000,24133122.829000,24133117.856280,24133116.569055,394.000,0.000,1460.090,-1443.2816,23.5000,-0.851,-2.922,45.739,-11.0786,4.3408,2122.1109,3495.0105,116.8771,170.4200,-0.0181,34.1143,9.319360,0.608522,21715.3471,1608.2420,0.401903,57.0206,-0.0005,-0.1306,24364005.948683,24133117.765145,24133116.569073,24133117.594482,24133119.463004,170.6631,-2893.9305,-1.868522,-13.170077,0,0
GPS-only,1980.0,G16,G,61.631,48.126,106868571.982000,83274218.200000,20336404.901000,20336403.912000,20336410.703876,20336406.429725,12.600,-6.900,1389.150,-1378.2766,6.4000,-0.851,-2.922,45.739,-38.9426,-9.8891,-1247.1366,-2053.9681,-289.0449,-446.5828,0.0051,-45.5341,2.375332,0.153119,-10911.0530,3448.4259,-0.727999,-103.2858,-0.0022,6.3106,20397270.101933,20336410.852696,20336406.429720,20336410.941177,20336407.096595,-88.4818,-666.8758,3.844582,27.098124,0,0
GPS-only,1980.0,G26,G,26.632,36.660,120458492.179000,93863780.294000,22922479.916000,22922481.321000,22922481.288516,22922477.744252,394.000,0.000,1433.580,-1365.7219,23.5000,-0.851,-2.922,45.739,-18.3331,-8.3985,3901.1093,6424.9121,357.4276,573.1642,-0.0028,23.9574,4.640963,0.299936,-18419.2968,-3580.6380,0.199676,28.3293,-0.0012,6.0555,22825577.927012,22922481.236230,22922477.744255,22922481.359552,22922476.805599,-123.3227,938.6563,4.553953,32.098052,0,0
GPS-only,1980.0,G27,G,29.160,129.928,119558197.491000,93162222.700000,22751162.394000,22751164.016000,22751171.953022,22751159.886830,394.000,0.000,1436.320,-1333.2089,23.5000,-0.851,-2.922,45.739,-20.8066,-9.7402,2595.2134,4274.1711,213.1884,345.3099,0.0018,8.9645,4.273689,0.276054,-23024.8006,9339.2038,-0.174852,-24.8073,-0.0012,4.1584,22740537.354615,22751171.968864,22751159.886828,22751172.045864,22751160.955019,-76.9992,-1068.1911,11.090845,78.172632,0,0
GPS-only,2010.0,G01,G,19.296,-142.806,124468471.567000,96988409.218000,23685561.616000,23685561.138000,23685566.446689,23685562.354858,-68.444,20.595,1965.013,-1908.4205,42.4000,-0.851,-2.922,45.739,-17.4217,-2.9678,-1583.3838,-2607.7447,61.0407,92.9866,-0.0008,11.6611,6.263070,0.411069,20519.7461,655.5495,-0.385750,-54.7287,-0.0007,-2.7876,23786100.526659,23685566.489756,23685562.354859,23685566.494792,23685563.186632,-5.0355,-831.7735,3.308160,23.317209,0,0
GPS-only,2010.0,G03,G,69.401,-85.753,106860289.893000,83267759.700000,20334834.336000,20334835.520000,20334836.533524,20334832.505858,394.000,0.000,1482.260,-1509.7495,23.5000,-0.851,-2.922,45.739,-43.8183,-6.1324,2404.5454,3960.1684,-159.0549,-251.0402,-0.0244,-16.8706,2.233247,0.145773,10879.2945,-4376.5967,0.517336,73.3978,-0.0022,2.6209,20507832.091645,20334836.476997,20334832.505883,20334836.421607,20334832.789892,55.3899,-284.0095,3.631715,25.597753,0,0
GPS-only,2010.0,G04,G,35.238,-14.798,117526057.148000,91578746.070000,22364459.446000,22364459.725000,22364464.973461,22364459.014742,-60.991,20.386,1940.252,-1903.5628,42.4000,-0.851,-2.922,45.739,-26.3279,-12.0131,-253.8043,-418.0006,351.0000,549.8943,-0.0015,43.5636,3.614585,0.236247,7058.0781,2553.4383,0.360963,51.2122,-0.0014,3.2940,22377257.662485,22364464.878685,22364459.014743,22364464.809646,22364459.769701,69.0393,-754.9574,5.039945,35.523511,0,0
GPS-only,2010.0,G07,G,14.005,-89.514,129368189.055000,100806380.471000,24617947.287000,24617945.916000,24617948.069122,24617949.406193,-0.400,5.000,757.000,-735.8114,40.6000,-0.851,-2.922,45.739,-13.8974,2.6628,-1400.6004,-2306.7231,87.4704,141.4721,0.0187,3.9986,8.471257,0.558856,36050.3957,-11901.5327,-0.488625,-69.3244,-0.0005,-3.4480,24574297.030896,24617948.134448,24617949.406174,24617950.443071,24617949.191621,-2308.6229,214.5530,1.251450,8.820710,0,0
GPS-only,2010.0,G09,G,12.796,-37.034,126740879.706000,98759139.333000,24117985.425000,24117988.273000,24117982.853931,24117981.022767,394.000,0.000,1460.090,-1443.6836,23.5000,-0.851,-2.922,45.739,-11.1842,4.1614,2122.1109,3495.0105,116.8771,170.4200,-0.0181,34.1143,9.220578,0.609546,21622.4626,1600.6127,0.401356,56.9429,-0.0005,-0.1074,24348870.811902,24117982.762873,24117981.022785,24117982.413552,24117984.282074,349.3210,-3259.2890,-1.868522,-13.170077,0,0
GPS-only,2010.0,G16,G,61.428,47.781,106910156.810000,83306621.958000,20344318.234000,20344317.206000,20344324.035068,20344319.823008,12.600,-6.900,1389.150,-1378.1472,6.4000,-0.851,-2.922,45.739,-38.8604,-9.9824,-1247.1366,-2053.9681,-289.0449,-446.5828,0.0051,-45.5341,2.379897,0.155363,-10927.5429,3405.1826,-0.730709,-103.6703,-0.0022,6.2973,20405183.199949,20344324.184272,20344319.823003,20344324.115525,20344320.247075,68.7476,-424.0724,3.868449,27.266350,0,0
GPS-only,2010.0,G26,G,26.427,36.628,120557099.243000,93940616.959000,22941244.256000,22941245.719000,22941245.592002,22941241.994600,394.000,0.000,1433.580,-1365.7555,23.5000,-0.851,-2.922,45.739,-18.1840,-8.2899,3901.1093,6424.9121,357.4276,573.1642,-0.0028,23.9574,4.673857,0.305913,-18453.5399,-3609.9663,0.199116,28.2498,-0.0012,6.0368,22844341.906858,22941245.539795,22941241.994603,22941245.509105,22941240.946516,30.6893,1048.0866,4.562589,32.158919,0,0
GPS-only,2010.0,G27,G,29.266,129.688,119501958.736000,93118400.257000,22740460.629000,22740462.630000,22740470.087560,22740457.535999,394.000,0.000,1436.320,-1333.1501,23.5000,-0.851,-2.922,45.739,-20.8732,-9.7967,2595.2134,4274.1711,213.1884,345.3099,0.0018,8.9645,4.259643,0.278636,-23070.4003,9326.1955,-0.173746,-24.6504,-0.0013,4.1685,22729835.161001,22740470.103245,22740457.535997,22740469.991247,22740458.883289,111.9981,-1347.2922,11.107958,78.293255,0,0
GPS-only,2040.0,G01,G,19.202,-143.012,124515621.124000,97025149.151000,23694533.169000,23694533.200000,23694538.702095,23694533.121082,-68.444,20.595,1965.013,-1908.3724,42.4000,-0.851,-2.922,45.739,-17.3458,-2.8713,-1583.3838,-2607.7447,61.0407,92.9866,-0.0008,11.6611,6.292003,0.405983,20441.9409,658.9914,-0.385078,-54.6334,-0.0007,-2.7911,23795072.597351,23694538.745067,23694533.121083,23694538.770061,23694535.469910,-24.9943,-2348.8272,3.300151,23.260761,0,0
GPS-only,2040.0,G03,G,69.427,-86.517,106860016.565000,83267546.722000,20334782.981000,20334783.445000,20334784.519102,20334782.263782,394.000,0.000,1482.260,-1509.6334,23.5000,-0.851,-2.922,45.739,-43.8291,-6.1197,2404.5454,3960.1684,-159.0549,-251.0402,-0.0244,-16.8706,2.232880,0.143275,10876.3514,-4375.0621,0.518302,73.5348,-0.0022,2.5985,20507779.881317,20334784.462437,20334782.263807,20334784.409502,20334780.818648,52.9349,1445.1586,3.590854,25.309753,0,0
