SOD,X,Y,Z
81660.0,1337935.546,6070317.13,1427877.5091
81690.0,1337935.546,6070317.1301,1427877.5091
81720.0,1337935.546,6070317.1301,1427877.5091
81750.0,1337935.546,6070317.1301,1427877.5091
81780.0,1337935.546,6070317.13,1427877.5091
81810.0,1337935.546,6070317.1299,1427877.5091
81840.0,1337935.546,6070317.1299,1427877.5091
81870.0,1337935.546,6070317.13,1427877.5091
81900.0,1337935.546,6070317.13,1427877.5091
81930.0,1337935.546,6070317.13,1427877.5091
81960.0,1337935.546,6070317.13,1427877.5091
81990.0,1337935.546,6070317.13,1427877.5091
82020.0,1337935.546,6070317.13,1427877.5091
82050.0,1337935.546,6070317.13,1427877.5091
82080.0,1337935.546,6070317.13,1427877.5091
82110.0,1337935.546,6070317.13,1427877.5091
82140.0,1337935.546,6070317.13,1427877.5091
82170.0,1337935.546,6070317.13,1427877.5091
82200.0,1337935.546,6070317.13,1427877.5091
82230.0,1337935.546,6070317.13,1427877.5091
82260.0,1337935.546,6070317.13,1427877.5091
82290.0,1337935.546,6070317.13,1427877.5091
82320.0,1337935.546,6070317.13,1427877.509
82350.0,1337935.546,6070317.13,1427877.509
82380.0,1337935.546,6070317.13,1427877.5091
82410.0,1337935.5459,6070317.13,1427877.5091
82440.0,1337935.5459,6070317.13,1427877.5091
82470.0,1337935.5459,6070317.13,1427877.509
82500.0,1337935.5459,6070317.13,1427877.509
82530.0,1337935.5459,6070317.13,1427877.509
82560.0,1337935.5459,6070317.13,1427877.509
82590.0,1337935.5459,6070317.13,1427877.509
82620.0,1337935.5459,6070317.13,1427877.509
82650.0,1337935.5459,6070317.13,1427877.509
82680.0,1337935.5459,6070317.1299,1427877.509
82710.0,1337935.5459,6070317.1299,1427877.509
82740.0,1337935.5459,6070317.1299,1427877.509
82770.0,1337935.5458,6070317.1298,1427877.509
82800.0,1337935.5458,6070317.1298,1427877.509
82830.0,1337935.5458,6070317.1298,1427877.509
82860.0,1337935.5458,6070317.1298,1427877.509
82890.0,1337935.5458,6070317.1298,1427877.509
82920.0,1337935.5458,6070317.1298,1427877.509
82950.0,1337935.5458,6070317.1298,1427877.509
82980.0,1337935.5458,6070317.1298,1427877.509
83010.0,1337935.5458,6070317.1299,1427877.509
83040.0,1337935.5458,6070317.1299,1427877.509
83070.0,1337935.5458,6070317.1299,1427877.509
83100.0,1337935.5458,6070317.1299,1427877.509
83130.0,1337935.5458,6070317.1299,1427877.509
83160.0,1337935.5459,6070317.1299,1427877.509
83190.0,1337935.5459,6070317.1299,1427877.509
83220.0,1337935.5459,6070317.1299,1427877.509
83250.0,1337935.5458,6070317.1298,1427877.509
83280.0,1337935.5458,6070317.1298,1427877.509
83310.0,1337935.5458,6070317.1298,1427877.509
83340.0,1337935.5458,6070317.1297,1427877.5089
83370.0,1337935.5458,6070317.1296,1427877.5089
83400.0,1337935.5458,6070317.1294,1427877.5089
83430.0,1337935.5458,6070317.1293,1427877.5088
83460.0,1337935.5458,6070317.1293,1427877.5088
83490.0,1337935.5458,6070317.1292,1427877.5088
83520.0,1337935.5457,6070317.1292,1427877.5088
83550.0,1337935.5458,6070317.1292,1427877.5088
83580.0,1337935.5458,6070317.1292,1427877.5088
83610.0,1337935.5458,6070317.1292,1427877.5088
83640.0,1337935.5458,6070317.1292,1427877.5088
83670.0,1337935.5458,6070317.1292,1427877.5088
83700.0,1337935.5458,6070317.1292,1427877.5088
83730.0,1337935.5458,6070317.1292,1427877.5088
83760.0,1337935.5458,6070317.1292,1427877.5088
83790.0,1337935.5458,6070317.1292,1427877.5088
83820.0,1337935.5458,6070317.1293,1427877.5088
83850.0,1337935.5458,6070317.1293,1427877.5088
83880.0,1337935.5458,6070317.1293,1427877.5088
83910.0,1337935.5458,6070317.1293,1427877.5088
83940.0,1337935.5459,6070317.1293,1427877.5088
83970.0,1337935.5459,6070317.1293,1427877.5088
84000.0,1337935.5459,6070317.1293,1427877.5088
84030.0,1337935.5459,6070317.1293,1427877.5088
84060.0,1337935.5459,6070317.1293,1427877.5088
84090.0,1337935.5459,6070317.1293,1427877.5088
84120.0,1337935.546,6070317.1293,1427877.5088
84150.0,1337935.546,6070317.1293,1427877.5088
84180.0,1337935.546,6070317.1293,1427877.5088
84210.0,1337935.546,6070317.1293,1427877.5088
84240.0,1337935.546,6070317.1293,1427877.5088
84270.0,1337935.546,6070317.1293,1427877.5088
84300.0,1337935.546,6070317.1293,1427877.5088
84330.0,1337935.546,6070317.1293,1427877.5088
84360.0,1337935.546,6070317.1293,1427877.5088
84390.0,1337935.546,6070317.1293,1427877.5088
84420.0,1337935.546,6070317.1293,1427877.5088
84450.0,1337935.546,6070317.1293,1427877.5088
84480.0,1337935.546,6070317.1293,1427877.5088
84510.0,1337935.546,6070317.1293,1427877.5088
84540.0,1337935.546,6070317.1293,1427877.5088
84570.0,1337935.546,6070317.1293,1427877.5088
84600.0,1337935.546,6070317.1292,1427877.5088
84630.0,1337935.546,6070317.1292,1427877.5088
84660.0,1337935.546,6070317.1292,1427877.5088
84690.0,1337935.546,6070317.1292,1427877.5088
84720.0,1337935.546,6070317.1292,1427877.5088
84750.0,1337935.546,6070317.1292,1427877.5088
84780.0,1337935.546,6070317.1292,1427877.5088
84810.0,1337935.546,6070317.1292,1427877.5088
84840.0,1337935.5461,6070317.1292,1427877.5088
84870.0,1337935.5461,6070317.1292,1427877.5088
84900.0,1337935.5461,6070317.1293,1427877.5088
84930.0,1337935.5461,6070317.1293,1427877.5088
84960.0,1337935.5461,6070317.1293,1427877.5088
84990.0,1337935.5461,6070317.1294,1427877.5088
85020.0,1337935.5461,6070317.1294,1427877.5088
85050.0,1337935.5461,6070317.1294,1427877.5088
85080.0,1337935.5461,6070317.1294,1427877.5088
85110.0,1337935.5461,6070317.1294,1427877.5088
85140.0,1337935.5461,6070317.1294,1427877.5088
85170.0,1337935.5461,6070317.1293,1427877.5088
85200.0,1337935.5461,6070317.1293,1427877.5088
85230.0,1337935.5461,6070317.1292,1427877.5088
85260.0,1337935.5461,6070317.1292,1427877.5088
85290.0,1337935.5461,6070317.1291,1427877.5088
85320.0,1337935.546,6070317.1291,1427877.5088
85350.0,1337935.546,6070317.129,1427877.5088
85380.0,1337935.546,6070317.129,1427877.5088
85410.0,1337935.546,6070317.129,1427877.5088
85440.0,1337935.546,6070317.129,1427877.5088
85470.0,1337935.546,6070317.129,1427877.5088
85500.0,1337935.546,6070317.129,1427877.5088
85530.0,1337935.546,6070317.129,1427877.5087
85560.0,1337935.546,6070317.1289,1427877.5087
85590.0,1337935.546,6070317.1289,1427877.5087
85620.0,1337935.546,6070317.1289,1427877.5087
85650.0,1337935.546,6070317.1289,1427877.5087
85680.0,1337935.5461,6070317.129,1427877.5088
85710.0,1337935.5461,6070317.129,1427877.5088
85740.0,1337935.546,6070317.129,1427877.5088
85770.0,1337935.546,6070317.129,1427877.5088
85800.0,1337935.546,6070317.129,1427877.5088
85830.0,1337935.546,6070317.129,1427877.5088
85860.0,1337935.546,6070317.129,1427877.5088
85890.0,1337935.546,6070317.129,1427877.5088
85920.0,1337935.546,6070317.129,1427877.5088
85950.0,1337935.546,6070317.129,1427877.5088
85980.0,1337935.546,6070317.129,1427877.5088
86010.0,1337935.546,6070317.1291,1427877.5088
86040.0,1337935.546,6070317.1291,1427877.5088
86070.0,1337935.546,6070317.1291,1427877.5088
86100.0,1337935.546,6070317.1291,1427877.5088
86130.0,1337935.546,6070317.1291,1427877.5088
86160.0,1337935.546,6070317.1291,1427877.5088
86190.0,1337935.546,6070317.129,1427877.5088
86220.0,1337935.546,6070317.129,1427877.5088
86250.0,1337935.546,6070317.129,1427877.5088
86280.0,1337935.546,6070317.129,1427877.5088
86310.0,1337935.546,6070317.1289,1427877.5088
86340.0,1337935.546,6070317.1289,1427877.5088
86370.0,1337935.546,6070317.1289,1427877.5088
