SOD,sat,raw_frac,bias,corr_frac,sigma_N1_m,buf_n,fixed
49860.0,G05,+0.16116,+0.37689,-0.21573,0.0297,33,0
49860.0,G12,-0.39537,+0.00000,-0.39537,0.0313,10,0
49860.0,G15,+0.40679,+0.00000,+0.40679,0.0654,1,0
49860.0,G25,-0.08382,+0.00000,-0.08382,0.0478,3,0
49890.0,G05,+0.18363,+0.37689,-0.19326,0.0297,33,0
49890.0,G12,-0.35494,+0.00000,-0.35494,0.0313,10,0
49890.0,G15,-0.48432,+0.00000,-0.48432,0.0651,1,0
49890.0,G25,-0.02975,+0.00000,-0.02975,0.0477,3,0
49920.0,G05,+0.20901,+0.37689,-0.16788,0.0296,33,0
49920.0,G12,-0.30988,+0.00000,-0.30988,0.0313,10,0
49920.0,G15,-0.37798,+0.00000,-0.37798,0.0648,1,0
49920.0,G25,+0.05106,+0.00000,+0.05106,0.0476,3,0
49950.0,G05,+0.23687,+0.37689,-0.14001,0.0296,33,0
49950.0,G12,-0.26082,+0.00000,-0.26082,0.0312,10,0
49950.0,G15,-0.27596,+0.00000,-0.27596,0.0645,1,0
49950.0,G25,+0.14962,+0.00000,+0.14962,0.0475,3,0
49980.0,G05,+0.26237,+0.37689,-0.11452,0.0296,33,0
49980.0,G12,-0.21520,+0.00000,-0.21520,0.0312,10,0
49980.0,G15,-0.17944,+0.00000,-0.17944,0.0642,1,0
49980.0,G25,+0.22889,+0.00000,+0.22889,0.0474,3,0
50010.0,G05,+0.28788,+0.37689,-0.08900,0.0295,33,0
50010.0,G12,-0.16903,+0.00000,-0.16903,0.0312,10,0
50010.0,G15,-0.08505,+0.00000,-0.08505,0.0639,1,0
50010.0,G25,+0.31575,+0.00000,+0.31575,0.0472,3,0
50040.0,G05,+0.31430,+0.37689,-0.06259,0.0295,33,0
50040.0,G12,-0.12119,+0.00000,-0.12119,0.0311,10,0
50040.0,G15,+0.01293,+0.00000,+0.01293,0.0636,1,0
50040.0,G25,+0.40239,+0.00000,+0.40239,0.0471,3,0
50070.0,G05,+0.34173,+0.37689,-0.03516,0.0295,33,0
50070.0,G12,-0.06966,+0.00000,-0.06966,0.0311,10,0
50070.0,G15,+0.10648,+0.00000,+0.10648,0.0633,1,0
50070.0,G25,-0.49462,+0.00000,-0.49462,0.0470,3,0
50100.0,G05,+0.36753,+0.37689,-0.00936,0.0295,33,0
50100.0,G12,-0.02042,+0.00000,-0.02042,0.0311,10,0
50100.0,G15,+0.20068,+0.00000,+0.20068,0.0631,1,0
50100.0,G25,-0.41526,+0.00000,-0.41526,0.0469,3,0
50130.0,G05,+0.38935,+0.37689,+0.01246,0.0294,33,0
50130.0,G12,+0.02356,+0.00000,+0.02356,0.0310,10,0
50130.0,G15,+0.29742,+0.00000,+0.29742,0.0628,1,0
50130.0,G25,-0.35540,+0.00000,-0.35540,0.0468,3,0
50160.0,G05,+0.41598,+0.37689,+0.03909,0.0294,33,0
50160.0,G12,+0.07207,+0.00000,+0.07207,0.0310,10,0
50160.0,G15,+0.38389,+0.00000,+0.38389,0.0625,1,0
50160.0,G25,-0.25128,+0.00000,-0.25128,0.0467,3,0
50160.0,G29,+0.29413,+0.00000,+0.29413,0.0928,1,0
50190.0,G05,+0.44211,+0.37689,+0.06523,0.0294,33,0
50190.0,G12,+0.12006,+0.00000,+0.12006,0.0310,10,0
50190.0,G15,+0.46898,+0.00000,+0.46898,0.0623,1,0
50190.0,G25,-0.15372,+0.00000,-0.15372,0.0465,3,0
50190.0,G29,+0.44708,+0.00000,+0.44708,0.0919,1,0
50220.0,G05,+0.46778,+0.37689,+0.09089,0.0293,33,0
50220.0,G12,+0.16699,+0.00000,+0.16699,0.0310,10,0
50220.0,G15,-0.44375,+0.00000,-0.44375,0.0620,1,0
50220.0,G25,-0.06443,+0.00000,-0.06443,0.0464,3,0
50220.0,G29,-0.42627,+0.00000,-0.42627,0.0909,1,0
50250.0,G05,+0.48945,+0.37689,+0.11256,0.0293,33,0
50250.0,G12,+0.21085,+0.00000,+0.21085,0.0309,10,0
50250.0,G15,-0.34604,+0.00000,-0.34604,0.0617,1,0
50250.0,G25,-0.00456,+0.00000,-0.00456,0.0463,3,0
50250.0,G29,-0.36720,+0.00000,-0.36720,0.0900,1,0
50280.0,G05,-0.48947,+0.37689,+0.13364,0.0293,33,0
50280.0,G12,+0.25489,+0.00000,+0.25489,0.0309,10,0
50280.0,G15,-0.25275,+0.00000,-0.25275,0.0615,1,0
50280.0,G25,+0.05922,+0.00000,+0.05922,0.0462,3,0
50280.0,G29,-0.30512,+0.00000,-0.30512,0.0891,1,0
50310.0,G05,-0.46663,+0.37689,+0.15648,0.0293,33,0
50310.0,G12,+0.30225,+0.00000,+0.30225,0.0309,10,0
50310.0,G15,-0.16632,+0.00000,-0.16632,0.0612,1,0
50310.0,G25,+0.13783,+0.00000,+0.13783,0.0461,3,0
50310.0,G29,-0.19364,+0.00000,-0.19364,0.0883,1,0
50340.0,G05,-0.44401,+0.37689,+0.17911,0.0292,33,0
50340.0,G12,+0.34933,+0.00000,+0.34933,0.0308,10,0
50340.0,G15,-0.07947,+0.00000,-0.07947,0.0610,1,0
50340.0,G25,+0.22603,+0.00000,+0.22603,0.0460,3,0
50340.0,G29,-0.06705,+0.00000,-0.06705,0.0874,1,0
50370.0,G05,-0.42380,+0.37689,+0.19932,0.0292,33,0
50370.0,G12,+0.39443,+0.00000,+0.39443,0.0308,10,0
50370.0,G15,+0.01212,+0.00000,+0.01212,0.0607,1,0
50370.0,G25,+0.29062,+0.00000,+0.29062,0.0459,3,0
50370.0,G29,-0.01706,+0.00000,-0.01706,0.0866,1,0
50400.0,G05,-0.39965,+0.37689,+0.22347,0.0292,33,0
50400.0,G12,+0.44253,+0.00000,+0.44253,0.0308,10,0
50400.0,G15,+0.09731,+0.00000,+0.09731,0.0605,1,0
50400.0,G25,+0.37446,+0.00000,+0.37446,0.0458,3,0
50400.0,G29,+0.05968,+0.00000,+0.05968,0.0858,1,0
50430.0,G05,-0.37962,+0.37689,+0.24349,0.0292,33,0
50430.0,G12,+0.48416,+0.00000,+0.48416,0.0307,10,0
50430.0,G15,+0.19369,+0.00000,+0.19369,0.0602,1,0
50430.0,G25,+0.41819,+0.00000,+0.41819,0.0457,3,0
50430.0,G29,+0.08464,+0.00000,+0.08464,0.0851,1,0
50460.0,G05,-0.35460,+0.37689,+0.26851,0.0291,33,0
50460.0,G12,-0.46703,+0.00000,-0.46703,0.0307,10,0
50460.0,G15,+0.27198,+0.00000,+0.27198,0.0600,1,0
50460.0,G25,-0.49771,+0.00000,-0.49771,0.0456,3,0
50460.0,G29,+0.18856,+0.00000,+0.18856,0.0843,1,0
50490.0,G05,-0.33340,+0.37689,+0.28972,0.0291,33,0
50490.0,G12,-0.42142,+0.00000,-0.42142,0.0307,10,0
50490.0,G15,+0.35526,+0.00000,+0.35526,0.0597,1,0
50490.0,G25,-0.42984,+0.00000,-0.42984,0.0455,3,0
50490.0,G29,+0.25352,+0.00000,+0.25352,0.0835,1,0
50520.0,G05,-0.31202,+0.37689,+0.31109,0.0291,33,0
50520.0,G12,-0.37474,+0.00000,-0.37474,0.0307,10,0
50520.0,G15,+0.43738,+0.00000,+0.43738,0.0595,1,0
50520.0,G25,-0.34939,+0.00000,-0.34939,0.0454,3,0
50520.0,G29,+0.33653,+0.00000,+0.33653,0.0828,1,0
50550.0,G05,-0.29502,+0.37689,+0.32810,0.0291,34,0
50550.0,G12,-0.33262,+0.00000,-0.33262,0.0306,10,0
50550.0,G15,-0.47105,+0.00000,-0.47105,0.0593,1,0
50550.0,G25,-0.30402,+0.00000,-0.30402,0.0453,3,0
50550.0,G29,+0.35785,+0.00000,+0.35785,0.0821,1,0
50580.0,G05,-0.27347,+0.37689,+0.34964,0.0290,34,0
50580.0,G12,-0.28503,+0.00000,-0.28503,0.0306,10,0
50580.0,G15,-0.39181,+0.00000,-0.39181,0.0590,1,0
50580.0,G25,-0.22767,+0.00000,-0.22767,0.0452,3,0
50580.0,G29,+0.43588,+0.00000,+0.43588,0.0814,1,0
50610.0,G05,-0.25105,+0.37689,+0.37206,0.0290,34,0
50610.0,G12,-0.23650,+0.00000,-0.23650,0.0306,10,0
50610.0,G15,-0.31845,+0.00000,-0.31845,0.0588,1,0
50610.0,G25,-0.14148,+0.00000,-0.14148,0.0451,3,0
50610.0,G29,-0.46443,+0.00000,-0.46443,0.0807,1,0
50640.0,G05,-0.23308,+0.37689,+0.39003,0.0290,35,0
50640.0,G12,-0.19235,+0.00000,-0.19235,0.0305,10,0
50640.0,G15,-0.23559,+0.00000,-0.23559,0.0586,1,0
50640.0,G25,-0.07882,+0.00000,-0.07882,0.0449,3,0
50640.0,G29,-0.38940,+0.00000,-0.38940,0.0801,1,0
50670.0,G05,-0.21284,+0.37689,+0.41027,0.0289,35,0
50670.0,G12,-0.14658,+0.00000,-0.14658,0.0305,10,0
50670.0,G15,-0.19376,+0.00000,-0.19376,0.0583,1,0
50670.0,G25,-0.01103,+0.00000,-0.01103,0.0448,3,0
50670.0,G29,-0.30823,+0.00000,-0.30823,0.0794,1,0
50700.0,G05,-0.19190,+0.37689,+0.43122,0.0289,35,0
50700.0,G12,-0.09886,+0.00000,-0.09886,0.0305,10,0
50700.0,G15,-0.13526,+0.00000,-0.13526,0.0580,1,0
50700.0,G25,+0.06813,+0.00000,+0.06813,0.0447,3,0
50700.0,G29,-0.23294,+0.00000,-0.23294,0.0788,1,0
50730.0,G05,-0.17358,+0.37689,+0.44954,0.0289,36,0
50730.0,G12,-0.05342,+0.00000,-0.05342,0.0304,10,0
50730.0,G15,-0.07091,+0.00000,-0.07091,0.0578,1,0
50730.0,G25,+0.13390,+0.00000,+0.13390,0.0446,3,0
50730.0,G29,-0.17525,+0.00000,-0.17525,0.0781,1,0
50760.0,G05,-0.15507,+0.37689,+0.46805,0.0289,37,0
50760.0,G12,-0.00658,+0.00000,-0.00658,0.0304,10,0
50760.0,G15,-0.01244,+0.00000,-0.01244,0.0575,1,0
50760.0,G25,+0.20620,+0.00000,+0.20620,0.0445,3,0
50760.0,G29,-0.11183,+0.00000,-0.11183,0.0775,1,0
50790.0,G05,-0.13648,+0.37689,+0.48664,0.0288,38,0
50790.0,G12,+0.03984,+0.00000,+0.03984,0.0304,10,0
50790.0,G15,+0.05749,+0.00000,+0.05749,0.0573,1,0
50790.0,G25,+0.27397,+0.00000,+0.27397,0.0444,3,0
50790.0,G29,-0.04962,+0.00000,-0.04962,0.0769,1,0
50820.0,G05,-0.11802,+0.37689,-0.49490,0.0288,39,0
50820.0,G12,+0.08641,+0.00000,+0.08641,0.0304,10,0
50820.0,G15,+0.13233,+0.00000,+0.13233,0.0570,1,0
50820.0,G25,+0.33577,+0.00000,+0.33577,0.0443,3,0
50820.0,G29,-0.00032,+0.00000,-0.00032,0.0763,1,0
50850.0,G05,-0.10142,+0.37689,-0.47831,0.0288,40,0
50850.0,G12,+0.13015,+0.00000,+0.13015,0.0303,10,0
50850.0,G15,+0.19423,+0.00000,+0.19423,0.0568,1,0
50850.0,G25,+0.38851,+0.00000,+0.38851,0.0442,3,0
50850.0,G29,+0.05385,+0.00000,+0.05385,0.0757,1,0
50880.0,G05,-0.08359,+0.37689,-0.46048,0.0288,41,0
50880.0,G12,+0.17511,+0.00000,+0.17511,0.0303,10,0
50880.0,G15,+0.25476,+0.00000,+0.25476,0.0565,1,0
50880.0,G25,+0.43927,+0.00000,+0.43927,0.0441,3,0
50880.0,G29,+0.12478,+0.00000,+0.12478,0.0752,1,0
50910.0,G05,-0.06385,+0.37689,-0.44074,0.0287,42,0
50910.0,G12,+0.22241,+0.00000,+0.22241,0.0303,10,0
50910.0,G15,+0.32020,+0.00000,+0.32020,0.0563,1,0
50910.0,G25,-0.49741,+0.00000,-0.49741,0.0440,3,0
50910.0,G29,+0.20038,+0.00000,+0.20038,0.0746,1,0
50940.0,G05,-0.04471,+0.37689,-0.42159,0.0287,43,0
50940.0,G12,+0.26835,+0.00000,+0.26835,0.0302,10,0
50940.0,G15,+0.37898,+0.00000,+0.37898,0.0560,1,0
50940.0,G25,-0.42869,+0.00000,-0.42869,0.0439,3,0
50940.0,G29,+0.26648,+0.00000,+0.26648,0.0741,1,0
50970.0,G05,-0.03193,-0.13072,+0.09879,0.0287,44,0
50970.0,G12,+0.30790,+0.00000,+0.30790,0.0302,10,0
50970.0,G15,+0.45788,+0.00000,+0.45788,0.0558,1,0
50970.0,G25,-0.41201,+0.00000,-0.41201,0.0438,4,0
50970.0,G29,+0.25971,+0.00000,+0.25971,0.0735,2,0
51000.0,G05,-0.01239,-0.11014,+0.09775,0.0287,45,0
51000.0,G12,+0.35535,+0.00000,+0.35535,0.0302,10,0
51000.0,G15,-0.48531,+0.00000,-0.48531,0.0556,1,0
51000.0,G25,-0.33786,+0.00000,-0.33786,0.0437,4,0
51000.0,G29,+0.32992,+0.00000,+0.32992,0.0730,2,0
51030.0,G05,+0.00718,-0.09181,+0.09899,0.0286,46,0
51030.0,G12,+0.40262,+0.00000,+0.40262,0.0302,10,0
51030.0,G15,-0.42812,+0.00000,-0.42812,0.0553,1,0
51030.0,G25,-0.25465,+0.00000,-0.25465,0.0437,4,0
51030.0,G29,+0.42573,+0.00000,+0.42573,0.0725,2,0
51060.0,G05,+0.02499,-0.07288,+0.09788,0.0286,47,0
51060.0,G12,+0.44656,+0.00000,+0.44656,0.0301,10,0
51060.0,G15,-0.37200,+0.00000,-0.37200,0.0551,1,0
51060.0,G25,-0.18564,+0.00000,-0.18564,0.0436,4,0
51060.0,G29,+0.48755,+0.00000,+0.48755,0.0720,2,0
51090.0,G05,+0.04612,-0.07288,+0.11900,0.0286,47,0
51090.0,G12,+0.49455,+0.00000,+0.49455,0.0301,10,0
51090.0,G15,-0.32732,+0.00000,-0.32732,0.0549,1,0
51090.0,G25,-0.09237,+0.00000,-0.09237,0.0435,4,0
51090.0,G29,-0.42393,+0.00000,-0.42393,0.0715,2,0
51120.0,G05,+0.06201,-0.07288,+0.13489,0.0286,48,0
51120.0,G12,-0.46328,+0.00000,-0.46328,0.0301,10,0
51120.0,G15,-0.26503,+0.00000,-0.26503,0.0547,1,0
51120.0,G25,-0.04924,+0.00000,-0.04924,0.0434,4,0
51120.0,G29,-0.38557,+0.00000,-0.38557,0.0710,2,0
51150.0,G05,+0.08207,-0.07288,+0.15495,0.0285,48,0
51150.0,G12,-0.41613,+0.00000,-0.41613,0.0301,10,0
51150.0,G15,-0.22503,+0.00000,-0.22503,0.0544,1,0
51150.0,G25,+0.04058,+0.00000,+0.04058,0.0433,4,0
51150.0,G29,-0.27121,+0.00000,-0.27121,0.0705,2,0
51180.0,G05,+0.09800,-0.07288,+0.17088,0.0285,49,0
51180.0,G12,-0.37230,+0.00000,-0.37230,0.0300,10,0
51180.0,G15,-0.17190,+0.00000,-0.17190,0.0542,1,0
51180.0,G25,+0.10293,+0.00000,+0.10293,0.0432,4,0
51180.0,G29,-0.18689,+0.00000,-0.18689,0.0700,2,0
51210.0,G05,+0.11704,-0.07288,+0.18992,0.0285,50,0
51210.0,G12,-0.32514,+0.00000,-0.32514,0.0300,10,0
51210.0,G15,-0.12560,+0.00000,-0.12560,0.0540,1,0
51210.0,G25,+0.18622,+0.00000,+0.18622,0.0431,4,0
51210.0,G29,-0.09157,+0.00000,-0.09157,0.0696,2,0
51240.0,G05,+0.13662,-0.07288,+0.20951,0.0285,51,0
51240.0,G12,-0.27722,+0.00000,-0.27722,0.0300,10,0
51240.0,G15,-0.07979,+0.00000,-0.07979,0.0538,1,0
51240.0,G25,+0.27886,+0.00000,+0.27886,0.0430,4,0
51240.0,G29,+0.00129,+0.00000,+0.00129,0.0691,2,0
51270.0,G05,+0.14975,-0.07288,+0.22263,0.0284,52,0
51270.0,G12,-0.23691,+0.00000,-0.23691,0.0299,10,0
51270.0,G15,-0.01352,+0.00000,-0.01352,0.0536,1,0
51270.0,G25,+0.29979,+0.00000,+0.29979,0.0429,4,0
51270.0,G29,+0.02072,+0.00000,+0.02072,0.0686,3,0
51300.0,G05,+0.16570,-0.07288,+0.23858,0.0284,53,0
51300.0,G12,-0.19294,+0.00000,-0.19294,0.0299,10,0
51300.0,G15,+0.04068,+0.00000,+0.04068,0.0534,1,0
51300.0,G25,+0.35490,+0.00000,+0.35490,0.0428,4,0
51300.0,G29,+0.09325,+0.00000,+0.09325,0.0682,3,0
51330.0,G05,+0.17842,-0.07288,+0.25130,0.0284,54,0
51330.0,G12,-0.15225,+0.00000,-0.15225,0.0299,10,0
51330.0,G15,+0.10388,+0.00000,+0.10388,0.0532,1,0
51330.0,G25,+0.39190,+0.00000,+0.39190,0.0427,4,0
51330.0,G29,+0.13845,+0.00000,+0.13845,0.0678,3,0
51360.0,G05,+0.19347,-0.07288,+0.26635,0.0284,55,0
51360.0,G12,-0.10824,+0.00000,-0.10824,0.0299,10,0
51360.0,G15,+0.15294,+0.00000,+0.15294,0.0530,1,0
51360.0,G25,+0.46266,+0.00000,+0.46266,0.0426,4,0
51360.0,G29,+0.20795,+0.00000,+0.20795,0.0673,3,0
51390.0,G05,+0.20845,-0.07288,+0.28133,0.0284,56,0
51390.0,G12,-0.06296,+0.00000,-0.06296,0.0298,10,0
51390.0,G15,+0.20426,+0.00000,+0.20426,0.0527,1,0
51390.0,G25,-0.46626,+0.00000,-0.46626,0.0425,4,0
51390.0,G29,+0.25503,+0.00000,+0.25503,0.0669,3,0
51420.0,G05,+0.22540,-0.07288,+0.29828,0.0283,57,0
51420.0,G12,-0.01634,+0.00000,-0.01634,0.0298,10,0
51420.0,G15,+0.24985,+0.00000,+0.24985,0.0525,1,0
51420.0,G25,-0.37984,+0.00000,-0.37984,0.0424,4,0
51420.0,G29,+0.31285,+0.00000,+0.31285,0.0665,3,0
51450.0,G05,+0.24137,-0.07288,+0.31426,0.0283,58,0
51450.0,G12,+0.02871,+0.00000,+0.02871,0.0298,10,0
51450.0,G15,+0.29556,+0.00000,+0.29556,0.0523,1,0
51450.0,G25,-0.30947,+0.00000,-0.30947,0.0423,4,0
51450.0,G29,+0.37164,+0.00000,+0.37164,0.0661,3,0
51480.0,G05,+0.25308,-0.07288,+0.32596,0.0283,59,0
51480.0,G12,+0.06875,+0.00000,+0.06875,0.0298,10,0
51480.0,G15,+0.35440,+0.00000,+0.35440,0.0521,1,0
51480.0,G25,-0.28373,+0.00000,-0.28373,0.0423,4,0
51480.0,G29,+0.40531,+0.00000,+0.40531,0.0657,3,0
51510.0,G05,+0.26873,-0.07288,+0.34162,0.0283,60,0
51510.0,G12,+0.11258,+0.00000,+0.11258,0.0297,10,0
51510.0,G15,+0.39889,+0.00000,+0.39889,0.0519,1,0
51510.0,G25,-0.21110,+0.00000,-0.21110,0.0422,4,0
51510.0,G29,+0.48731,+0.00000,+0.48731,0.0653,3,0
51540.0,G05,+0.28461,-0.07288,+0.35749,0.0282,61,0
51540.0,G12,+0.15610,+0.00000,+0.15610,0.0297,10,0
51540.0,G15,+0.44369,+0.00000,+0.44369,0.0518,1,0
51540.0,G25,-0.13812,+0.00000,-0.13812,0.0421,4,0
51540.0,G29,-0.43290,+0.00000,-0.43290,0.0649,3,0
51570.0,G05,+0.29804,-0.07288,+0.37092,0.0282,62,0
51570.0,G12,+0.19758,+0.00000,+0.19758,0.0297,10,0
51570.0,G15,+0.49814,+0.00000,+0.49814,0.0516,1,0
51570.0,G25,-0.09069,+0.00000,-0.09069,0.0420,4,0
51570.0,G29,-0.38443,+0.00000,-0.38443,0.0645,3,0
51600.0,G05,+0.31286,-0.07288,+0.38574,0.0282,63,0
51600.0,G12,+0.24140,+0.00000,+0.24140,0.0297,10,0
51600.0,G15,-0.45997,+0.00000,-0.45997,0.0514,1,0
51600.0,G25,-0.02017,+0.00000,-0.02017,0.0419,4,0
51600.0,G29,-0.28562,+0.00000,-0.28562,0.0642,3,0
51630.0,G05,+0.32436,-0.07288,+0.39724,0.0282,64,0
51630.0,G12,+0.28193,+0.00000,+0.28193,0.0296,10,0
51630.0,G15,-0.40688,+0.00000,-0.40688,0.0512,1,0
51630.0,G25,+0.02746,+0.00000,+0.02746,0.0418,4,0
51630.0,G29,-0.21578,+0.00000,-0.21578,0.0639,3,0
51660.0,G05,+0.33707,-0.07288,+0.40995,0.0281,65,0
51660.0,G12,+0.32365,+0.00000,+0.32365,0.0296,10,0
51660.0,G15,-0.36167,+0.00000,-0.36167,0.0510,1,0
51660.0,G25,+0.09237,+0.00000,+0.09237,0.0417,4,0
51660.0,G29,-0.13256,+0.00000,-0.13256,0.0636,3,0
51690.0,G05,+0.34994,-0.07288,+0.42282,0.0281,66,0
51690.0,G12,+0.36517,+0.00000,+0.36517,0.0296,10,0
51690.0,G15,-0.32112,+0.00000,-0.32112,0.0508,1,0
51690.0,G25,+0.15042,+0.00000,+0.15042,0.0416,4,0
51690.0,G29,-0.08006,+0.00000,-0.08006,0.0632,3,0
51720.0,G05,+0.36244,-0.07288,+0.43532,0.0281,67,0
51720.0,G12,+0.40609,+0.00000,+0.40609,0.0296,10,0
51720.0,G15,-0.27874,+0.00000,-0.27874,0.0506,1,0
51720.0,G25,+0.21636,+0.00000,+0.21636,0.0415,4,0
51720.0,G29,+0.00536,+0.00000,+0.00536,0.0629,3,0
51750.0,G05,+0.37479,-0.07288,+0.44767,0.0281,68,0
51750.0,G12,+0.44699,+0.00000,+0.44699,0.0295,10,0
51750.0,G15,-0.23168,+0.00000,-0.23168,0.0504,1,0
51750.0,G25,+0.27777,+0.00000,+0.27777,0.0415,4,0
51750.0,G29,+0.09245,+0.00000,+0.09245,0.0627,3,0
51780.0,G05,+0.38720,-0.07288,+0.46008,0.0281,69,0
51780.0,G12,+0.48833,+0.00000,+0.48833,0.0295,10,0
51780.0,G15,-0.18654,+0.00000,-0.18654,0.0503,1,0
51780.0,G25,+0.33304,+0.00000,+0.33304,0.0414,4,0
51780.0,G29,+0.15190,+0.00000,+0.15190,0.0623,3,0
51810.0,G05,+0.40012,-0.07288,+0.47300,0.0280,70,0
51810.0,G12,-0.46944,+0.00000,-0.46944,0.0295,10,0
51810.0,G15,-0.15024,+0.00000,-0.15024,0.0501,1,0
51810.0,G25,+0.39943,+0.00000,+0.39943,0.0413,4,0
51810.0,G29,+0.21431,+0.00000,+0.21431,0.0620,3,0
51840.0,G05,+0.41304,-0.07288,+0.48592,0.0280,71,0
51840.0,G12,-0.42668,+0.00000,-0.42668,0.0295,10,0
51840.0,G15,-0.11866,+0.00000,-0.11866,0.0499,1,0
51840.0,G25,+0.47317,+0.00000,+0.47317,0.0412,4,0
51840.0,G29,+0.29707,+0.00000,+0.29707,0.0617,3,0
51870.0,G05,+0.42446,-0.07288,+0.49734,0.0280,72,0
51870.0,G12,-0.38510,+0.00000,-0.38510,0.0294,10,0
51870.0,G15,-0.08734,+0.00000,-0.08734,0.0497,1,0
51870.0,G25,-0.45756,+0.00000,-0.45756,0.0411,4,0
51870.0,G29,+0.37647,+0.00000,+0.37647,0.0614,3,0
51900.0,G05,+0.43493,-0.07288,-0.49219,0.0280,73,0
51900.0,G12,-0.34491,+0.00000,-0.34491,0.0294,10,0
51900.0,G15,-0.04488,+0.00000,-0.04488,0.0496,1,0
51900.0,G25,-0.40725,+0.00000,-0.40725,0.0410,4,0
51900.0,G29,+0.43161,+0.00000,+0.43161,0.0611,3,0
51930.0,G05,+0.44518,-0.07288,-0.48194,0.0279,74,0
51930.0,G12,-0.30504,+0.00000,-0.30504,0.0294,10,0
51930.0,G15,+0.01322,+0.00000,+0.01322,0.0494,1,0
51930.0,G25,-0.37450,+0.00000,-0.37450,0.0410,4,0
51930.0,G29,+0.45455,+0.00000,+0.45455,0.0608,3,0
51960.0,G05,+0.45668,-0.07288,-0.47044,0.0279,75,0
51960.0,G12,-0.26456,+0.00000,-0.26456,0.0294,10,0
51960.0,G15,+0.05694,+0.00000,+0.05694,0.0492,1,0
51960.0,G25,-0.32608,+0.00000,-0.32608,0.0409,4,0
51960.0,G29,-0.49631,+0.00000,-0.49631,0.0605,3,0
51990.0,G05,+0.46651,-0.07288,-0.46061,0.0279,76,0
51990.0,G12,-0.22563,+0.00000,-0.22563,0.0293,10,0
51990.0,G15,+0.10279,+0.00000,+0.10279,0.0490,1,0
51990.0,G25,-0.29020,+0.00000,-0.29020,0.0408,4,0
51990.0,G29,-0.45549,+0.00000,-0.45549,0.0602,3,0
52020.0,G05,+0.47898,-0.07288,-0.44814,0.0279,77,0
52020.0,G12,-0.18481,+0.00000,-0.18481,0.0293,10,0
52020.0,G15,+0.13132,+0.00000,+0.13132,0.0489,1,0
52020.0,G25,-0.21118,+0.00000,-0.21118,0.0407,4,0
52020.0,G29,-0.38120,+0.00000,-0.38120,0.0599,3,0
52050.0,G05,+0.48941,-0.07288,-0.43771,0.0279,78,0
52050.0,G12,-0.14703,+0.00000,-0.14703,0.0293,10,0
52050.0,G15,+0.17038,+0.00000,+0.17038,0.0487,1,0
52050.0,G25,-0.16020,+0.00000,-0.16020,0.0406,4,0
52050.0,G29,-0.33173,+0.00000,-0.33173,0.0596,3,0
52080.0,G05,+0.49909,-0.07288,-0.42803,0.0278,79,0
52080.0,G12,-0.10957,+0.00000,-0.10957,0.0293,10,0
52080.0,G15,+0.21947,+0.00000,+0.21947,0.0485,1,0
52080.0,G25,-0.11079,+0.00000,-0.11079,0.0405,4,0
52080.0,G29,-0.28138,+0.00000,-0.28138,0.0593,3,0
52110.0,G05,-0.49209,-0.07288,-0.41921,0.0278,79,0
52110.0,G12,-0.07190,+0.00000,-0.07190,0.0292,10,0
52110.0,G15,+0.27850,+0.00000,+0.27850,0.0484,1,0
52110.0,G25,-0.07115,+0.00000,-0.07115,0.0405,4,0
52110.0,G29,-0.23372,+0.00000,-0.23372,0.0591,3,0
52140.0,G05,-0.48282,-0.07288,-0.40994,0.0278,80,0
52140.0,G12,-0.03384,+0.00000,-0.03384,0.0292,10,0
52140.0,G15,+0.31976,+0.00000,+0.31976,0.0482,1,0
52140.0,G25,-0.01950,+0.00000,-0.01950,0.0404,4,0
52140.0,G29,-0.16810,+0.00000,-0.16810,0.0588,3,0
52170.0,G05,-0.47180,-0.07288,-0.39892,0.0278,81,0
52170.0,G12,+0.00531,+0.00000,+0.00531,0.0292,10,0
52170.0,G15,+0.34486,+0.00000,+0.34486,0.0481,1,0
52170.0,G25,+0.06159,+0.00000,+0.06159,0.0403,4,0
52170.0,G29,-0.08096,+0.00000,-0.08096,0.0585,3,0
52200.0,G05,-0.46132,-0.07288,-0.38844,0.0278,82,0
52200.0,G12,+0.04427,+0.00000,+0.04427,0.0292,10,0
52200.0,G15,+0.37413,+0.00000,+0.37413,0.0479,1,0
52200.0,G25,+0.13212,+0.00000,+0.13212,0.0402,4,0
52200.0,G29,-0.00179,+0.00000,-0.00179,0.0582,3,0
52230.0,G05,-0.45722,-0.07288,-0.38434,0.0277,83,0
52230.0,G12,+0.07595,+0.00000,+0.07595,0.0291,10,0
52230.0,G15,+0.45849,+0.00000,+0.45849,0.0477,1,0
52230.0,G25,+0.09388,+0.00000,+0.09388,0.0401,4,0
52230.0,G29,-0.02145,+0.00000,-0.02145,0.0580,4,0
52260.0,G05,-0.44796,-0.07288,-0.37508,0.0277,84,0
52260.0,G12,+0.11372,+0.00000,+0.11372,0.0291,10,0
52260.0,G15,+0.49530,+0.00000,+0.49530,0.0476,1,0
52260.0,G25,+0.15389,+0.00000,+0.15389,0.0401,4,0
52260.0,G29,+0.04752,+0.00000,+0.04752,0.0577,4,0
52290.0,G05,-0.44005,+0.46125,+0.09870,0.0277,85,0
52290.0,G12,+0.15008,+0.00000,+0.15008,0.0291,10,0
52290.0,G15,-0.46129,+0.00000,-0.46129,0.0474,1,0
