SOD,sat,raw_frac,bias,corr_frac,sigma_N1_m,buf_n,fixed
58230.0,E07,-0.12076,+0.00000,-0.12076,0.0322,8,0
58260.0,E07,-0.12370,+0.00000,-0.12370,0.0322,9,0
58260.0,G23,+0.05393,+0.00000,+0.05393,0.0292,1,0
58290.0,E07,-0.12768,+0.00000,-0.12768,0.0322,10,0
58290.0,G23,+0.05172,+0.00000,+0.05172,0.0292,2,0
58320.0,E07,-0.13099,+0.00000,-0.13099,0.0322,11,0
58320.0,G23,+0.05135,+0.00000,+0.05135,0.0292,3,0
58350.0,E07,-0.13420,+0.00000,-0.13420,0.0321,12,0
58350.0,G23,+0.05195,+0.00000,+0.05195,0.0292,4,0
58380.0,E07,-0.13766,+0.00000,-0.13766,0.0321,13,0
58380.0,G23,+0.05319,+0.00000,+0.05319,0.0292,5,0
58410.0,E07,-0.14565,+0.00000,-0.14565,0.0321,14,0
58410.0,G23,+0.05169,+0.00000,+0.05169,0.0292,6,0
58440.0,E07,-0.16086,+0.00000,-0.16086,0.0320,15,0
58440.0,G23,+0.04429,+0.00000,+0.04429,0.0285,7,0
58470.0,E07,-0.17171,+0.00000,-0.17171,0.0320,16,0
58470.0,G23,+0.04133,+0.00000,+0.04133,0.0284,8,0
58500.0,E07,-0.18150,+0.00000,-0.18150,0.0320,17,0
58500.0,G23,+0.02805,+0.00000,+0.02805,0.0283,9,0
58530.0,E07,-0.18321,+0.00000,-0.18321,0.0320,18,0
58530.0,G23,+0.01722,+0.00000,+0.01722,0.0283,10,0
58560.0,E07,-0.17972,+0.00000,-0.17972,0.0319,19,0
58560.0,G23,+0.01343,+0.00000,+0.01343,0.0282,11,0
58590.0,E07,-0.18177,-0.13927,-0.04250,0.0319,20,0
58590.0,G23,+0.00720,+0.00000,+0.00720,0.0282,12,0
58620.0,E07,-0.18419,-0.14295,-0.04124,0.0319,21,0
58620.0,G23,+0.00288,+0.00000,+0.00288,0.0281,13,0
58650.0,E07,-0.18276,-0.14665,-0.03611,0.0319,22,0
58650.0,G23,+0.00412,+0.00000,+0.00412,0.0281,14,0
58680.0,E07,-0.18433,-0.15026,-0.03406,0.0319,23,0
58680.0,G23,+0.00614,+0.00000,+0.00614,0.0281,15,0
58710.0,E07,-0.18321,-0.15370,-0.02951,0.0318,24,0
58710.0,G23,+0.01075,+0.00000,+0.01075,0.0281,16,0
58740.0,E07,-0.18813,-0.15719,-0.03094,0.0318,25,0
58740.0,G23,+0.00940,+0.00000,+0.00940,0.0280,17,0
58770.0,E07,-0.18904,-0.16059,-0.02844,0.0318,26,0
58770.0,G23,+0.01245,+0.00000,+0.01245,0.0280,18,0
58800.0,E07,-0.19063,-0.16415,-0.02649,0.0318,27,0
58800.0,G23,+0.01276,+0.00000,+0.01276,0.0280,19,0
58830.0,E07,-0.19097,-0.16766,-0.02330,0.0318,28,0
58830.0,G23,+0.00745,+0.02655,-0.01910,0.0280,20,0
58860.0,E07,-0.19192,-0.17107,-0.02084,0.0317,29,0
58860.0,G23,+0.00362,+0.02403,-0.02040,0.0280,21,0
58890.0,E07,-0.19544,-0.17446,-0.02098,0.0317,30,0
58890.0,G23,+0.00422,+0.02164,-0.01742,0.0280,22,0
58920.0,E07,-0.20169,-0.17798,-0.02371,0.0317,31,0
58920.0,G23,+0.00532,+0.01934,-0.01402,0.0280,23,0
58950.0,E07,-0.20651,-0.18158,-0.02493,0.0314,32,0
58950.0,G23,+0.00336,+0.01691,-0.01355,0.0279,24,0
58980.0,E07,-0.20191,-0.18477,-0.01714,0.0313,33,0
59010.0,E07,-0.21162,-0.18806,-0.02356,0.0312,34,0
59040.0,E07,-0.21637,-0.19082,-0.02554,0.0311,35,0
59070.0,E07,-0.22138,-0.19330,-0.02808,0.0311,36,0
59100.0,E07,-0.22182,-0.19532,-0.02651,0.0311,37,0
59130.0,E07,-0.21988,-0.19715,-0.02273,0.0311,38,0
59160.0,E07,-0.21639,-0.19899,-0.01740,0.0311,39,0
59190.0,E07,-0.22397,-0.20110,-0.02287,0.0310,40,0
59220.0,E07,-0.22420,-0.20311,-0.02110,0.0310,41,0
59250.0,E07,-0.22187,-0.20507,-0.01681,0.0310,42,0
59280.0,E07,-0.22240,-0.20697,-0.01543,0.0310,43,0
59310.0,E07,-0.22645,-0.20914,-0.01732,0.0310,44,0
59340.0,E07,-0.22675,-0.21107,-0.01568,0.0309,45,0
59370.0,E07,-0.22443,-0.21284,-0.01159,0.0309,46,0
59400.0,E07,-0.20242,-0.21284,+0.01042,0.0307,46,0
59430.0,E07,-0.21531,-0.21407,-0.00124,0.0307,47,0
59460.0,E07,-0.21873,-0.21546,-0.00327,0.0307,48,0
59490.0,E07,-0.22827,-0.21546,-0.01281,0.0306,48,0
59520.0,E07,-0.23345,-0.21546,-0.01799,0.0306,48,0
59550.0,E07,-0.23837,-0.21546,-0.02291,0.0306,48,0
59580.0,E07,-0.23978,-0.21546,-0.02432,0.0306,48,0
59610.0,E07,-0.24232,-0.21546,-0.02686,0.0306,48,0
59640.0,E07,-0.24505,-0.21546,-0.02959,0.0306,48,0
59670.0,E07,-0.24679,-0.21546,-0.03133,0.0305,48,0
59700.0,E07,-0.25130,-0.21546,-0.03584,0.0305,48,0
59730.0,E07,-0.22147,-0.21546,-0.00601,0.0304,48,0
59760.0,E07,-0.22115,-0.21546,-0.00569,0.0303,48,0
59790.0,E07,-0.22559,-0.21546,-0.01013,0.0303,48,0
59820.0,E07,-0.23360,-0.21546,-0.01814,0.0303,48,0
59850.0,E07,-0.21241,-0.21546,+0.00305,0.0302,48,0
59880.0,E07,-0.22516,-0.21546,-0.00970,0.0301,48,0
59910.0,E07,-0.24083,-0.21546,-0.02537,0.0300,48,0
59940.0,E07,-0.25152,-0.21546,-0.03606,0.0300,48,0
59970.0,E07,-0.26214,-0.21546,-0.04669,0.0300,48,0
60000.0,E07,-0.27320,-0.21546,-0.05774,0.0300,48,0
60030.0,E07,-0.28199,-0.21546,-0.06653,0.0299,48,0
60060.0,E07,-0.28722,-0.21546,-0.07176,0.0299,48,0
60090.0,E07,-0.28903,-0.21546,-0.07357,0.0299,48,0
60120.0,E07,-0.29473,-0.21546,-0.07927,0.0299,48,0
60150.0,E07,-0.29828,-0.21546,-0.08282,0.0299,48,0
60180.0,E07,-0.27600,-0.21546,-0.06054,0.0297,48,0
60210.0,E07,-0.27778,-0.21546,-0.06232,0.0297,48,0
60240.0,E07,-0.27550,-0.21546,-0.06004,0.0296,48,0
60270.0,E07,-0.28358,-0.21546,-0.06812,0.0296,48,0
60300.0,E07,-0.29247,-0.21546,-0.07701,0.0296,48,0
60330.0,E07,-0.31038,-0.21546,-0.09492,0.0295,48,0
60360.0,E07,-0.31129,-0.21546,-0.09583,0.0295,48,0
60390.0,E07,-0.31398,-0.21546,-0.09852,0.0295,48,0
60420.0,E07,-0.32052,-0.21546,-0.10506,0.0295,48,0
60450.0,E07,-0.32288,-0.21546,-0.10742,0.0294,48,0
60480.0,E07,-0.32332,-0.21546,-0.10786,0.0294,48,0
60510.0,E07,-0.32591,-0.21546,-0.11045,0.0294,48,0
60540.0,E07,-0.32784,+0.00000,-0.32784,0.0294,1,0
60570.0,E07,-0.29202,+0.00000,-0.29202,0.0292,1,0
60600.0,E07,-0.29642,+0.00000,-0.29642,0.0291,2,0
60630.0,E07,-0.29981,+0.00000,-0.29981,0.0291,3,0
60660.0,E07,-0.30328,+0.00000,-0.30328,0.0291,4,0
60690.0,E07,-0.30527,+0.00000,-0.30527,0.0291,5,0
60720.0,E07,-0.30601,+0.00000,-0.30601,0.0290,6,0
60750.0,E07,-0.29690,+0.00000,-0.29690,0.0289,7,0
60780.0,E07,-0.29720,+0.00000,-0.29720,0.0289,8,0
60810.0,E07,-0.29702,+0.00000,-0.29702,0.0288,9,0
60840.0,E07,-0.31252,+0.00000,-0.31252,0.0288,10,0
60870.0,E07,-0.32016,+0.00000,-0.32016,0.0288,11,0
60900.0,E07,-0.33007,+0.00000,-0.33007,0.0287,12,0
60930.0,E07,-0.33712,+0.00000,-0.33712,0.0287,13,0
60960.0,E07,-0.33956,+0.00000,-0.33956,0.0287,14,0
60990.0,E07,-0.33935,+0.00000,-0.33935,0.0287,15,0
61020.0,E07,-0.34444,+0.00000,-0.34444,0.0287,16,0
61050.0,E07,-0.35261,+0.00000,-0.35261,0.0287,17,0
61080.0,E07,-0.35794,+0.00000,-0.35794,0.0286,18,0
61110.0,E07,-0.36003,+0.00000,-0.36003,0.0286,19,0
61140.0,E07,-0.36043,-0.32418,-0.03625,0.0286,20,0
61170.0,E07,-0.35967,-0.32578,-0.03389,0.0286,21,0
61200.0,E07,-0.35913,-0.32893,-0.03020,0.0286,22,0
61230.0,E07,-0.35408,-0.33166,-0.02242,0.0286,23,0
61260.0,E07,-0.35552,-0.33429,-0.02123,0.0286,24,0
61290.0,E07,-0.37151,-0.33761,-0.03389,0.0285,25,0
61320.0,E07,-0.35541,-0.34010,-0.01531,0.0281,26,0
61350.0,E07,-0.35986,-0.34324,-0.01661,0.0280,27,0
61380.0,E07,-0.36436,-0.34659,-0.01777,0.0279,28,0
61410.0,E07,-0.37577,-0.35050,-0.02527,0.0279,29,0
61440.0,E07,-0.37867,-0.35379,-0.02488,0.0278,30,0
61470.0,E07,-0.38075,-0.35682,-0.02393,0.0278,31,0
61500.0,E07,-0.38046,-0.35933,-0.02113,0.0278,32,0
61530.0,E07,-0.38253,-0.36160,-0.02093,0.0277,33,0
61560.0,E07,-0.38241,-0.36375,-0.01867,0.0277,34,0
61590.0,E07,-0.35319,-0.36375,+0.01056,0.0276,34,0
61620.0,E07,-0.35835,-0.36469,+0.00634,0.0276,35,0
64710.0,E26,-0.31185,+0.00000,-0.31185,0.0582,1,0
64740.0,E26,-0.31238,+0.00000,-0.31238,0.0580,2,0
64770.0,E26,-0.30455,+0.00000,-0.30455,0.0579,3,0
64800.0,E26,-0.29491,+0.00000,-0.29491,0.0577,4,0
64830.0,E26,-0.19842,+0.00000,-0.19842,0.0531,4,0
64860.0,E26,-0.18491,+0.00000,-0.18491,0.0524,5,0
64890.0,E26,-0.15624,+0.00000,-0.15624,0.0518,5,0
64920.0,E26,-0.20627,+0.00000,-0.20627,0.0511,5,0
64950.0,E26,-0.24812,+0.00000,-0.24812,0.0507,5,0
64980.0,E26,-0.21597,+0.00000,-0.21597,0.0492,5,0
65010.0,E26,-0.27230,+0.00000,-0.27230,0.0486,5,0
65040.0,E26,-0.32011,+0.00000,-0.32011,0.0476,5,0
65070.0,E26,-0.34795,+0.00000,-0.34795,0.0471,5,0
65100.0,E26,-0.34524,+0.00000,-0.34524,0.0467,6,0
65130.0,E26,-0.34790,+0.00000,-0.34790,0.0464,7,0
65160.0,E26,-0.34064,+0.00000,-0.34064,0.0461,8,0
65190.0,E26,-0.32854,+0.00000,-0.32854,0.0459,9,0
65220.0,E26,-0.33748,+0.00000,-0.33748,0.0457,10,0
65250.0,E26,-0.34003,+0.00000,-0.34003,0.0456,11,0
65280.0,E26,-0.36025,+0.00000,-0.36025,0.0454,11,0
65310.0,E26,-0.38355,+0.00000,-0.38355,0.0453,11,0
65340.0,E26,-0.38585,+0.00000,-0.38585,0.0452,12,0
65370.0,E26,-0.39832,+0.00000,-0.39832,0.0451,13,0
65400.0,E26,-0.42003,+0.00000,-0.42003,0.0450,13,0
65430.0,E26,-0.43421,+0.00000,-0.43421,0.0449,14,0
65460.0,E26,-0.43452,+0.00000,-0.43452,0.0449,15,0
65490.0,E26,-0.42928,+0.00000,-0.42928,0.0447,16,0
65520.0,E26,-0.42121,+0.00000,-0.42121,0.0447,17,0
65550.0,E26,-0.41734,+0.00000,-0.41734,0.0446,18,0
65580.0,E26,-0.41668,+0.00000,-0.41668,0.0446,19,0
65610.0,E26,-0.41218,-0.36125,-0.05093,0.0445,20,0
65640.0,E26,-0.40847,-0.36637,-0.04210,0.0444,21,0
65670.0,E26,-0.43244,-0.36637,-0.06607,0.0443,21,0
65700.0,E26,-0.42834,-0.37247,-0.05586,0.0442,22,0
65730.0,E18,+0.49607,+0.00000,+0.49607,0.0632,1,0
65730.0,E26,-0.43191,-0.37913,-0.05277,0.0441,23,0
65760.0,E18,+0.49613,+0.00000,+0.49613,0.0631,2,0
65760.0,E26,-0.43487,-0.38635,-0.04852,0.0440,24,0
65790.0,E18,+0.49398,+0.00000,+0.49398,0.0630,3,0
65790.0,E26,-0.42974,-0.39639,-0.03335,0.0440,25,0
65820.0,E18,-0.49126,+0.00000,-0.49126,0.0628,3,0
65820.0,E26,-0.42412,-0.40039,-0.02373,0.0439,26,0
65850.0,E18,-0.49975,+0.00000,-0.49975,0.0627,4,0
65850.0,E26,-0.43003,-0.40454,-0.02548,0.0438,27,0
65880.0,E18,-0.49407,+0.00000,-0.49407,0.0625,5,0
65880.0,E26,-0.43067,-0.40905,-0.02162,0.0438,28,0
65910.0,E18,-0.49096,+0.00000,-0.49096,0.0624,6,0
65910.0,E26,-0.42936,-0.41400,-0.01536,0.0437,29,0
65940.0,E18,-0.48649,+0.00000,-0.48649,0.0623,7,0
65940.0,E26,-0.43143,-0.41859,-0.01284,0.0436,30,0
65970.0,E18,-0.48399,+0.00000,-0.48399,0.0621,8,0
65970.0,E26,-0.43327,-0.42311,-0.01016,0.0436,31,0
66000.0,E18,-0.46837,+0.00000,-0.46837,0.0620,9,0
66000.0,E26,-0.42828,-0.42522,-0.00306,0.0435,32,0
66030.0,E18,-0.45710,+0.00000,-0.45710,0.0619,10,0
66030.0,E26,-0.42235,-0.42642,+0.00406,0.0435,33,0
66060.0,E18,-0.45155,+0.00000,-0.45155,0.0618,11,0
66060.0,E26,-0.41934,-0.42567,+0.00633,0.0434,34,0
66090.0,E18,-0.44047,+0.00000,-0.44047,0.0617,12,0
66090.0,E26,-0.41564,-0.42473,+0.00909,0.0434,35,0
66120.0,E18,-0.31408,+0.00000,-0.31408,0.0557,12,0
66120.0,E26,-0.41459,-0.42399,+0.00940,0.0432,36,0
66150.0,E18,-0.18697,+0.00000,-0.18697,0.0540,12,0
66180.0,E18,-0.20274,+0.00000,-0.20274,0.0524,13,0
66210.0,E18,-0.22002,+0.00000,-0.22002,0.0521,14,0
66240.0,E18,-0.18439,+0.00000,-0.18439,0.0517,14,0
66270.0,E18,-0.18076,+0.00000,-0.18076,0.0515,15,0
66300.0,E18,-0.16297,+0.00000,-0.16297,0.0511,16,0
66330.0,E18,-0.15234,+0.00000,-0.15234,0.0509,17,0
66360.0,E18,-0.15219,+0.00000,-0.15219,0.0507,18,0
66390.0,E18,-0.14251,+0.00000,-0.14251,0.0506,19,0
66420.0,E18,-0.13754,+0.00000,-0.13754,0.0504,20,0
66450.0,E18,-0.13395,+0.00000,-0.13395,0.0503,21,0
66480.0,E18,-0.12578,+0.00000,-0.12578,0.0502,22,0
66510.0,E18,-0.12745,+0.00000,-0.12745,0.0501,23,0
66540.0,E18,-0.13733,+0.00000,-0.13733,0.0501,24,0
66570.0,E18,-0.14199,+0.00000,-0.14199,0.0500,25,0
66600.0,E18,-0.14089,-0.22503,+0.08415,0.0499,26,0
66630.0,E18,-0.14283,-0.20787,+0.06504,0.0498,27,0
66660.0,E18,-0.13692,-0.19279,+0.05587,0.0498,28,0
66690.0,E18,-0.12564,-0.17899,+0.05335,0.0497,29,0
66720.0,E18,-0.12270,-0.16672,+0.04403,0.0497,30,0
66750.0,E18,-0.12232,-0.15595,+0.03363,0.0496,31,0
66780.0,E18,-0.11735,-0.14613,+0.02878,0.0495,32,0
66810.0,E18,-0.11312,-0.14167,+0.02855,0.0495,33,0
66840.0,E18,-0.11253,-0.13643,+0.02390,0.0494,34,0
66870.0,E18,-0.11314,-0.13307,+0.01993,0.0494,35,0
66900.0,E18,-0.10511,-0.13018,+0.02507,0.0493,36,0
66930.0,E18,-0.10300,-0.12772,+0.02472,0.0492,37,0
66960.0,E18,-0.10208,-0.12521,+0.02313,0.0492,38,0
66990.0,E18,-0.09310,-0.12274,+0.02964,0.0491,39,0
67020.0,E18,-0.09224,-0.12048,+0.02824,0.0490,40,0
67050.0,E18,-0.09148,-0.11835,+0.02688,0.0490,41,0
67080.0,E18,-0.09517,-0.11682,+0.02164,0.0489,42,0
67110.0,E18,-0.08705,-0.11479,+0.02774,0.0489,43,0
67140.0,E18,-0.08544,-0.11219,+0.02675,0.0488,44,0
67170.0,E18,-0.08769,-0.10948,+0.02179,0.0488,45,0
67200.0,E18,-0.08681,-0.10677,+0.01996,0.0487,46,0
67230.0,E18,-0.08189,-0.10373,+0.02184,0.0486,47,0
67260.0,E18,-0.07291,-0.10054,+0.02763,0.0486,48,0
67290.0,E18,-0.04610,-0.10054,+0.05444,0.0481,48,0
67320.0,E18,-0.04838,-0.09670,+0.04832,0.0480,49,0
67350.0,E18,-0.05717,-0.09343,+0.03626,0.0478,50,0
67380.0,E18,-0.05800,-0.09021,+0.03222,0.0477,51,0
67410.0,E18,-0.03934,-0.08633,+0.04698,0.0475,52,0
67440.0,E18,-0.04145,-0.08274,+0.04129,0.0474,53,0
67470.0,E18,-0.03243,-0.07875,+0.04632,0.0474,54,0
67500.0,E18,-0.02588,-0.07439,+0.04851,0.0473,55,0
67530.0,E18,-0.02591,-0.07043,+0.04451,0.0472,56,0
67560.0,E18,-0.02947,-0.06673,+0.03726,0.0472,57,0
67590.0,E18,-0.03463,-0.06334,+0.02871,0.0471,58,0
67620.0,E18,-0.04323,-0.06083,+0.01760,0.0471,59,0
67650.0,E18,-0.04346,-0.05837,+0.01492,0.0470,60,0
67680.0,E18,-0.02076,+0.00000,-0.02076,0.0412,0,0
67710.0,E18,-0.00838,+0.00000,-0.00838,0.0410,1,0
67740.0,E18,+0.03489,+0.00000,+0.03489,0.0401,1,0
67770.0,E18,+0.04975,+0.00000,+0.04975,0.0396,2,0
67800.0,E18,+0.03968,+0.00000,+0.03968,0.0393,3,0
67830.0,E18,+0.04185,+0.00000,+0.04185,0.0391,4,0
67860.0,E18,+0.02890,+0.00000,+0.02890,0.0388,5,0
67890.0,E18,+0.02185,+0.00000,+0.02185,0.0386,6,0
67920.0,E18,+0.03537,+0.00000,+0.03537,0.0385,7,0
67950.0,E18,+0.02653,+0.00000,+0.02653,0.0384,8,0
67980.0,E18,+0.01810,+0.00000,+0.01810,0.0383,9,0
68010.0,E18,+0.01379,+0.00000,+0.01379,0.0382,10,0
68040.0,E18,+0.00819,+0.00000,+0.00819,0.0381,11,0
68070.0,E18,+0.02002,+0.00000,+0.02002,0.0379,12,0
68100.0,E18,+0.02525,+0.00000,+0.02525,0.0378,13,0
68130.0,E18,+0.02578,+0.00000,+0.02578,0.0377,14,0
68160.0,E18,+0.02115,+0.00000,+0.02115,0.0376,15,0
68190.0,E18,+0.04018,+0.00000,+0.04018,0.0375,16,0
68220.0,E18,+0.03873,+0.00000,+0.03873,0.0374,17,0
68250.0,E18,+0.03304,+0.00000,+0.03304,0.0374,18,0
68280.0,E18,+0.03742,+0.00000,+0.03742,0.0373,19,0
68310.0,E18,+0.04049,+0.02790,+0.01260,0.0373,20,0
68340.0,E18,+0.03840,+0.03023,+0.00817,0.0364,21,0
68370.0,E18,+0.02507,+0.02899,-0.00393,0.0362,22,0
68400.0,E18,+0.02862,+0.02844,+0.00018,0.0360,23,0
68430.0,E18,+0.02409,+0.02755,-0.00346,0.0359,24,0
68460.0,E18,+0.01931,+0.02707,-0.00776,0.0358,25,0
68490.0,E18,+0.02408,+0.02718,-0.00310,0.0356,26,0
68520.0,E18,+0.04246,+0.02754,+0.01493,0.0356,27,0
68550.0,E18,+0.04782,+0.02860,+0.01922,0.0351,28,0
68580.0,E18,+0.04857,+0.03012,+0.01845,0.0349,29,0
68610.0,E18,+0.04295,+0.03158,+0.01137,0.0348,30,0
68640.0,E18,+0.03440,+0.03289,+0.00150,0.0347,31,0
68670.0,E18,+0.04223,+0.03400,+0.00822,0.0346,32,0
68700.0,E18,+0.04896,+0.03519,+0.01377,0.0345,33,0
68730.0,E18,+0.04493,+0.03615,+0.00879,0.0344,34,0
68760.0,E18,+0.05439,+0.03781,+0.01659,0.0344,35,0
68790.0,E18,+0.05540,+0.03857,+0.01683,0.0343,36,0
68820.0,E18,+0.06268,+0.03977,+0.02291,0.0340,37,0
68850.0,E18,+0.06177,+0.04120,+0.02056,0.0339,38,0
68880.0,E18,+0.06228,+0.04245,+0.01984,0.0338,39,0
68910.0,E18,+0.06945,+0.04389,+0.02555,0.0337,40,0
68940.0,E18,+0.07662,+0.04580,+0.03081,0.0337,41,0
68970.0,E18,+0.07092,+0.04810,+0.02282,0.0336,42,0
69000.0,E18,+0.05638,+0.04949,+0.00689,0.0336,43,0
69030.0,E18,+0.04140,+0.05036,-0.00895,0.0335,44,0
69060.0,E18,+0.04812,+0.05179,-0.00367,0.0335,45,0
69090.0,E18,+0.05934,+0.05355,+0.00579,0.0334,46,0
69120.0,E18,+0.07619,+0.05524,+0.02095,0.0333,47,0
69150.0,E18,+0.08170,+0.05693,+0.02477,0.0326,48,0
69180.0,E18,+0.07910,+0.05846,+0.02064,0.0321,49,0
69210.0,E18,+0.07533,+0.06008,+0.01524,0.0321,50,0
69240.0,E18,+0.07643,+0.06218,+0.01425,0.0320,51,0
69270.0,E18,+0.07097,+0.06362,+0.00735,0.0319,52,0
69300.0,E18,+0.06995,+0.06467,+0.00528,0.0319,53,0
69330.0,E18,+0.08585,+0.06672,+0.01914,0.0318,54,0
69360.0,E18,+0.08437,+0.06822,+0.01616,0.0318,55,0
69390.0,E18,+0.07289,+0.06909,+0.00380,0.0317,56,0
69420.0,E18,+0.07506,+0.06971,+0.00535,0.0315,57,0
69450.0,E18,+0.06216,+0.06973,-0.00757,0.0315,58,0
69480.0,E18,+0.05077,+0.06916,-0.01839,0.0314,59,0
69510.0,E18,+0.05021,+0.06820,-0.01799,0.0313,60,0
69540.0,E18,+0.05630,+0.06718,-0.01088,0.0313,61,0
69570.0,E18,+0.05398,+0.06633,-0.01235,0.0312,62,0
69600.0,E18,+0.05166,+0.06609,-0.01444,0.0312,63,0
69630.0,E18,+0.04530,+0.06629,-0.02099,0.0311,64,0
69660.0,E18,+0.05033,+0.06640,-0.01606,0.0311,65,0
69690.0,E18,+0.04498,+0.06568,-0.02070,0.0310,66,0
69720.0,E18,+0.03769,+0.06375,-0.02606,0.0310,67,0
69750.0,E18,+0.03082,+0.06121,-0.03039,0.0309,68,0
69780.0,E18,+0.02146,+0.05833,-0.03687,0.0309,69,0
69810.0,E18,+0.02818,+0.05597,-0.02779,0.0309,70,0
69840.0,E18,+0.03526,+0.05391,-0.01864,0.0309,71,0
69870.0,E18,+0.03747,+0.05222,-0.01475,0.0308,72,0
69900.0,E18,+0.03825,+0.05063,-0.01238,0.0308,73,0
69930.0,E18,+0.03774,+0.04823,-0.01049,0.0308,74,0
69960.0,E18,+0.03742,+0.04589,-0.00847,0.0308,75,0
69990.0,E18,+0.03399,+0.04395,-0.00995,0.0308,76,0
70020.0,E18,+0.03145,+0.04177,-0.01032,0.0307,77,0
70050.0,E18,+0.03275,+0.04030,-0.00755,0.0307,78,0
70080.0,E18,+0.03339,+0.04030,-0.00691,0.0307,78,0
70110.0,E18,+0.03493,+0.04030,-0.00537,0.0307,78,0
70140.0,E18,+0.03558,+0.04030,-0.00472,0.0307,78,0
70170.0,E18,+0.03456,+0.04030,-0.00574,0.0306,78,0
70200.0,E18,+0.03849,+0.04030,-0.00181,0.0306,78,0
70230.0,E18,+0.04256,+0.04030,+0.00226,0.0306,78,0
70260.0,E18,+0.04383,+0.04030,+0.00353,0.0305,78,0
70290.0,E18,+0.04445,+0.04030,+0.00415,0.0305,78,0
70320.0,E18,+0.04366,+0.04030,+0.00336,0.0305,78,0
70350.0,E18,+0.04203,+0.04030,+0.00173,0.0305,78,0
70380.0,E18,+0.04167,+0.04030,+0.00136,0.0304,78,0
70410.0,E18,+0.04294,+0.04030,+0.00264,0.0304,78,0
70440.0,E18,+0.04074,+0.04030,+0.00044,0.0304,78,0
70470.0,E18,+0.05195,+0.04030,+0.01165,0.0304,78,0
70500.0,E18,+0.05573,+0.04030,+0.01542,0.0303,78,0
70530.0,E18,+0.05887,+0.04030,+0.01857,0.0303,78,0
70560.0,E18,+0.05852,+0.04030,+0.01822,0.0303,78,0
70590.0,E18,+0.06045,+0.04030,+0.02015,0.0303,78,0
70620.0,E18,+0.06096,+0.04030,+0.02066,0.0302,78,0
70650.0,E18,+0.06289,+0.04030,+0.02259,0.0302,78,0
70680.0,E18,+0.06519,+0.04030,+0.02489,0.0302,78,0
70710.0,E18,+0.07208,+0.04030,+0.03178,0.0301,78,0
70740.0,E18,+0.06861,+0.04030,+0.02831,0.0300,78,0
70770.0,E18,+0.07664,+0.04030,+0.03634,0.0300,78,0
70800.0,E18,+0.08148,+0.04030,+0.04118,0.0299,78,0
70830.0,E18,+0.08597,+0.04030,+0.04567,0.0298,78,0
70860.0,E18,+0.07540,+0.04030,+0.03510,0.0298,78,0
70890.0,E18,+0.06883,+0.04030,+0.02853,0.0298,78,0
70920.0,E18,+0.06785,+0.04030,+0.02755,0.0297,78,0
70950.0,E18,+0.07180,+0.04030,+0.03150,0.0297,78,0
70980.0,E18,+0.08076,+0.04030,+0.04046,0.0296,78,0
71010.0,E18,+0.07982,+0.04030,+0.03952,0.0296,78,0
71040.0,E18,+0.07694,+0.04030,+0.03664,0.0295,78,0
71070.0,E18,+0.07261,+0.04030,+0.03231,0.0295,78,0
71100.0,E18,+0.09080,+0.04030,+0.05050,0.0294,78,0
71130.0,E18,+0.10676,+0.04030,+0.06646,0.0294,78,0
71160.0,E18,+0.11656,+0.04030,+0.07626,0.0294,78,0
71190.0,E18,+0.12185,+0.04030,+0.08155,0.0294,78,0
71220.0,E18,+0.12104,+0.04030,+0.08074,0.0293,78,0
71250.0,E18,+0.11819,+0.04030,+0.07789,0.0293,78,0
71280.0,E18,+0.12695,+0.04030,+0.08665,0.0293,78,0
71310.0,E18,+0.13069,+0.04030,+0.09039,0.0293,78,0
71340.0,E18,+0.13056,+0.04030,+0.09026,0.0292,78,0
71370.0,E18,+0.12700,+0.04030,+0.08670,0.0292,78,0
71400.0,E18,+0.12312,+0.04030,+0.08282,0.0292,78,0
71430.0,E18,+0.11841,+0.04030,+0.07811,0.0292,78,0
71460.0,E18,+0.12742,+0.04030,+0.08712,0.0291,78,0
71490.0,E18,+0.12764,+0.04030,+0.08734,0.0291,78,0
71520.0,E18,+0.13180,+0.04030,+0.09150,0.0290,78,0
71550.0,E18,+0.14379,+0.04030,+0.10349,0.0289,78,0
71580.0,E18,+0.14294,+0.04030,+0.10264,0.0289,78,0
71610.0,E18,+0.14216,+0.04030,+0.10186,0.0288,78,0
71640.0,E18,+0.14365,+0.00000,+0.14365,0.0288,1,0
71670.0,E18,+0.14312,+0.00000,+0.14312,0.0288,2,0
71700.0,E18,+0.14308,+0.00000,+0.14308,0.0287,3,0
71730.0,E18,+0.14175,+0.00000,+0.14175,0.0287,4,0
71760.0,E18,+0.13463,+0.00000,+0.13463,0.0287,5,0
71790.0,E18,+0.12890,+0.00000,+0.12890,0.0287,6,0
71820.0,E18,+0.12768,+0.00000,+0.12768,0.0287,7,0
71850.0,E18,+0.13168,+0.00000,+0.13168,0.0286,8,0
71880.0,E18,+0.13014,+0.00000,+0.13014,0.0286,9,0
71910.0,E18,+0.13443,+0.00000,+0.13443,0.0286,10,0
71940.0,E18,+0.13878,+0.00000,+0.13878,0.0286,11,0
71970.0,E18,+0.14532,+0.00000,+0.14532,0.0285,12,0
72000.0,E18,+0.14516,+0.00000,+0.14516,0.0285,13,0
72030.0,E18,+0.14432,+0.00000,+0.14432,0.0285,14,0
72060.0,E18,+0.14482,+0.00000,+0.14482,0.0285,15,0
